FlowCell Text Data File: 38.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 14:50:05
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
613551.733, 338274.300, 19.66, 0.741438, , 
616493.567, 338210.633, 19.76, 0.730250, , 
619065.833, 338201.900, 19.86, 0.720821, , 
620836.800, 338337.000, 19.96, 0.715291, , 
621956.833, 338256.200, 20.06, 0.710698, , 
622430.233, 338108.633, 20.16, 0.708003, , 
623540.233, 338205.867, 20.26, 0.704641, , 
623285.933, 338098.967, 20.36, 0.704847, , 
624225.600, 338199.933, 20.46, 0.702129, , 
624660.033, 338218.667, 20.56, 0.700688, , 
623774.200, 338264.200, 20.65, 0.704185, , 
623601.633, 338244.000, 20.76, 0.704673, , 
624013.633, 338185.600, 20.86, 0.702798, , 
623405.367, 338269.333, 20.95, 0.705550, , 
622649.700, 338235.000, 21.05, 0.708051, , 
623209.733, 338177.667, 21.15, 0.705646, , 
622749.167, 338377.367, 21.25, 0.708639, , 
622247.533, 338407.200, 21.35, 0.710650, , 
620767.067, 338274.467, 21.45, 0.715128, , 
619865.100, 338224.667, 21.55, 0.718069, , 
618137.633, 338231.467, 21.65, 0.724395, , 
616172.833, 338200.067, 21.75, 0.731350, , 
613754.867, 338252.500, 21.85, 0.740548, , 
610382.100, 338215.800, 21.95, 0.752704, , 
607194.500, 338283.967, 22.05, 0.764941, , 
603141.900, 338108.667, 22.15, 0.778845, , 
598752.333, 338114.467, 22.25, 0.795322, , 
594619.233, 338153.833, 22.35, 0.811172, , 
590065.300, 338211.833, 22.44, 0.828860, , 
584979.067, 338151.100, 22.55, 0.847938, , 
580161.200, 338138.500, 22.65, 0.866465, , 
575666.033, 338202.600, 22.74, 0.884396, , 
570599.200, 338170.100, 22.84, 0.904075, , 
565569.700, 338064.633, 22.94, 0.923298, , 
560190.300, 338031.333, 23.04, 0.944583, , 
555366.500, 338068.400, 23.14, 0.964293, , 
549866.467, 338127.333, 23.24, 0.987083, , 
544058.133, 338101.067, 23.34, 1.010806, , 
537963.367, 338080.267, 23.44, 1.036021, , 
531189.533, 338179.767, 23.54, 1.065199, , 
523948.267, 338120.600, 23.64, 1.095695, , 
516751.400, 338140.300, 23.74, 1.126952, , 
509414.367, 338140.833, 23.84, 1.159137, , 
502403.633, 338222.433, 23.94, 1.190866, , 
495628.733, 338182.367, 24.04, 1.221153, , 
489266.967, 338022.433, 24.14, 1.249162, , 
484182.633, 338137.033, 24.23, 1.273433, , 
479752.700, 338016.700, 24.34, 1.293317, , 
475958.633, 337910.733, 24.44, 1.310479, , 
473953.100, 338073.433, 24.53, 1.321065, , 
472626.600, 337958.233, 24.63, 1.326605, , 
472586.167, 338038.500, 24.73, 1.327332, , 
473516.367, 338098.600, 24.83, 1.323307, , 
475111.467, 338093.533, 24.93, 1.315705, , 
477638.733, 338123.767, 25.03, 1.303967, , 
481303.300, 338168.367, 25.13, 1.287064, , 
485360.067, 338109.967, 25.23, 1.267787, , 
489914.767, 338179.833, 25.33, 1.247232, , 
494902.567, 338093.767, 25.43, 1.223863, , 
500777.600, 338151.500, 25.53, 1.197690, , 
506473.233, 338064.933, 25.63, 1.171662, , 
512495.667, 338096.533, 25.73, 1.145271, , 
518517.067, 338032.900, 25.83, 1.118561, , 
524810.533, 338123.500, 25.93, 1.092014, , 
531595.767, 338057.867, 26.03, 1.062668, , 
536419.900, 338040.633, 26.12, 1.042223, , 
542388.567, 338066.600, 26.23, 1.017494, , 
548142.767, 337960.700, 26.33, 0.993039, , 
554009.700, 338042.000, 26.42, 0.969622, , 
559064.667, 337993.667, 26.52, 0.948859, , 
564002.100, 337983.967, 26.62, 0.929007, , 
568490.500, 337868.600, 26.72, 0.910400, , 
573253.500, 337992.933, 26.82, 0.892452, , 
577100.500, 338031.933, 26.92, 0.877660, , 
581784.933, 338108.467, 27.02, 0.859976, , 
585292.367, 338101.800, 27.12, 0.846405, , 
588558.667, 338119.900, 27.22, 0.834001, , 
591629.633, 337984.467, 27.32, 0.821388, , 
594722.600, 338124.367, 27.42, 0.810585, , 
597787.133, 338210.600, 27.52, 0.799592, , 
599043.567, 338016.800, 27.62, 0.793577, , 
600725.833, 337955.533, 27.72, 0.786859, , 
603563.500, 337995.800, 27.81, 0.776521, , 
605688.133, 338205.933, 27.91, 0.770012, , 
607733.667, 338256.033, 28.01, 0.762758, , 
608468.267, 338251.633, 28.12, 0.760010, , 
609756.267, 338286.000, 28.21, 0.755480, , 
611017.667, 338308.900, 28.31, 0.750982, , 
610972.067, 338059.400, 28.41, 0.749489, , 
611923.133, 338306.933, 28.51, 0.747636, , 
611442.033, 338189.100, 28.61, 0.748622, , 
610848.333, 338056.067, 28.71, 0.749923, , 
609843.900, 338089.133, 28.81, 0.753847, , 
608893.533, 338093.267, 28.91, 0.757384, , 
607585.967, 338036.533, 29.01, 0.761844, , 
605818.567, 338043.100, 29.11, 0.768444, , 
603944.400, 338100.800, 29.21, 0.775801, , 
601483.167, 338160.100, 29.31, 0.785385, , 
598583.100, 338084.167, 29.40, 0.795756, , 
595956.233, 338088.800, 29.51, 0.805685, , 
592852.533, 338130.833, 29.60, 0.817716, , 
589402.033, 338070.433, 29.70, 0.830450, , 
585470.433, 338043.100, 29.81, 0.845330, , 
581371.833, 338095.900, 29.91, 0.861491, , 
576973.867, 338132.767, 30.00, 0.878825, , 
572293.367, 338178.033, 30.10, 0.897456, , 
567068.100, 338107.267, 30.20, 0.917627, , 
561478.533, 338197.300, 30.30, 0.940519, , 
555179.200, 338111.267, 30.40, 0.965337, , 
548747.867, 338198.933, 30.50, 0.992142, , 
541609.033, 338136.100, 30.60, 1.021193, , 
533383.800, 338074.167, 30.70, 1.055219, , 
524984.533, 338263.633, 30.80, 1.092200, , 
514789.167, 338167.467, 30.90, 1.135694, , 
503816.367, 338218.400, 31.00, 1.184520, , 
491041.233, 338151.033, 31.09, 1.241872, , 
476643.467, 338092.800, 31.20, 1.308455, , 
460551.100, 338140.333, 31.30, 1.386063, , 
441846.800, 338145.333, 31.40, 1.479401, , 
422391.333, 338145.900, 31.49, 1.580744, , 
399917.300, 338194.767, 31.60, 1.704110, , 
375903.000, 338137.833, 31.69, 1.843093, , 
351509.867, 338025.533, 31.79, 1.993335, , 
326996.567, 338095.800, 31.89, 2.156482, , 
303046.033, 337957.533, 31.99, 2.326741, , 
277989.300, 337942.200, 32.09, 2.520856, , 
255838.700, 337926.633, 32.19, 2.707619, , 
234887.467, 337891.700, 32.29, 2.899665, , 
216327.067, 337944.467, 32.39, 3.085261, , 
198548.400, 337896.500, 32.49, 3.277935, , 
183029.400, 337887.800, 32.59, 3.461032, , 
169383.933, 337825.933, 32.69, 3.634981, , 
156709.300, 337842.867, 32.79, 3.810122, , 
145828.700, 338037.967, 32.89, 3.973362, , 
136511.233, 337980.833, 32.99, 4.121569, , 
128081.233, 337936.800, 33.09, 4.264723, , 
120355.000, 337956.800, 33.19, 4.404876, , 
113974.633, 337955.233, 33.28, 4.527446, , 
108204.533, 337942.567, 33.38, 4.644278, , 
103019.900, 338010.467, 33.48, 4.755229, , 
98785.500, 338058.467, 33.58, 4.850002, , 
95340.233, 337974.000, 33.68, 4.929328, , 
92003.133, 338065.267, 33.78, 5.010117, , 
89259.767, 338023.533, 33.88, 5.077964, , 
86483.067, 338016.033, 33.98, 5.149033, , 
84530.567, 338011.167, 34.08, 5.200390, , 
82872.600, 337944.033, 34.18, 5.244521, , 
81340.100, 337939.567, 34.28, 5.286497, , 
79936.933, 337865.167, 34.38, 5.325161, , 
78854.300, 337962.700, 34.48, 5.356498, , 
78044.800, 337859.500, 34.58, 5.379033, , 
77334.467, 337842.733, 34.67, 5.399497, , 
76959.400, 337906.367, 34.78, 5.410862, , 
76640.567, 337895.000, 34.88, 5.420129, , 
76532.400, 337927.600, 34.97, 5.423525, , 
76660.433, 337894.367, 35.08, 5.419542, , 
76887.833, 337920.200, 35.18, 5.413048, , 
77383.267, 337924.000, 35.27, 5.398619, , 
77945.267, 337908.167, 35.37, 5.382229, , 
78485.167, 337830.067, 35.47, 5.366174, , 
79339.433, 337952.167, 35.57, 5.342625, , 
80591.667, 337838.100, 35.67, 5.306624, , 
81821.033, 338040.033, 35.77, 5.273899, , 
83226.567, 337885.667, 35.87, 5.234541, , 
84913.133, 337934.900, 35.97, 5.189720, , 
86886.733, 337956.900, 36.07, 5.138159, , 
89215.567, 337780.900, 36.17, 5.077463, , 
92154.133, 337864.800, 36.27, 5.005092, , 
95447.367, 337834.600, 36.36, 4.925872, , 
99254.367, 337886.967, 36.47, 4.838205, , 
103703.833, 337820.600, 36.57, 4.739074, , 
108848.900, 337991.800, 36.66, 4.631244, , 
114501.633, 337871.667, 36.76, 4.516508, , 
120946.367, 337779.200, 36.87, 4.392663, , 
127806.867, 337808.267, 36.97, 4.268693, , 
135585.600, 337850.333, 37.06, 4.136011, , 
143556.833, 337826.167, 37.16, 4.007287, , 
152107.933, 337782.033, 37.26, 3.876785, , 
160904.433, 337807.767, 37.36, 3.750436, , 
170598.233, 337839.567, 37.46, 3.618996, , 
178926.667, 337801.300, 37.56, 3.511475, , 
186996.667, 337841.567, 37.66, 3.412465, , 
195881.233, 337813.100, 37.76, 3.307816, , 
204147.367, 337787.433, 37.86, 3.214626, , 
211448.533, 337866.533, 37.96, 3.136074, , 
219002.500, 337695.333, 38.06, 3.055939, , 
226582.233, 337869.000, 38.15, 2.980526, , 
233853.233, 337742.833, 38.26, 2.908604, , 
240557.900, 337744.800, 38.36, 2.845004, , 
247675.000, 337829.200, 38.45, 2.779951, , 
255316.733, 337727.133, 38.55, 2.710886, , 
261636.900, 337743.667, 38.65, 2.655966, , 
268226.300, 337630.500, 38.75, 2.599236, , 
275231.633, 337674.300, 38.85, 2.541508, , 
281979.300, 337705.367, 38.95, 2.487208, , 
288316.467, 337735.400, 39.05, 2.437392, , 
294472.533, 337811.867, 39.15, 2.390356, , 
300850.700, 337828.133, 39.25, 2.342241, , 
307279.700, 337661.900, 39.35, 2.293550, , 
313903.033, 337577.567, 39.45, 2.244996, , 
320860.933, 337628.867, 39.55, 2.196000, , 
328216.733, 337768.867, 39.65, 2.145924, , 
335299.867, 337682.000, 39.75, 2.097295, , 
342022.433, 337762.667, 39.85, 2.053159, , 
349630.633, 337748.533, 39.94, 2.003554, , 
356371.967, 337827.667, 40.05, 1.961102, , 
363076.567, 337707.533, 40.15, 1.918357, , 
370348.033, 337651.333, 40.24, 1.873357, , 
377354.167, 337726.633, 40.34, 1.831684, , 
382911.200, 337678.233, 40.44, 1.798462, , 
389096.833, 337704.400, 40.54, 1.762573, , 
396643.133, 337628.300, 40.64, 1.718838, , 
402238.333, 337743.500, 40.74, 1.688082, , 
408717.067, 337698.800, 40.84, 1.651826, , 
415377.867, 337804.600, 40.94, 1.616152, , 
421757.067, 337664.500, 41.04, 1.580919, , 
427542.200, 337632.167, 41.14, 1.550045, , 
434713.767, 337679.600, 41.24, 1.512926, , 
441121.433, 337700.533, 41.34, 1.480136, , 
448387.000, 337666.833, 41.44, 1.443147, , 
454762.033, 337643.267, 41.54, 1.411219, , 
461896.800, 337652.167, 41.64, 1.376246, , 
468210.667, 337653.433, 41.73, 1.345700, , 
475122.667, 337694.167, 41.83, 1.312992, , 
479866.900, 337775.167, 41.94, 1.291172, , 
485581.167, 337613.933, 42.03, 1.263458, , 
491581.633, 337682.467, 42.13, 1.236276, , 
497537.000, 337746.033, 42.23, 1.209600, , 
503116.633, 337746.400, 42.33, 1.184505, , 
507997.933, 337655.200, 42.43, 1.162169, , 
513190.233, 337728.267, 42.53, 1.139770, , 
517629.200, 337644.367, 42.63, 1.119829, , 
522510.667, 337573.100, 42.73, 1.098231, , 
526874.100, 337507.500, 42.83, 1.079079, , 
530936.900, 337571.833, 42.93, 1.062221, , 
534542.567, 337598.867, 43.03, 1.047170, , 
539015.067, 337619.233, 43.13, 1.028554, , 
542165.333, 337699.500, 43.23, 1.015975, , 
544551.667, 337680.400, 43.33, 1.005964, , 
547313.800, 337764.500, 43.42, 0.995138, , 
550909.533, 337744.667, 43.52, 0.980270, , 
553637.133, 337723.200, 43.63, 0.969012, , 
554758.600, 337747.467, 43.72, 0.964620, , 
556721.967, 337697.600, 43.82, 0.956337, , 
558930.967, 337635.300, 43.92, 0.947010, , 
560367.767, 337676.733, 44.02, 0.941509, , 
561595.367, 337602.800, 44.12, 0.936091, , 
562730.300, 337635.467, 44.22, 0.931766, , 
562877.433, 337611.633, 44.32, 0.931018, , 
564292.233, 337576.933, 44.42, 0.925138, , 
564558.567, 337664.367, 44.52, 0.924659, , 
565505.900, 337648.700, 44.62, 0.920781, , 
566402.067, 337613.600, 44.72, 0.916984, , 
565920.567, 337638.700, 44.82, 0.919065, , 
566603.333, 337575.933, 44.92, 0.915933, , 
566617.833, 337598.100, 45.02, 0.916023, , 
567162.833, 337559.133, 45.12, 0.913600, , 
567082.367, 337614.700, 45.21, 0.914290, , 
566234.667, 337640.400, 45.31, 0.917828, , 
565729.533, 337577.567, 45.42, 0.919417, , 
565325.533, 337488.900, 45.51, 0.920434, , 
565460.167, 337620.333, 45.61, 0.920774, , 
564839.667, 337614.200, 45.71, 0.923204, , 
565096.300, 337680.033, 45.81, 0.922621, , 
564760.033, 337656.800, 45.91, 0.923805, , 
564978.767, 337674.033, 46.01, 0.923049, , 
564725.400, 337632.067, 46.11, 0.923778, , 
564736.567, 337613.300, 46.21, 0.923609, , 
565342.933, 337663.200, 46.31, 0.921526, , 
566674.933, 337686.400, 46.41, 0.916385, , 
567491.433, 337576.467, 46.51, 0.912412, , 
568738.167, 337684.167, 46.61, 0.908191, , 
570172.400, 337687.900, 46.71, 0.902548, , 
572111.900, 337718.233, 46.81, 0.895108, , 
573579.567, 337671.133, 46.91, 0.889029, , 
575687.133, 337686.767, 47.00, 0.880879, , 
578452.200, 337745.467, 47.10, 0.870487, , 
580885.533, 337807.000, 47.21, 0.861450, , 
583326.833, 337629.467, 47.31, 0.850829, , 
586233.233, 337706.967, 47.40, 0.840161, , 
589053.667, 337717.500, 47.50, 0.829430, , 
591669.133, 337761.800, 47.60, 0.819755, , 
594655.733, 337827.967, 47.70, 0.808864, , 
597473.967, 337913.800, 47.80, 0.798796, , 
599730.033, 337744.400, 47.90, 0.789186, , 
602590.300, 337741.200, 48.00, 0.778457, , 
605575.000, 337726.733, 48.10, 0.767242, , 
607886.200, 337719.667, 48.20, 0.758622, , 
610883.767, 337824.500, 48.30, 0.748250, , 
613262.600, 337827.433, 48.40, 0.739524, , 
615835.000, 337842.100, 48.50, 0.730201, , 
617907.233, 337734.933, 48.60, 0.721928, , 
620184.933, 337875.967, 48.70, 0.714587, , 
622620.200, 337731.233, 48.79, 0.704803, , 
625708.167, 337794.000, 48.89, 0.694088, , 
627503.167, 337801.200, 49.00, 0.687689, , 
629914.867, 337822.333, 49.09, 0.679197, , 
632267.600, 337729.433, 49.19, 0.670189, , 
634395.100, 337711.567, 49.29, 0.662510, , 
636575.733, 337735.967, 49.39, 0.654950, , 
638766.267, 337824.533, 49.49, 0.647809, , 
640561.467, 337717.267, 49.59, 0.640779, , 
642915.200, 337738.333, 49.69, 0.632665, , 
644934.767, 337739.100, 49.79, 0.625612, , 
646880.600, 337851.100, 49.89, 0.619579, , 
