FlowCell Text Data File: 85.2.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 15:12:09
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
320495.267, 334943.900, 39.47, 2.180598, , 
327385.267, 334922.900, 39.57, 2.132590, , 
335090.200, 334996.133, 39.67, 2.080732, , 
342086.100, 335055.733, 39.77, 2.034632, , 
349926.200, 335149.767, 39.87, 1.984269, , 
357855.833, 335077.767, 39.97, 1.933358, , 
364960.933, 335056.100, 40.07, 1.888969, , 
371859.800, 335132.233, 40.17, 1.847337, , 
379443.800, 335196.033, 40.27, 1.802330, , 
385874.233, 335047.933, 40.37, 1.763517, , 
391182.700, 334986.967, 40.46, 1.732359, , 
397356.900, 335117.233, 40.56, 1.697992, , 
404090.367, 335089.700, 40.67, 1.659992, , 
409827.900, 335029.300, 40.76, 1.627858, , 
415729.667, 335105.633, 40.86, 1.596194, , 
422042.800, 335005.967, 40.96, 1.561607, , 
427800.867, 334983.100, 41.06, 1.530957, , 
433436.867, 334989.567, 41.16, 1.501546, , 
439213.333, 335069.167, 41.26, 1.472287, , 
445070.800, 335105.500, 41.36, 1.442717, , 
450657.967, 335052.867, 41.46, 1.414289, , 
456301.833, 335182.833, 41.56, 1.387153, , 
461987.700, 335038.167, 41.66, 1.358313, , 
468209.433, 335074.733, 41.76, 1.328453, , 
474065.333, 335087.300, 41.86, 1.300566, , 
478973.767, 334941.467, 41.96, 1.276405, , 
484385.367, 335025.800, 42.06, 1.251688, , 
489777.767, 335020.767, 42.16, 1.226740, , 
494679.300, 335082.800, 42.25, 1.204747, , 
500156.867, 335234.800, 42.35, 1.180986, , 
504743.600, 335222.467, 42.46, 1.160359, , 
509534.967, 335232.533, 42.55, 1.139165, , 
514554.100, 335231.600, 42.65, 1.117099, , 
518961.767, 335312.867, 42.75, 1.098450, , 
523172.233, 335276.000, 42.85, 1.080018, , 
526896.233, 335207.767, 42.95, 1.063597, , 
530364.867, 335208.433, 43.05, 1.048836, , 
534102.100, 335113.633, 43.15, 1.032397, , 
537292.800, 335108.400, 43.25, 1.018958, , 
540057.100, 335146.433, 43.35, 1.007665, , 
542901.167, 335078.433, 43.45, 0.995388, , 
545501.667, 335074.700, 43.55, 0.984609, , 
548059.033, 335092.200, 43.65, 0.974201, , 
550181.833, 335168.200, 43.75, 0.966011, , 
551913.167, 335097.067, 43.84, 0.958463, , 
553649.933, 335135.233, 43.95, 0.951649, , 
555147.467, 335083.667, 44.05, 0.945224, , 
556507.867, 335137.300, 44.14, 0.940076, , 
557243.967, 335026.567, 44.24, 0.936357, , 
558057.900, 335031.767, 44.35, 0.933108, , 
558565.133, 335019.700, 44.44, 0.930982, , 
559434.767, 334976.600, 44.54, 0.927191, , 
560064.333, 335053.467, 44.64, 0.925177, , 
560202.033, 335149.533, 44.74, 0.925269, , 
560408.100, 335175.867, 44.84, 0.924618, , 
560542.833, 335157.633, 44.94, 0.923954, , 
560281.033, 335071.600, 45.04, 0.924428, , 
560085.300, 335144.600, 45.14, 0.925704, , 
559932.933, 335235.200, 45.24, 0.926925, , 
558705.233, 335079.033, 45.34, 0.930816, , 
558134.067, 335147.633, 45.44, 0.933579, , 
557884.733, 335131.300, 45.54, 0.934474, , 
557299.200, 335078.967, 45.64, 0.936486, , 
556673.967, 335042.300, 45.73, 0.938766, , 
555798.833, 335023.000, 45.83, 0.942177, , 
555070.467, 335044.900, 45.94, 0.945275, , 
554645.733, 335098.933, 46.03, 0.947361, , 
554092.733, 335207.667, 46.13, 0.950336, , 
552936.133, 335094.067, 46.23, 0.954275, , 
552664.400, 335048.167, 46.33, 0.955073, , 
552973.900, 335198.500, 46.43, 0.954823, , 
552718.367, 335187.967, 46.53, 0.955792, , 
552738.500, 335146.233, 46.63, 0.955430, , 
553264.200, 335104.267, 46.73, 0.953009, , 
553806.733, 335084.067, 46.83, 0.950668, , 
554502.633, 335064.867, 46.93, 0.947713, , 
555837.800, 335156.800, 47.03, 0.942918, , 
557009.433, 335027.900, 47.13, 0.937314, , 
558657.067, 335151.200, 47.22, 0.931495, , 
560484.233, 335065.500, 47.33, 0.923571, , 
562546.400, 334992.667, 47.43, 0.914817, , 
565086.133, 334986.333, 47.52, 0.904637, , 
567427.900, 334907.667, 47.62, 0.894802, , 
570221.967, 334979.033, 47.73, 0.884227, , 
573130.267, 334928.133, 47.82, 0.872437, , 
575773.233, 335004.833, 47.92, 0.862598, , 
578490.600, 334909.233, 48.02, 0.851360, , 
581577.000, 334957.033, 48.12, 0.839706, , 
584472.300, 335066.567, 48.22, 0.829266, , 
587196.900, 335095.133, 48.32, 0.818992, , 
589545.500, 334926.600, 48.42, 0.808876, , 
592556.367, 335101.467, 48.52, 0.798587, , 
594889.900, 334991.867, 48.62, 0.789006, , 
597163.267, 335011.400, 48.72, 0.780554, , 
599613.133, 335066.133, 48.82, 0.771708, , 
602519.933, 335107.400, 48.92, 0.761102, , 
604657.633, 335012.800, 49.02, 0.752496, , 
606897.967, 334968.733, 49.12, 0.743877, , 
609475.267, 335053.567, 49.22, 0.734910, , 
611989.233, 335080.300, 49.32, 0.725826, , 
614577.833, 335104.667, 49.41, 0.716491, , 
616919.667, 335024.067, 49.51, 0.707391, , 
619065.633, 335010.733, 49.62, 0.699487, , 
621329.100, 335075.100, 49.71, 0.691706, , 
623384.800, 335053.867, 49.81, 0.684130, , 
625210.433, 335000.533, 49.91, 0.677191, , 
627310.967, 334972.367, 50.01, 0.669453, , 
629214.533, 335072.600, 50.11, 0.663308, , 
630912.733, 334925.300, 50.21, 0.656253, , 
632583.200, 334883.133, 50.31, 0.650019, , 
634346.700, 334838.567, 50.41, 0.643455, , 
635990.767, 334879.667, 50.51, 0.637906, , 
637670.400, 334895.067, 50.61, 0.632074, , 
639305.433, 334883.700, 50.71, 0.626234, , 
640872.867, 334965.567, 50.80, 0.621274, , 
642258.367, 334849.333, 50.91, 0.615633, , 
643596.533, 334844.067, 51.01, 0.610913, , 
644904.767, 334898.933, 51.10, 0.606712, , 
646222.200, 334910.600, 51.20, 0.602198, , 
647496.133, 334962.867, 51.30, 0.598117, , 
648654.067, 334960.433, 51.41, 0.594080, , 
649659.833, 334962.900, 51.50, 0.590610, , 
650517.267, 334917.333, 51.60, 0.587335, , 
651566.133, 335014.733, 51.70, 0.584364, , 
652901.867, 335027.633, 51.80, 0.579842, , 
653790.967, 335227.000, 51.90, 0.578118, , 
654282.900, 335125.700, 52.00, 0.575746, , 
655360.533, 335194.567, 52.10, 0.572505, , 
656104.100, 335253.233, 52.20, 0.570347, , 
656392.400, 335170.167, 52.30, 0.568800, , 
656686.967, 335138.833, 52.40, 0.567580, , 
657004.900, 335124.633, 52.50, 0.566395, , 
657170.433, 335043.633, 52.60, 0.565285, , 
657626.233, 335252.000, 52.70, 0.565123, , 
657501.467, 335138.633, 52.80, 0.564789, , 
657753.333, 335236.667, 52.89, 0.564586, , 
657409.200, 335175.067, 52.99, 0.565350, , 
656882.367, 335073.967, 53.09, 0.566475, , 
656645.267, 335130.100, 53.19, 0.567664, , 
656484.900, 335271.767, 53.29, 0.569165, , 
655636.267, 335234.133, 53.39, 0.571824, , 
654931.467, 335248.833, 53.49, 0.574343, , 
653808.767, 335174.133, 53.59, 0.577702, , 
652825.100, 335229.267, 53.69, 0.581461, , 
651452.100, 335175.333, 53.79, 0.585837, , 
649934.800, 335200.867, 53.89, 0.591256, , 
648250.067, 335194.300, 53.99, 0.597053, , 
646398.367, 335215.400, 54.09, 0.603632, , 
644306.367, 335139.700, 54.19, 0.610419, , 
642340.433, 335265.867, 54.29, 0.618143, , 
639751.467, 335143.733, 54.39, 0.626412, , 
637349.000, 335203.567, 54.48, 0.635280, , 
634363.167, 335074.333, 54.58, 0.644980, , 
631486.600, 335086.200, 54.69, 0.655288, , 
628585.933, 335157.667, 54.78, 0.666129, , 
625469.000, 335071.600, 54.88, 0.676738, , 
622261.567, 335038.933, 54.98, 0.688088, , 
619253.333, 335163.533, 55.08, 0.699831, , 
615763.300, 334988.633, 55.18, 0.711375, , 
612781.200, 335085.200, 55.28, 0.722949, , 
609422.667, 334978.733, 55.38, 0.734602, , 
606701.000, 335135.833, 55.48, 0.745730, , 
603724.067, 335019.333, 55.58, 0.756017, , 
601409.667, 335065.533, 55.68, 0.764971, , 
599283.233, 335160.733, 55.78, 0.773582, , 
597500.133, 335190.600, 55.88, 0.780488, , 
595820.100, 335125.733, 55.98, 0.786389, , 
594665.133, 335043.067, 56.08, 0.790200, , 
593864.067, 334964.367, 56.17, 0.792705, , 
593602.533, 334985.100, 56.27, 0.793836, , 
593995.433, 335084.567, 56.38, 0.793015, , 
594421.800, 335023.600, 56.47, 0.790991, , 
595248.133, 334943.867, 56.57, 0.787329, , 
596639.600, 335032.467, 56.67, 0.782669, , 
598167.500, 335081.500, 56.77, 0.777243, , 
600050.700, 335109.500, 56.87, 0.770357, , 
602027.167, 335122.800, 56.97, 0.763046, , 
603987.533, 335082.700, 57.07, 0.755461, , 
606316.333, 335057.667, 57.17, 0.746632, , 
608795.067, 335077.033, 57.27, 0.737581, , 
611068.800, 334987.733, 57.37, 0.728592, , 
613607.067, 334977.567, 57.47, 0.719195, , 
616208.233, 335008.167, 57.57, 0.709881, , 
618673.100, 335001.500, 57.67, 0.700852, , 
621007.000, 334947.300, 57.77, 0.692014, , 
624017.133, 335122.433, 57.87, 0.682309, , 
626126.967, 334994.800, 57.96, 0.673856, , 
628372.967, 334935.733, 58.06, 0.665401, , 
630816.367, 335020.167, 58.16, 0.657234, , 
632738.333, 334901.667, 58.26, 0.649592, , 
634957.700, 334928.833, 58.36, 0.641895, , 
636941.500, 334901.200, 58.46, 0.634689, , 
639042.800, 334958.400, 58.56, 0.627661, , 
640934.567, 335004.733, 58.66, 0.621320, , 
643084.267, 335100.033, 58.76, 0.614425, , 
644673.900, 335010.900, 58.86, 0.608270, , 
646945.033, 335105.000, 58.96, 0.600988, , 
648540.733, 335065.667, 59.06, 0.595180, , 
649927.567, 335056.167, 59.16, 0.590309, , 
651644.167, 335090.300, 59.26, 0.584602, , 
652822.767, 335053.667, 59.36, 0.580290, , 
654421.333, 335099.267, 59.46, 0.575092, , 
655856.433, 335108.967, 59.56, 0.570228, , 
657057.200, 335054.167, 59.65, 0.565743, , 
658322.633, 335028.933, 59.75, 0.561244, , 
659284.233, 334996.700, 59.86, 0.557742, , 
660357.100, 334977.667, 59.95, 0.553955, , 
661515.100, 335031.833, 60.05, 0.550376, , 
662480.900, 335090.567, 60.15, 0.547488, , 
663279.867, 335039.900, 60.25, 0.544435, , 
664506.533, 335204.333, 60.35, 0.541381, , 
665003.733, 335164.367, 60.45, 0.539429, , 
665622.000, 335187.167, 60.55, 0.537491, , 
666204.133, 335203.900, 60.65, 0.535636, , 
666196.900, 335039.067, 60.75, 0.534554, , 
666348.267, 334962.633, 60.85, 0.533529, , 
666467.667, 335043.333, 60.95, 0.533668, , 
666346.467, 334973.200, 61.05, 0.533606, , 
666363.933, 335070.500, 61.15, 0.534201, , 
666111.767, 335130.400, 61.25, 0.535455, , 
665314.033, 335031.033, 61.35, 0.537484, , 
664921.867, 335075.100, 61.45, 0.539107, , 
664029.367, 335064.133, 61.55, 0.542056, , 
663257.067, 335136.400, 61.64, 0.545160, , 
662056.533, 335127.767, 61.74, 0.549179, , 
660725.333, 335087.733, 61.84, 0.553440, , 
659267.033, 335157.867, 61.94, 0.558883, , 
658069.300, 335322.233, 62.04, 0.564079, , 
656322.767, 335330.000, 62.14, 0.570112, , 
654295.800, 335254.233, 62.24, 0.576564, , 
652113.067, 335076.700, 62.34, 0.582892, , 
650272.633, 335176.633, 62.44, 0.589924, , 
648064.433, 335073.667, 62.54, 0.596887, , 
646203.633, 335143.600, 62.64, 0.603828, , 
644036.067, 335039.700, 62.74, 0.610691, , 
642125.367, 335017.900, 62.84, 0.617231, , 
640427.933, 335030.300, 62.94, 0.623272, , 
638883.533, 335097.233, 63.04, 0.629155, , 
637333.200, 335069.400, 63.13, 0.634435, , 
636023.967, 335120.300, 63.24, 0.639405, , 
634791.233, 335117.600, 63.34, 0.643753, , 
633540.600, 335021.800, 63.44, 0.647547, , 
632581.567, 334972.033, 63.53, 0.650622, , 
631736.533, 334948.367, 63.63, 0.653471, , 
631305.100, 335005.133, 63.73, 0.655390, , 
630886.433, 335002.633, 63.83, 0.656866, , 
630621.867, 335005.633, 63.93, 0.657830, , 
630651.133, 335044.333, 64.03, 0.657986, , 
630616.033, 335067.933, 64.13, 0.658270, , 
630867.267, 335093.033, 64.23, 0.657542, , 
631298.600, 335145.233, 64.33, 0.656354, , 
631680.800, 335110.533, 64.43, 0.654759, , 
632490.267, 335246.900, 64.53, 0.652793, , 
633207.233, 335267.000, 64.63, 0.650378, , 
633850.667, 335127.367, 64.73, 0.647155, , 
634579.000, 335069.367, 64.82, 0.644181, , 
635718.200, 335096.733, 64.93, 0.640329, , 
636721.067, 335058.900, 65.03, 0.636527, , 
637909.900, 335086.000, 65.12, 0.632511, , 
639215.000, 335037.767, 65.22, 0.627588, , 
640460.000, 334995.367, 65.33, 0.622924, , 
641979.400, 335023.333, 65.42, 0.617780, , 
643301.967, 335001.133, 65.52, 0.612999, , 
644791.433, 335059.567, 65.62, 0.608187, , 
646222.200, 335056.067, 65.72, 0.603175, , 
647633.800, 334984.667, 65.82, 0.597785, , 
648897.033, 334974.733, 65.92, 0.593333, , 
650535.600, 335033.533, 66.02, 0.588053, , 
651850.567, 334975.633, 66.12, 0.583119, , 
652987.400, 334911.767, 66.22, 0.578769, , 
654470.667, 335053.867, 66.32, 0.574617, , 
656000.567, 335163.567, 66.41, 0.570100, , 
657067.267, 335146.867, 66.52, 0.566331, , 
658140.167, 335182.500, 66.62, 0.562899, , 
658920.333, 335032.500, 66.71, 0.559225, , 
659631.233, 334951.867, 66.81, 0.556257, , 
660332.600, 334921.533, 66.92, 0.553662, , 
660679.700, 334870.167, 67.01, 0.552134, , 
661360.100, 334963.800, 67.11, 0.550447, , 
661708.833, 335048.033, 67.21, 0.549826, , 
661978.367, 335101.933, 67.31, 0.549272, , 
662116.433, 335148.533, 67.41, 0.549115, , 
661675.567, 335009.067, 67.51, 0.549677, , 
661308.867, 334953.867, 67.61, 0.550554, , 
660976.133, 335066.267, 67.71, 0.552442, , 
660373.533, 335021.767, 67.81, 0.554196, , 
659737.167, 335063.867, 67.91, 0.556648, , 
659115.500, 335136.000, 68.01, 0.559254, , 
658203.533, 335155.233, 68.11, 0.562499, , 
657287.500, 335123.533, 68.20, 0.565420, , 
656321.233, 335159.433, 68.31, 0.568972, , 
655248.300, 335106.267, 68.41, 0.572297, , 
653892.633, 334928.000, 68.50, 0.575760, , 
652927.767, 334941.233, 68.60, 0.579172, , 
652370.167, 335124.167, 68.71, 0.582324, , 
651588.033, 335173.667, 68.80, 0.585356, , 
650991.800, 335231.433, 68.90, 0.587804, , 
650155.067, 335156.533, 69.00, 0.590196, , 
649458.133, 335215.467, 69.10, 0.593005, , 
649074.533, 335265.300, 69.20, 0.594669, , 
648892.300, 335129.767, 69.30, 0.594391, , 
648536.700, 335112.233, 69.40, 0.595507, , 
648398.167, 335105.900, 69.50, 0.595945, , 
648188.633, 334994.633, 69.60, 0.595925, , 
648300.367, 335059.900, 69.70, 0.595976, , 
648306.367, 335017.600, 69.80, 0.595671, , 
648452.400, 335021.200, 69.90, 0.595188, , 
648724.100, 335000.367, 70.00, 0.594105, , 
649055.033, 335044.600, 70.10, 0.593255, , 
649440.300, 335036.467, 70.19, 0.591865, , 
649707.900, 335032.867, 70.29, 0.590913, , 
650686.967, 335204.100, 70.40, 0.588675, , 
650903.400, 335129.500, 70.49, 0.587425, , 
651522.867, 335106.067, 70.59, 0.585127, , 
651974.300, 335046.400, 70.69, 0.583168, , 
652517.367, 335055.833, 70.79, 0.581357, , 
653376.633, 335083.033, 70.89, 0.578578, , 
653862.633, 335027.567, 70.99, 0.576533, , 
654291.500, 334893.367, 71.09, 0.574155, , 
654953.333, 334896.400, 71.19, 0.571901, , 
655721.467, 335003.600, 71.29, 0.569983, , 
656343.167, 334943.000, 71.39, 0.567443, , 
657345.400, 335188.600, 71.49, 0.565659, , 
657771.067, 335086.000, 71.59, 0.563513, , 
658283.800, 335081.467, 71.69, 0.561729, , 
658681.833, 334981.033, 71.78, 0.559694, , 
658985.800, 335014.133, 71.89, 0.558878, , 
659472.933, 335019.767, 71.99, 0.557253, , 
659691.167, 334981.833, 72.08, 0.556254, , 
660220.533, 335131.067, 72.18, 0.555451, , 
660344.567, 335106.800, 72.28, 0.554865, , 
660605.533, 335140.500, 72.38, 0.554202, , 
660660.333, 335127.300, 72.48, 0.553927, , 
660731.767, 335075.900, 72.58, 0.553339, , 
660630.833, 335002.033, 72.68, 0.553186, , 
660557.133, 334973.633, 72.78, 0.553247, , 
660660.700, 335047.533, 72.88, 0.553390, , 
660572.067, 335037.433, 72.98, 0.553624, , 
660796.933, 335137.433, 73.08, 0.553530, , 
660474.233, 335032.400, 73.18, 0.553924, , 
660561.333, 335043.833, 73.28, 0.553704, , 
660260.933, 334946.467, 73.38, 0.554073, , 
660465.367, 334997.300, 73.48, 0.553718, , 
660505.733, 335037.567, 73.58, 0.553851, , 
660189.233, 334965.267, 73.68, 0.554444, 1, 10.490
660209.533, 334928.167, 73.78, 0.554126, , 
660382.933, 334990.800, 73.87, 0.553955, , 
660557.400, 335039.533, 73.97, 0.553688, , 
660834.533, 335081.367, 74.08, 0.553025, , 
660930.333, 335062.633, 74.17, 0.552573, , 
661289.167, 335116.867, 74.27, 0.551716, , 
661453.867, 335056.300, 74.37, 0.550749, , 
661653.033, 335034.967, 74.47, 0.549928, , 
662275.233, 335132.867, 74.57, 0.548470, , 
662400.233, 335007.100, 74.67, 0.547201, , 
662827.867, 335066.433, 74.77, 0.546147, , 
663099.933, 335123.567, 74.87, 0.545607, , 
663292.167, 335231.200, 74.97, 0.545678, , 
662842.133, 335029.967, 75.07, 0.545854, , 
662784.633, 335009.567, 75.17, 0.545912, , 
