FlowCell Text Data File: 38.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 15:18:58
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
446032.800, 334678.600, 42.15, 1.434990, , 
451559.667, 334667.367, 42.25, 1.407200, , 
457290.200, 334641.167, 42.35, 1.378644, , 
463437.133, 334614.300, 42.45, 1.348414, , 
468550.567, 334732.867, 42.55, 1.324517, , 
473733.500, 334778.233, 42.65, 1.300065, , 
478589.433, 334662.633, 42.75, 1.276338, , 
483957.533, 334747.233, 42.85, 1.251805, , 
488925.433, 334779.767, 42.95, 1.229040, , 
493258.100, 334726.500, 43.04, 1.208828, , 
496826.233, 334714.500, 43.14, 1.192526, , 
501552.133, 334695.300, 43.24, 1.171092, , 
505509.700, 334762.700, 43.34, 1.153857, , 
509748.333, 334774.567, 43.44, 1.135146, , 
513213.000, 334769.867, 43.54, 1.119871, , 
516167.933, 334731.167, 43.64, 1.106690, , 
519568.500, 334809.100, 43.74, 1.092437, , 
523490.900, 334850.900, 43.84, 1.075792, , 
525809.033, 334871.433, 43.94, 1.065987, , 
528185.900, 334695.800, 44.04, 1.054656, , 
530084.133, 334720.667, 44.14, 1.046750, , 
532470.033, 334805.067, 44.24, 1.037211, , 
534522.100, 334760.200, 44.33, 1.028253, , 
536736.200, 334854.467, 44.44, 1.019584, , 
538634.933, 334728.467, 44.54, 1.010790, , 
539974.467, 334661.667, 44.63, 1.004751, , 
542316.200, 334744.733, 44.74, 0.995572, , 
543024.400, 334638.300, 44.84, 0.991919, , 
543758.467, 334668.133, 44.93, 0.989079, , 
544753.600, 334622.600, 45.03, 0.984659, , 
546357.400, 334636.467, 45.13, 0.978136, , 
547294.267, 334544.500, 45.23, 0.973662, , 
547616.300, 334700.667, 45.33, 0.973388, , 
547849.767, 334668.000, 45.43, 0.972209, , 
548081.333, 334665.633, 45.53, 0.971243, , 
548186.500, 334645.833, 45.63, 0.970678, , 
548608.167, 334615.167, 45.73, 0.968741, , 
549223.700, 334578.933, 45.83, 0.965974, , 
549522.267, 334639.467, 45.93, 0.965158, , 
549556.100, 334708.500, 46.03, 0.965483, , 
550046.367, 334831.167, 46.13, 0.964301, , 
550484.600, 334722.500, 46.23, 0.961779, , 
550454.433, 334594.267, 46.33, 0.961040, , 
550552.833, 334708.100, 46.42, 0.961403, , 
550549.600, 334627.233, 46.53, 0.960872, , 
550815.300, 334587.633, 46.62, 0.959520, , 
551241.800, 334701.667, 46.72, 0.958545, , 
551916.333, 334712.200, 46.82, 0.955864, , 
552903.133, 334753.333, 46.92, 0.952120, , 
553559.900, 334802.267, 47.02, 0.949778, , 
554688.500, 334749.133, 47.12, 0.944837, , 
556034.267, 334718.667, 47.22, 0.939179, , 
557551.000, 334533.400, 47.32, 0.931803, , 
559098.100, 334588.267, 47.42, 0.925936, , 
560997.567, 334572.733, 47.52, 0.918199, , 
563671.333, 334725.400, 47.62, 0.908525, , 
565323.833, 334639.567, 47.72, 0.901360, , 
567896.167, 334747.833, 47.82, 0.891871, , 
570515.567, 334637.967, 47.92, 0.880776, , 
573075.900, 334607.600, 48.02, 0.870495, , 
575924.500, 334650.500, 48.12, 0.859625, , 
578549.100, 334649.000, 48.21, 0.849383, , 
581338.600, 334633.133, 48.31, 0.838452, , 
584148.133, 334669.833, 48.42, 0.827848, , 
586366.333, 334608.967, 48.51, 0.818910, , 
589292.367, 334725.300, 48.61, 0.808490, , 
592379.300, 334745.367, 48.71, 0.796867, , 
594678.567, 334809.267, 48.81, 0.788579, , 
597216.167, 334788.667, 48.91, 0.778858, , 
599795.067, 334803.000, 49.01, 0.769257, , 
602576.933, 334748.267, 49.11, 0.758476, , 
605103.733, 334853.533, 49.21, 0.749766, , 
607440.100, 334947.100, 49.31, 0.741722, , 
609498.767, 334991.267, 49.41, 0.734405, , 
611557.200, 334815.967, 49.51, 0.725640, , 
613709.667, 334767.433, 49.61, 0.717407, , 
615792.467, 334738.633, 49.70, 0.709588, , 
617823.133, 334692.600, 49.81, 0.701870, , 
619764.433, 334708.167, 49.91, 0.694915, , 
