FlowCell Text Data File: Rel606.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-10-20
Time: 15:43:57
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 35k rpm
Gradient: Sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 882574
Source A Zero: 330125.4

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
638104.300, 331704.667, 39.05, 0.740648, , 
641654.567, 331782.600, 39.16, 0.728691, , 
644521.833, 331848.567, 39.25, 0.719104, , 
647507.433, 331776.233, 39.35, 0.708213, , 
649981.167, 331626.800, 39.45, 0.698618, , 
653048.733, 331621.100, 39.55, 0.687983, , 
654770.433, 331732.333, 39.65, 0.682813, , 
656305.133, 331712.367, 39.75, 0.677409, , 
657446.667, 331784.567, 39.85, 0.673988, , 
659342.500, 331926.500, 39.95, 0.668470, , 
659476.600, 331919.767, 40.05, 0.667967, , 
661059.300, 331877.267, 40.15, 0.662284, , 
660863.333, 331733.233, 40.25, 0.661975, , 
660536.800, 331789.067, 40.35, 0.663466, , 
660281.700, 331693.067, 40.45, 0.663684, , 
659305.133, 331682.333, 40.54, 0.666942, , 
658606.400, 331736.900, 40.65, 0.669698, , 
657343.967, 331770.033, 40.75, 0.674241, , 
655853.733, 331997.767, 40.84, 0.680893, , 
653433.733, 331874.967, 40.94, 0.688379, , 
651052.900, 331927.900, 41.04, 0.696953, , 
647889.600, 332025.500, 41.14, 0.708575, , 
644433.033, 332022.000, 41.24, 0.720590, , 
640586.167, 331991.033, 41.34, 0.733854, , 
636219.267, 331911.900, 41.44, 0.748712, , 
632130.833, 332004.567, 41.54, 0.763848, , 
627357.967, 331909.433, 41.64, 0.780259, , 
622189.133, 331889.367, 41.74, 0.798742, , 
617486.933, 331873.567, 41.84, 0.815707, , 
612591.600, 331916.700, 41.94, 0.833911, , 
608096.467, 331969.133, 42.04, 0.850841, , 
603193.133, 331832.367, 42.14, 0.868134, , 
599201.300, 331877.633, 42.24, 0.883383, , 
595782.233, 331994.100, 42.33, 0.897050, , 
593049.600, 332057.100, 42.43, 0.907823, , 
589972.500, 331965.833, 42.54, 0.918912, , 
588309.267, 331935.600, 42.63, 0.925060, , 
586771.800, 331927.767, 42.73, 0.930896, , 
586295.100, 331859.033, 42.83, 0.932259, , 
586191.467, 331876.500, 42.93, 0.932775, , 
586930.800, 331937.433, 43.03, 0.930352, , 
587536.133, 331752.467, 43.13, 0.926777, , 
589240.833, 331873.367, 43.23, 0.921077, , 
590828.900, 331835.200, 43.33, 0.914761, , 
593132.100, 331824.967, 43.43, 0.905936, , 
595654.467, 331863.633, 43.53, 0.896649, , 
598175.033, 331964.433, 43.63, 0.887829, , 
601168.700, 331940.000, 43.73, 0.876429, , 
603902.767, 331817.800, 43.83, 0.865389, , 
607027.967, 331851.567, 43.92, 0.854002, , 
610083.800, 331853.300, 44.03, 0.842713, , 
613511.567, 331820.633, 44.13, 0.829883, , 
617530.100, 331912.800, 44.22, 0.815815, , 
620911.167, 331843.067, 44.32, 0.803055, , 
624932.867, 331805.467, 44.43, 0.788270, , 
628525.833, 331857.467, 44.52, 0.775722, , 
632039.733, 331863.933, 44.62, 0.763219, , 
636235.567, 332002.300, 44.72, 0.749267, , 
640197.333, 332071.167, 44.82, 0.735764, , 
644274.600, 331945.033, 44.92, 0.720622, , 
647495.867, 331864.133, 45.02, 0.708849, , 
651087.333, 331861.033, 45.12, 0.696380, , 
654913.600, 331850.600, 45.22, 0.683123, , 
658704.700, 331853.233, 45.32, 0.670151, , 
661881.133, 331906.267, 45.42, 0.659685, , 
664946.433, 331890.533, 45.52, 0.649180, , 
668147.200, 331773.433, 45.62, 0.637579, , 
671923.600, 331910.300, 45.71, 0.625824, , 
674929.867, 331846.733, 45.82, 0.615346, , 
677993.633, 331810.000, 45.92, 0.604905, , 
680543.267, 331864.700, 46.01, 0.596829, , 
682646.233, 331867.533, 46.11, 0.589905, , 
685272.833, 331915.500, 46.21, 0.581588, , 
687539.500, 331950.367, 46.31, 0.574392, , 
690556.967, 332069.800, 46.41, 0.565347, , 
693064.833, 332068.833, 46.51, 0.557182, , 
695067.067, 332032.033, 46.61, 0.550441, , 
696502.767, 332028.900, 46.71, 0.545776, , 
697957.733, 332015.567, 46.81, 0.540990, , 
699742.467, 331912.433, 46.91, 0.534543, , 
701726.500, 331891.467, 47.01, 0.528029, , 
703359.667, 331893.867, 47.11, 0.522814, , 
704851.067, 331889.367, 47.21, 0.518017, , 
706175.533, 331873.400, 47.31, 0.513684, , 
707543.767, 331796.600, 47.41, 0.508807, , 
708888.667, 331758.600, 47.51, 0.504276, , 
709871.900, 331791.667, 47.60, 0.501381, , 
710771.267, 331808.933, 47.71, 0.498648, , 
712022.867, 331873.033, 47.81, 0.495124, , 
712040.800, 331810.700, 47.90, 0.494644, , 
712555.667, 331899.467, 48.00, 0.493620, , 
714171.567, 331973.133, 48.10, 0.489021, , 
713991.967, 331842.533, 48.20, 0.488702, , 
713446.967, 331869.800, 48.30, 0.490605, , 
713582.833, 331817.933, 48.40, 0.489825, , 
713870.233, 331891.033, 48.50, 0.489415, , 
713138.133, 331953.467, 48.60, 0.492147, , 
712282.733, 331907.167, 48.70, 0.494534, , 
711203.133, 331860.100, 48.80, 0.497628, , 
709846.167, 331845.033, 48.90, 0.501824, , 
708410.367, 331854.067, 49.00, 0.506442, , 
706228.533, 331928.367, 49.10, 0.513888, , 
703320.933, 331949.600, 49.19, 0.523316, , 
699474.133, 331941.833, 49.30, 0.535606, , 
694931.100, 331879.733, 49.40, 0.549849, , 
689539.867, 331898.333, 49.49, 0.567502, , 
683147.967, 331944.567, 49.59, 0.588774, , 
675430.333, 331930.767, 49.70, 0.614248, , 
666532.533, 331855.033, 49.79, 0.643578, , 
657618.533, 331899.500, 49.89, 0.674179, , 
647297.500, 331865.500, 49.99, 0.709548, , 
636507.900, 331914.133, 50.09, 0.747706, , 
625317.667, 332050.600, 50.19, 0.788547, , 
613955.367, 331920.100, 50.29, 0.828930, , 
602906.633, 332024.900, 50.39, 0.870508, , 
592459.633, 332059.533, 50.49, 0.910079, , 
582693.600, 332105.100, 50.59, 0.947793, , 
574018.933, 332114.900, 50.69, 0.981614, , 
566303.467, 332137.533, 50.79, 1.012221, , 
559544.167, 332050.833, 50.89, 1.038656, , 
554470.467, 332227.000, 50.98, 1.060349, , 
550197.967, 332069.300, 51.09, 1.076688, , 
547519.867, 332056.367, 51.19, 1.087581, , 
545918.033, 332082.433, 51.28, 1.094352, , 
545353.000, 331957.900, 51.38, 1.095838, , 
545630.700, 331984.567, 51.48, 1.094873, , 
546605.633, 331978.233, 51.58, 1.090813, , 
548505.900, 331979.033, 51.68, 1.083008, , 
550954.033, 332070.567, 51.78, 1.073606, , 
553628.800, 332122.300, 51.88, 1.063058, , 
556550.867, 332053.033, 51.98, 1.050742, , 
559867.833, 331951.233, 52.08, 1.036680, , 
563501.267, 331893.900, 52.18, 1.021733, , 
567541.933, 331999.000, 52.28, 1.006366, , 
571307.133, 331985.167, 52.38, 0.991392, , 
575522.533, 331977.267, 52.48, 0.974794, , 
579932.233, 332076.000, 52.57, 0.958286, , 
584008.200, 331895.267, 52.68, 0.941300, , 
588998.800, 331908.633, 52.78, 0.922241, , 
593419.600, 331855.433, 52.88, 0.905052, , 
598305.200, 331796.133, 52.97, 0.886198, , 
603296.367, 331872.067, 53.07, 0.868018, , 
608271.467, 331951.800, 53.17, 0.850076, , 
613232.133, 331952.800, 53.27, 0.831804, , 
618304.233, 332086.600, 53.37, 0.814174, , 
623514.867, 331993.233, 53.47, 0.794656, , 
628172.533, 332017.933, 53.57, 0.778075, , 
632991.900, 331998.267, 53.67, 0.760742, , 
637957.000, 331946.633, 53.77, 0.742809, , 
642530.367, 331745.333, 53.87, 0.725368, , 
646184.533, 331907.900, 53.97, 0.713708, , 
650469.933, 331879.633, 54.07, 0.698642, , 
654159.900, 331893.733, 54.17, 0.686007, , 
657622.733, 331792.700, 54.27, 0.673440, , 
660655.533, 331830.633, 54.37, 0.663343, , 
663712.200, 331868.167, 54.47, 0.653209, , 
666353.600, 331758.667, 54.57, 0.643528, , 
668706.433, 331650.733, 54.67, 0.634864, , 
671070.200, 331707.067, 54.76, 0.627305, , 
673187.667, 331754.667, 54.86, 0.620539, , 
675123.700, 331735.233, 54.97, 0.613944, , 
676404.333, 331690.333, 55.06, 0.609375, , 
678344.000, 331808.400, 55.16, 0.603731, , 
679111.433, 331797.667, 55.26, 0.601114, , 
680236.133, 331909.267, 55.36, 0.598147, , 
680340.067, 331846.933, 55.46, 0.597380, , 
679879.167, 331836.667, 55.56, 0.598836, , 
679448.600, 331944.933, 55.66, 0.600996, , 
678195.633, 331850.867, 55.76, 0.604512, , 
676571.133, 331760.933, 55.86, 0.609299, , 
674361.067, 331708.933, 55.96, 0.616309, , 
672461.167, 331863.367, 56.06, 0.623706, , 
669845.200, 331858.900, 56.15, 0.632447, , 
667169.433, 331938.233, 56.25, 0.641993, , 
663814.300, 331816.200, 56.35, 0.652511, , 
660513.067, 331896.800, 56.46, 0.664277, , 
656551.100, 331809.167, 56.55, 0.677222, , 
652865.367, 331851.233, 56.65, 0.690177, , 
648837.133, 331842.567, 56.75, 0.704046, , 
644625.267, 331844.367, 56.85, 0.718715, , 
639921.967, 331730.000, 56.95, 0.734419, , 
635672.167, 331706.933, 57.05, 0.749257, , 
631479.067, 331717.600, 57.15, 0.764224, , 
627195.100, 331790.367, 57.25, 0.780036, , 
623019.133, 331723.900, 57.35, 0.794619, , 
619056.333, 331778.500, 57.45, 0.809349, , 
615024.400, 331769.400, 57.55, 0.823993, , 
611711.233, 331922.433, 57.65, 0.837187, , 
608398.000, 332016.433, 57.75, 0.850046, , 
605219.467, 331993.600, 57.85, 0.861679, , 
602647.300, 332022.833, 57.95, 0.871462, , 
600515.933, 332017.467, 58.05, 0.879399, , 
598300.900, 331770.133, 58.14, 0.886038, , 
597283.400, 331842.033, 58.24, 0.890356, , 
596457.533, 331842.733, 58.34, 0.893475, , 
596436.900, 331843.367, 58.44, 0.893557, , 
597005.967, 331947.400, 58.54, 0.892116, , 
597832.433, 331850.700, 58.64, 0.888347, , 
599519.333, 331925.533, 58.74, 0.882514, , 
601224.400, 331764.467, 58.84, 0.875030, , 
603994.067, 331859.133, 58.94, 0.865329, , 
606560.733, 331748.933, 59.04, 0.855038, , 
609869.700, 331832.767, 59.14, 0.843364, , 
613364.233, 331794.767, 59.24, 0.830248, , 
617274.033, 331736.100, 59.34, 0.815550, , 
620892.833, 331767.200, 59.44, 0.802607, , 
625149.200, 331783.267, 59.54, 0.787341, , 
628958.567, 331714.000, 59.64, 0.773200, , 
632898.933, 331774.633, 59.73, 0.759556, , 
636806.667, 331858.633, 59.84, 0.746274, , 
640439.133, 331779.200, 59.94, 0.732934, , 
643752.600, 331755.467, 60.03, 0.721160, , 
647099.567, 331786.033, 60.13, 0.709698, , 
650143.767, 331826.200, 60.23, 0.699408, , 
653229.500, 331918.533, 60.33, 0.689378, , 
655808.333, 331984.333, 60.43, 0.680957, , 
657912.100, 332097.867, 60.53, 0.674519, , 
659759.633, 332071.433, 60.63, 0.668029, , 
661104.333, 332159.567, 60.73, 0.664045, , 
662447.133, 332081.633, 60.83, 0.658950, , 
662975.033, 332025.733, 60.93, 0.656779, , 
663496.100, 331948.900, 61.03, 0.654490, , 
663338.333, 331947.200, 61.13, 0.655013, , 
662636.900, 331955.133, 61.23, 0.657448, , 
662671.433, 332033.900, 61.33, 0.657865, , 
661425.533, 331886.333, 61.43, 0.661099, , 
660707.667, 331974.300, 61.52, 0.664140, , 
659613.633, 332029.467, 61.63, 0.668243, , 
658290.767, 332053.233, 61.73, 0.672922, , 
656425.233, 331893.633, 61.82, 0.678227, , 
655196.333, 331895.300, 61.92, 0.682455, , 
653172.067, 331861.500, 62.02, 0.689189, , 
652334.533, 331962.300, 62.12, 0.692760, , 
650835.533, 331986.567, 62.22, 0.698102, , 
649582.867, 332058.400, 62.32, 0.702924, , 
648214.300, 332010.200, 62.42, 0.707344, , 
647086.967, 332121.767, 62.52, 0.712017, , 
645471.367, 332010.467, 62.62, 0.716889, , 
644223.533, 331985.633, 62.72, 0.721075, , 
643330.533, 332024.867, 62.82, 0.724463, , 
642521.667, 332090.033, 62.92, 0.727736, , 
641813.900, 332109.667, 63.01, 0.730349, , 
641130.633, 332060.500, 63.12, 0.732413, , 
640857.433, 332126.333, 63.22, 0.733818, , 
640442.967, 332004.600, 63.31, 0.734449, , 
640425.100, 332085.233, 63.41, 0.735059, , 
640812.867, 332145.567, 63.52, 0.734105, , 
640717.733, 332062.567, 63.61, 0.733877, , 
641207.367, 332047.233, 63.71, 0.732054, , 
641617.900, 332009.300, 63.81, 0.730356, , 
642422.100, 332060.767, 63.91, 0.727886, , 
643024.867, 332012.600, 64.01, 0.725449, , 
643960.533, 332049.367, 64.11, 0.722426, , 
644879.300, 332056.800, 64.21, 0.719268, , 
645850.100, 332107.933, 64.31, 0.716229, , 
646948.933, 332143.533, 64.41, 0.712645, , 
647770.533, 332071.900, 64.51, 0.709303, , 
648612.000, 332075.433, 64.61, 0.706406, , 
649727.500, 332103.933, 64.71, 0.702732, , 
650354.333, 332027.167, 64.80, 0.700042, , 
651235.500, 332003.267, 64.91, 0.696833, , 
652307.000, 332152.467, 65.01, 0.694144, , 
652682.000, 332006.067, 65.10, 0.691859, , 
653013.867, 331963.333, 65.20, 0.690425, , 
653486.900, 331868.000, 65.31, 0.688149, , 
653528.367, 331888.567, 65.41, 0.688146, , 
653553.033, 331900.467, 65.50, 0.688141, , 
653739.833, 331952.800, 65.60, 0.687853, , 
653627.233, 331983.200, 65.70, 0.688447, , 
653324.567, 332069.733, 65.80, 0.690076, , 
652648.100, 331927.967, 65.90, 0.691446, , 
652191.233, 331967.500, 66.00, 0.693290, , 
651545.833, 331918.733, 66.10, 0.695187, , 
650976.533, 332003.133, 66.20, 0.697727, , 
650274.667, 332009.267, 66.30, 0.700196, , 
649580.633, 331943.667, 66.40, 0.702154, , 
648658.967, 331905.900, 66.50, 0.705094, , 
648439.767, 332038.967, 66.60, 0.706756, , 
647649.467, 331986.267, 66.69, 0.709144, , 
647055.900, 331925.900, 66.80, 0.710798, , 
646293.233, 331865.767, 66.90, 0.713044, , 
645819.833, 331924.333, 66.99, 0.715090, , 
645293.600, 331954.800, 67.09, 0.717131, , 
644691.200, 331899.033, 67.20, 0.718855, , 
644010.167, 331813.567, 67.29, 0.720654, , 
643561.767, 331785.833, 67.39, 0.722033, , 
643265.200, 331857.833, 67.49, 0.723559, , 
642708.500, 331769.167, 67.59, 0.724906, , 
642341.833, 331805.133, 67.69, 0.726434, , 
642000.067, 331773.600, 67.79, 0.727418, , 
641963.967, 331942.100, 67.89, 0.728687, , 
641672.167, 331878.333, 67.99, 0.729278, , 
641743.233, 331970.300, 68.09, 0.729652, , 
641683.367, 331959.700, 68.19, 0.729790, , 
641637.133, 331959.867, 68.29, 0.729954, , 
641575.167, 331905.067, 68.39, 0.729800, , 
641746.367, 331896.833, 68.48, 0.729143, , 
641814.533, 331869.600, 68.58, 0.728720, , 
641812.833, 331750.967, 68.69, 0.727921, , 
642214.400, 331842.467, 68.78, 0.727134, , 
642013.433, 331832.733, 68.88, 0.727772, , 
642660.667, 331828.333, 68.98, 0.725475, , 
643007.800, 331854.067, 69.08, 0.724434, , 
643122.400, 331807.433, 69.18, 0.723717, , 
643423.567, 331841.567, 69.28, 0.722895, , 
643614.667, 331856.033, 69.38, 0.722325, , 
643647.133, 331815.900, 69.48, 0.721939, , 
644092.267, 331993.933, 69.58, 0.721590, , 
644277.867, 332061.300, 69.68, 0.721398, , 
644063.700, 331968.800, 69.78, 0.721520, , 
644401.400, 332159.833, 69.88, 0.721635, , 
643789.567, 331956.933, 69.98, 0.722397, , 
643423.967, 331905.800, 70.07, 0.723329, , 
643151.567, 331947.433, 70.18, 0.724564, , 
642652.567, 331987.133, 70.28, 0.726580, , 
642189.333, 331951.067, 70.37, 0.727958, , 
641446.600, 331844.367, 70.47, 0.729839, , 
641045.100, 331865.467, 70.58, 0.731391, , 
640741.133, 331989.567, 70.67, 0.733300, , 
640267.167, 331971.700, 70.77, 0.734844, , 
639680.867, 331943.000, 70.87, 0.736711, , 
639207.500, 331891.467, 70.97, 0.738028, , 
638493.633, 331833.767, 71.07, 0.740151, , 
638166.300, 331847.633, 71.17, 0.741399, , 
637941.533, 331925.767, 71.27, 0.742722, , 
637869.100, 331923.600, 71.37, 0.742963, , 
637785.067, 331987.033, 71.47, 0.743689, , 
637707.433, 331921.667, 71.57, 0.743520, , 
637827.500, 331955.167, 71.67, 0.743323, , 
637647.433, 331776.467, 71.77, 0.742747, , 
638074.133, 331900.500, 71.86, 0.742083, , 
638268.533, 331899.500, 71.97, 0.741390, , 
638577.633, 331849.933, 72.07, 0.739965, , 
638854.100, 331910.367, 72.16, 0.739400, , 
639216.700, 331912.100, 72.26, 0.738135, , 
639455.300, 331937.167, 72.36, 0.737465, , 
639407.900, 331733.333, 72.46, 0.736250, , 
639558.100, 331727.033, 72.56, 0.735678, , 
639688.033, 331781.233, 72.66, 0.735589, , 
640102.400, 331822.733, 72.76, 0.734413, , 
640119.867, 331830.033, 72.86, 0.734401, 1, 10.374
640096.167, 331785.600, 72.96, 0.734183, , 
640169.067, 331830.533, 73.06, 0.734232, , 
640110.833, 331761.367, 73.16, 0.733967, , 
640023.600, 331740.867, 73.26, 0.734135, , 
640360.033, 331891.667, 73.36, 0.733975, , 
640475.833, 331982.200, 73.46, 0.734182, , 
640306.900, 331904.767, 73.56, 0.734251, , 
640167.400, 331830.567, 73.65, 0.734238, , 
639961.767, 331738.900, 73.75, 0.734339, , 
640086.533, 331752.900, 73.86, 0.733995, , 
639975.000, 331739.200, 73.95, 0.734295, , 
640214.300, 331845.700, 74.05, 0.734176, , 
640368.900, 331958.667, 74.15, 0.734398, , 
640041.000, 331844.067, 74.25, 0.734774, , 
639476.533, 331813.067, 74.35, 0.736549, , 
