FlowCell Text Data File: 85.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 14:58:08
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
91750.200, 336620.433, 3.95, 5.006674, , 
92566.500, 336588.067, 4.05, 4.986524, , 
94441.433, 336569.933, 4.15, 4.941276, , 
97166.533, 336713.233, 4.25, 4.878217, , 
100726.600, 336744.433, 4.35, 4.797447, , 
104762.433, 336807.900, 4.45, 4.709462, , 
109231.467, 336836.633, 4.55, 4.615644, , 
114655.133, 336948.200, 4.65, 4.507334, , 
121749.300, 336759.033, 4.75, 4.370965, , 
129351.300, 336803.233, 4.85, 4.234956, , 
138198.167, 336795.833, 4.95, 4.086025, , 
147897.200, 336766.600, 5.05, 3.933186, , 
160045.500, 336723.567, 5.15, 3.755247, , 
172896.133, 336872.867, 5.25, 3.582437, , 
187051.067, 336658.900, 5.35, 3.403919, , 
202417.467, 336620.500, 5.45, 3.225989, , 
218220.500, 336602.067, 5.54, 3.056692, , 
233924.633, 336712.900, 5.64, 2.901044, , 
251844.933, 336752.767, 5.74, 2.735195, , 
270504.833, 336688.167, 5.84, 2.573910, , 
290013.667, 336721.433, 5.94, 2.417417, , 
309998.433, 336829.600, 6.04, 2.268172, , 
330066.300, 336722.767, 6.14, 2.126297, , 
349517.200, 336663.333, 6.24, 1.997041, , 
368399.633, 336692.400, 6.34, 1.878828, , 
386930.400, 336701.500, 6.44, 1.768445, , 
403952.033, 336717.067, 6.54, 1.671665, , 
423391.867, 336638.967, 6.64, 1.565368, , 
440494.467, 336633.833, 6.74, 1.476217, , 
456282.867, 336769.500, 6.84, 1.397875, , 
470652.167, 336652.200, 6.94, 1.327313, , 
484281.367, 336596.967, 7.04, 1.262701, , 
496687.900, 336600.667, 7.13, 1.205799, , 
509533.733, 336570.667, 7.23, 1.148135, , 
518330.233, 336705.833, 7.34, 1.110519, , 
530894.533, 336591.533, 7.43, 1.055856, , 
542890.000, 336643.800, 7.53, 1.005923, , 
549723.867, 336828.733, 7.63, 0.979007, , 
557890.233, 336697.533, 7.73, 0.944945, , 
565409.733, 336790.333, 7.83, 0.915436, , 
571728.767, 336625.067, 7.93, 0.889320, , 
579203.067, 336653.567, 8.03, 0.860280, , 
585208.233, 336580.867, 8.13, 0.836582, , 
591538.567, 336531.600, 8.23, 0.812040, , 
597524.300, 336654.200, 8.33, 0.790202, , 
601272.700, 336714.667, 8.43, 0.776533, , 
604169.433, 336690.367, 8.53, 0.765555, , 
610040.367, 336722.300, 8.63, 0.744005, , 
615151.867, 336822.733, 8.73, 0.725899, , 
617514.867, 336701.100, 8.82, 0.716458, , 
621035.567, 336793.200, 8.92, 0.704279, , 
624375.267, 336722.567, 9.02, 0.691737, , 
626470.667, 336787.300, 9.12, 0.684630, , 
629224.267, 336746.267, 9.22, 0.674486, , 
632967.733, 336635.533, 9.32, 0.660397, , 
636687.033, 336623.433, 9.42, 0.647131, , 
639307.533, 336624.467, 9.52, 0.637895, , 
640451.600, 336666.000, 9.62, 0.634149, , 
642348.233, 336719.400, 9.72, 0.627851, , 
644851.967, 336726.700, 9.82, 0.619145, , 
647091.000, 336658.900, 9.92, 0.610892, , 
648642.800, 336702.633, 10.02, 0.605794, , 
650958.000, 336614.333, 10.12, 0.597185, , 
652600.033, 336574.600, 10.22, 0.591250, , 
653844.300, 336599.433, 10.32, 0.587129, , 
655757.400, 336602.533, 10.41, 0.580575, , 
657417.567, 336717.400, 10.52, 0.575653, , 
658492.000, 336777.867, 10.62, 0.572382, , 
659437.767, 336604.300, 10.71, 0.567992, , 
660594.833, 336546.700, 10.81, 0.563662, , 
662134.033, 336559.267, 10.91, 0.558508, , 
663295.600, 336595.667, 11.01, 0.554807, , 
665185.667, 336679.300, 11.11, 0.548963, , 
665231.567, 336583.467, 11.21, 0.548167, , 
666928.200, 336677.400, 11.31, 0.543062, , 
667710.900, 336635.900, 11.41, 0.540146, , 
667685.433, 336670.833, 11.51, 0.540465, , 
669453.200, 336713.367, 11.61, 0.534799, , 
669833.533, 336597.133, 11.71, 0.532744, , 
671035.100, 336605.767, 11.81, 0.528768, , 
672409.733, 336753.833, 11.91, 0.525152, , 
672890.800, 336688.367, 12.01, 0.523105, , 
673417.533, 336675.133, 12.11, 0.521256, , 
675052.433, 336697.133, 12.20, 0.515946, , 
675795.833, 336632.133, 12.31, 0.513035, , 
676617.600, 336689.100, 12.41, 0.510681, , 
677708.800, 336494.533, 12.50, 0.505753, , 
678650.967, 336677.933, 12.60, 0.503853, , 
679582.700, 336675.767, 12.70, 0.500751, , 
680400.867, 336574.600, 12.80, 0.497367, , 
680337.300, 336544.100, 12.90, 0.497373, , 
681588.000, 336533.400, 13.00, 0.493169, , 
682397.267, 336598.933, 13.10, 0.490936, , 
683243.567, 336550.167, 13.20, 0.487821, , 
684482.600, 336619.500, 13.30, 0.484207, , 
684712.567, 336605.167, 13.40, 0.483355, , 
685785.633, 336677.133, 13.50, 0.480312, , 
685329.067, 336611.033, 13.60, 0.481369, , 
686220.633, 336664.167, 13.70, 0.478799, , 
687109.767, 336629.467, 13.80, 0.475653, , 
686756.833, 336738.867, 13.90, 0.477540, , 
687795.900, 336730.133, 14.00, 0.474080, , 
687729.300, 336740.167, 14.09, 0.474365, , 
688021.800, 336692.033, 14.20, 0.473086, , 
687732.133, 336659.100, 14.30, 0.473813, , 
687224.233, 336571.967, 14.39, 0.474894, , 
686714.067, 336610.200, 14.49, 0.476820, , 
686056.567, 336620.800, 14.59, 0.479047, , 
684816.033, 336596.767, 14.69, 0.482959, , 
683153.267, 336629.233, 14.79, 0.488647, , 
681022.400, 336555.400, 14.89, 0.495184, , 
678232.833, 336600.433, 14.99, 0.504722, , 
674556.933, 336636.767, 15.09, 0.517195, , 
669407.067, 336636.200, 15.19, 0.534438, , 
664134.033, 336713.967, 15.29, 0.552755, , 
657685.633, 336571.400, 15.39, 0.573759, , 
649666.600, 336544.067, 15.49, 0.601184, , 
640721.567, 336593.200, 15.58, 0.632714, , 
630731.233, 336594.400, 15.69, 0.668088, , 
619358.667, 336436.833, 15.79, 0.707981, , 
608436.267, 336472.567, 15.88, 0.748261, , 
595526.900, 336509.767, 15.98, 0.796772, , 
582961.133, 336590.800, 16.09, 0.845306, , 
569813.233, 336439.133, 16.18, 0.895629, , 
557454.000, 336679.100, 16.28, 0.946582, , 
542629.133, 336461.667, 16.38, 1.005786, , 
529963.900, 336549.833, 16.48, 1.059525, , 
517372.767, 336538.000, 16.58, 1.113558, , 
505569.867, 336594.100, 16.68, 1.165868, , 
494403.100, 336650.100, 16.78, 1.216506, , 
484939.167, 336676.267, 16.88, 1.260176, , 
476198.067, 336736.867, 16.98, 1.301516, , 
468186.600, 336616.033, 17.08, 1.338891, , 
461974.300, 336587.967, 17.18, 1.368764, , 
457073.467, 336624.733, 17.28, 1.393011, , 
452306.633, 336626.867, 17.37, 1.416618, , 
449801.000, 336606.567, 17.48, 1.428984, , 
449159.767, 336649.267, 17.58, 1.432480, , 
449299.133, 336629.867, 17.67, 1.431652, , 
450789.900, 336649.233, 17.77, 1.424327, , 
454117.567, 336622.367, 17.88, 1.407596, , 
458405.067, 336651.033, 17.98, 1.386640, , 
464115.433, 336796.100, 18.07, 1.359749, , 
470566.100, 336695.533, 18.17, 1.328014, , 
478115.633, 336684.200, 18.27, 1.292120, , 
487006.800, 336612.667, 18.37, 1.250176, , 
496379.367, 336652.133, 18.47, 1.207541, , 
506553.067, 336624.067, 18.57, 1.161696, , 
516224.967, 336550.767, 18.67, 1.118642, , 
526896.300, 336493.800, 18.77, 1.072214, , 
537122.733, 336483.500, 18.87, 1.028886, , 
546795.833, 336413.133, 18.97, 0.988247, , 
556557.267, 336430.867, 19.07, 0.948545, , 
565553.733, 336334.733, 19.17, 0.911816, , 
574034.833, 336405.300, 19.27, 0.878791, , 
581515.200, 336404.633, 19.37, 0.849650, , 
588202.567, 336507.300, 19.47, 0.824605, , 
594168.367, 336271.467, 19.56, 0.800317, , 
600155.433, 336336.300, 19.66, 0.778188, , 
604470.200, 336299.567, 19.76, 0.761821, , 
608223.567, 336364.867, 19.86, 0.748327, , 
611616.233, 336270.300, 19.96, 0.735176, , 
613674.567, 336333.333, 20.06, 0.728037, , 
614960.067, 336264.700, 20.16, 0.722869, , 
616960.733, 336471.633, 20.26, 0.716944, , 
617377.733, 336426.633, 20.36, 0.715122, , 
616976.933, 336326.600, 20.46, 0.715915, , 
617192.567, 336393.467, 20.56, 0.715576, , 
616194.100, 336349.567, 20.66, 0.718925, , 
614690.000, 336372.733, 20.76, 0.724580, , 
614493.300, 336343.767, 20.86, 0.725107, , 
613633.267, 336328.500, 20.96, 0.728156, , 
613260.333, 336415.067, 21.05, 0.730104, , 
612055.500, 336414.200, 21.16, 0.734524, , 
610961.400, 336384.133, 21.26, 0.738349, , 
610500.167, 336300.333, 21.35, 0.739488, , 
609530.367, 336401.067, 21.45, 0.743739, , 
609453.033, 336516.433, 21.55, 0.744797, , 
608765.967, 336440.633, 21.65, 0.746828, , 
608664.333, 336471.300, 21.75, 0.747409, , 
607751.700, 336377.467, 21.85, 0.750158, , 
606934.433, 336423.100, 21.95, 0.753492, , 
606041.700, 336564.567, 22.05, 0.757750, , 
604495.733, 336430.633, 22.15, 0.762603, , 
603003.533, 336609.467, 22.25, 0.769361, , 
600873.267, 336571.300, 22.35, 0.777070, , 
598297.400, 336477.600, 22.45, 0.786111, , 
595310.967, 336444.200, 22.55, 0.797149, , 
591958.567, 336440.600, 22.65, 0.809834, , 
588232.533, 336317.233, 22.75, 0.823219, , 
584346.067, 336400.733, 22.85, 0.838695, , 
580141.133, 336367.833, 22.94, 0.854728, , 
575493.333, 336300.267, 23.05, 0.872378, , 
570899.767, 336303.667, 23.14, 0.890435, , 
565985.833, 336365.800, 23.24, 0.910305, , 
561019.233, 336352.667, 23.34, 0.930052, , 
555515.767, 336465.100, 23.44, 0.952990, , 
549445.100, 336433.800, 23.54, 0.977508, , 
542845.933, 336267.667, 23.64, 1.003590, , 
536040.833, 336261.867, 23.74, 1.031940, , 
528646.367, 336290.200, 23.84, 1.063390, , 
520721.767, 336291.833, 23.94, 1.097391, , 
512517.100, 336286.767, 24.04, 1.133098, , 
504465.800, 336422.733, 24.14, 1.169641, , 
495813.833, 336340.000, 24.24, 1.208019, , 
488007.267, 336386.500, 24.34, 1.244045, , 
480516.800, 336321.700, 24.44, 1.278422, , 
473391.300, 336327.267, 24.54, 1.312080, , 
467424.767, 336337.433, 24.64, 1.340693, , 
462608.733, 336371.100, 24.73, 1.364225, , 
458714.933, 336330.867, 24.83, 1.382978, , 
456233.500, 336431.867, 24.93, 1.395861, , 
454832.233, 336423.433, 25.03, 1.402727, , 
455095.333, 336564.500, 25.13, 1.402369, , 
456446.333, 336611.600, 25.23, 1.396013, , 
458296.167, 336469.133, 25.33, 1.385959, , 
461488.433, 336454.933, 25.43, 1.370242, , 
465590.267, 336539.467, 25.53, 1.350894, , 
470092.933, 336452.500, 25.63, 1.328653, , 
475546.267, 336475.533, 25.73, 1.302851, , 
481301.200, 336479.033, 25.83, 1.275804, , 
486948.667, 336494.333, 25.93, 1.249654, , 
493068.367, 336331.233, 26.03, 1.220457, , 
499061.500, 336251.733, 26.13, 1.192736, , 
504949.300, 336300.800, 26.23, 1.166670, , 
511279.833, 336283.933, 26.32, 1.138519, , 
517408.000, 336282.833, 26.42, 1.111698, , 
523610.933, 336292.600, 26.53, 1.084945, , 
528809.567, 336374.400, 26.62, 1.063259, , 
534684.900, 336491.700, 26.72, 1.039178, , 
539665.233, 336402.400, 26.82, 1.017716, , 
544232.333, 336369.933, 26.92, 0.998534, , 
548807.933, 336319.733, 27.02, 0.979357, , 
553737.933, 336412.600, 27.12, 0.959852, , 
557984.767, 336355.833, 27.22, 0.942279, , 
562294.367, 336247.233, 27.32, 0.924238, , 
565406.533, 336181.733, 27.42, 0.911378, , 
569594.400, 336311.167, 27.52, 0.895637, , 
572480.033, 336359.067, 27.62, 0.884585, , 
575937.833, 336407.533, 27.72, 0.871358, , 
578765.800, 336362.967, 27.82, 0.860037, , 
581446.267, 336410.667, 27.92, 0.849957, , 
583413.467, 336271.667, 28.02, 0.841426, , 
584933.100, 336356.500, 28.12, 0.836140, , 
586604.267, 336330.767, 28.21, 0.829547, , 
587968.867, 336354.967, 28.32, 0.824480, , 
588758.433, 336221.900, 28.41, 0.820569, , 
589457.433, 336212.867, 28.51, 0.817839, , 
589974.000, 336251.333, 28.61, 0.816125, , 
590161.467, 336292.900, 28.71, 0.815688, , 
589861.633, 336288.567, 28.81, 0.816803, , 
589700.467, 336307.267, 28.91, 0.817543, , 
589015.133, 336288.733, 29.01, 0.820036, , 
587817.700, 336354.333, 29.11, 0.825054, , 
586423.433, 336374.767, 29.21, 0.830535, , 
584427.900, 336260.267, 29.31, 0.837440, , 
582121.567, 336193.267, 29.41, 0.845890, , 
580015.667, 336269.767, 29.51, 0.854558, , 
577113.400, 336151.633, 29.61, 0.865056, , 
574200.233, 336218.367, 29.70, 0.876892, , 
570926.100, 336261.567, 29.81, 0.890050, , 
567446.867, 336348.567, 29.91, 0.904388, , 
563395.467, 336308.100, 30.00, 0.920242, , 
559322.700, 336354.367, 30.11, 0.936879, , 
554631.033, 336366.367, 30.20, 0.955916, , 
549350.833, 336290.233, 30.30, 0.976934, , 
544118.433, 336327.667, 30.40, 0.998722, , 
538455.000, 336421.733, 30.50, 1.022898, , 
532122.700, 336412.033, 30.60, 1.049455, , 
525270.367, 336448.033, 30.70, 1.078864, , 
517695.433, 336312.067, 30.80, 1.110644, , 
509426.667, 336331.600, 30.90, 1.147009, , 
500724.167, 336475.533, 31.00, 1.186748, , 
490842.700, 336419.067, 31.10, 1.231226, , 
479784.600, 336307.733, 31.20, 1.281760, , 
467900.300, 336296.767, 31.30, 1.338132, , 
453938.933, 336254.333, 31.39, 1.406020, , 
439178.533, 336245.733, 31.49, 1.480354, , 
421822.667, 336319.100, 31.59, 1.571585, , 
403279.967, 336333.767, 31.70, 1.672849, , 
382355.567, 336418.600, 31.79, 1.793320, , 
361545.567, 336389.100, 31.89, 1.919063, , 
338151.367, 336387.833, 31.99, 2.069597, , 
314418.900, 336359.267, 32.09, 2.233164, , 
289925.100, 336424.833, 32.19, 2.416121, , 
266610.300, 336272.133, 32.29, 2.603763, , 
243615.533, 336265.600, 32.39, 2.806702, , 
222136.300, 336229.233, 32.49, 3.014174, , 
201913.933, 336363.100, 32.59, 3.229873, , 
184670.100, 336374.133, 32.69, 3.430844, , 
167711.467, 336408.967, 32.79, 3.647853, , 
153070.733, 336281.933, 32.89, 3.852568, , 
140350.433, 336293.167, 32.99, 4.047886, , 
128574.567, 336363.733, 33.09, 4.245572, , 
118367.667, 336342.333, 33.19, 4.431570, , 
109650.700, 336361.300, 33.28, 4.603845, , 
102518.567, 336229.300, 33.38, 4.754317, , 
95410.333, 336276.333, 33.49, 4.916342, , 
89906.033, 336157.867, 33.59, 5.049274, , 
85408.933, 336219.533, 33.68, 5.165166, , 
81031.667, 336205.500, 33.78, 5.283469, , 
77564.333, 336189.733, 33.88, 5.381780, , 
74922.933, 336208.667, 33.98, 5.459879, , 
72330.333, 336248.833, 34.08, 5.539401, , 
70287.233, 336291.700, 34.18, 5.604170, , 
68837.100, 336304.433, 34.28, 5.651171, , 
67544.800, 336337.767, 34.38, 5.694044, , 
66329.267, 336352.967, 34.48, 5.735013, , 
65313.933, 336428.167, 34.58, 5.770231, , 
64520.100, 336425.733, 34.68, 5.797734, , 
64403.100, 336351.600, 34.78, 5.801323, , 
64099.233, 336257.833, 34.88, 5.811339, , 
63875.500, 336267.300, 34.98, 5.819271, , 
63899.100, 336306.300, 35.07, 5.818700, , 
64154.300, 336135.667, 35.17, 5.808588, , 
64476.967, 336082.200, 35.28, 5.796940, , 
64917.433, 336122.467, 35.37, 5.781888, , 
65418.067, 336276.600, 35.47, 5.765632, , 
66046.700, 336265.867, 35.57, 5.744038, , 
66988.433, 336276.267, 35.67, 5.712246, , 
67947.767, 336200.800, 35.77, 5.679741, , 
69227.000, 336277.267, 35.87, 5.638278, , 
70375.000, 336173.767, 35.97, 5.600572, , 
71876.733, 336253.267, 36.07, 5.553588, , 
73430.400, 336242.500, 36.17, 5.505389, , 
75340.500, 336189.567, 36.27, 5.447244, , 
77546.133, 336225.500, 36.37, 5.382548, , 
79944.333, 336114.300, 36.47, 5.313261, , 
82775.667, 336222.567, 36.57, 5.235662, , 
86082.033, 336210.433, 36.67, 5.147439, , 
89885.167, 336351.233, 36.77, 5.051090, , 
93997.367, 336257.367, 36.87, 4.949791, , 
98520.500, 336256.900, 36.96, 4.844023, , 
103871.033, 336301.333, 37.06, 4.725305, , 
109515.733, 336348.000, 37.16, 4.606528, , 
115837.767, 336349.833, 37.26, 4.480240, , 
122515.367, 336382.500, 37.36, 4.354332, , 
129990.067, 336299.633, 37.46, 4.220503, , 
136866.300, 336255.967, 37.56, 4.104208, , 
144127.800, 336287.933, 37.66, 3.988084, , 
152444.467, 336298.200, 37.76, 3.861904, , 
160526.467, 336279.067, 37.86, 3.745521, , 
167889.800, 336268.800, 37.96, 3.644523, , 
175057.767, 336218.567, 38.06, 3.550100, , 
182407.167, 336269.433, 38.16, 3.457891, , 
189501.267, 336240.700, 38.26, 3.371834, , 
196188.433, 336232.767, 38.36, 3.293737, , 
202736.667, 336160.067, 38.45, 3.219363, , 
209607.167, 336142.333, 38.55, 3.144243, , 
215908.967, 336087.200, 38.66, 3.077212, , 
222410.567, 336181.800, 38.75, 3.011079, , 
228721.800, 336127.333, 38.85, 2.947745, , 
235247.867, 336142.333, 38.95, 2.884533, , 
241770.000, 336169.767, 39.05, 2.823174, , 
248029.900, 336223.667, 39.15, 2.766008, , 
254603.533, 336200.433, 39.25, 2.706985, , 
260986.500, 336100.900, 39.35, 2.650595, , 
267661.800, 336305.033, 39.45, 2.595125, , 
274080.733, 336093.600, 39.55, 2.540378, , 
281238.533, 336398.900, 39.65, 2.484404, , 
287966.800, 336338.633, 39.75, 2.430796, , 
294742.533, 336292.233, 39.85, 2.378147, , 
301899.833, 336287.733, 39.95, 2.324122, , 
308714.300, 336287.267, 40.05, 2.273887, , 
315171.567, 336064.367, 40.15, 2.225809, , 
322331.300, 336121.267, 40.24, 2.175639, , 
329366.667, 336014.067, 40.35, 2.126331, , 
335460.000, 336092.067, 40.45, 2.085600, , 
341804.100, 336199.100, 40.55, 2.044155, , 
348643.667, 336094.733, 40.64, 1.998869, , 
355202.067, 336203.600, 40.74, 1.957658, , 
361782.533, 336144.867, 40.84, 1.915954, , 
369049.500, 336234.200, 40.94, 1.871797, , 
375696.000, 336239.767, 41.04, 1.831665, , 
382180.633, 336246.033, 41.14, 1.793195, , 
388409.167, 336304.333, 41.24, 1.757205, , 
395399.633, 336304.867, 41.34, 1.717066, , 
401964.700, 336232.067, 41.44, 1.679520, , 
408447.900, 336236.400, 41.54, 1.643542, , 
415016.000, 336376.567, 41.64, 1.608579, , 
421909.833, 336357.867, 41.74, 1.571379, , 
428297.433, 336351.567, 41.84, 1.537521, , 
434815.800, 336338.933, 41.94, 1.503445, , 
441365.967, 336275.967, 42.04, 1.469375, , 
447589.600, 336239.900, 42.13, 1.437623, , 
453438.933, 336179.167, 42.24, 1.407997, , 
459577.033, 336165.933, 42.34, 1.377649, , 
465054.200, 336239.633, 42.43, 1.351480, , 
470941.467, 336104.033, 42.53, 1.322262, , 
477276.967, 336256.200, 42.63, 1.293208, , 
482517.033, 336262.633, 42.73, 1.268678, , 
487811.133, 336332.767, 42.83, 1.244591, , 
492305.733, 336260.867, 42.93, 1.223469, , 
496967.267, 336213.967, 43.03, 1.201947, , 
501858.967, 336233.767, 43.13, 1.180036, , 
506386.700, 336297.933, 43.23, 1.160254, , 
510347.700, 336271.167, 43.33, 1.142540, , 
514110.267, 336310.467, 43.43, 1.126272, , 
517625.567, 336245.033, 43.53, 1.110499, , 
521764.500, 336343.800, 43.63, 1.093237, , 
524960.133, 336312.300, 43.72, 1.079285, , 
527735.833, 336345.500, 43.82, 1.067640, , 
530118.300, 336241.767, 43.93, 1.056809, , 
532796.833, 336316.467, 44.02, 1.045966, , 
535211.833, 336281.033, 44.12, 1.035552, , 
537233.033, 336286.733, 44.22, 1.027107, , 
538571.867, 336323.733, 44.32, 1.021754, , 
540080.533, 336271.500, 44.42, 1.015109, , 
541620.700, 336264.633, 44.52, 1.008654, , 
542777.700, 336235.167, 44.62, 1.003655, , 
543543.400, 336167.533, 44.72, 1.000030, , 
544576.033, 336249.333, 44.82, 0.996306, , 
544891.800, 336250.767, 44.92, 0.995011, , 
545851.533, 336218.333, 45.02, 0.990834, , 
546212.600, 336301.233, 45.12, 0.989900, , 
546250.933, 336247.933, 45.22, 0.989386, , 
546287.167, 336252.500, 45.32, 0.989267, , 
546252.600, 336325.533, 45.42, 0.989898, , 
546035.833, 336274.000, 45.52, 0.990447, , 
545890.000, 336275.100, 45.61, 0.991055, , 
545547.833, 336309.033, 45.71, 0.992693, , 
544797.267, 336250.300, 45.82, 0.995398, , 
544478.800, 336317.967, 45.91, 0.997167, , 
544150.567, 336189.100, 46.01, 0.997662, , 
543894.967, 336256.833, 46.11, 0.999172, , 
543494.167, 336280.167, 46.21, 1.000988, , 
543262.267, 336337.133, 46.31, 1.002329, , 
543114.333, 336281.500, 46.41, 1.002570, , 
542776.867, 336172.333, 46.51, 1.003238, , 
542808.367, 336148.033, 46.61, 1.002945, , 
543562.567, 336341.833, 46.71, 1.001117, , 
543872.100, 336236.333, 46.81, 0.999130, , 
544710.100, 336298.000, 46.91, 0.996078, , 
545744.800, 336209.533, 47.01, 0.991215, , 
547083.467, 336159.000, 47.11, 0.985363, , 
548592.033, 336164.667, 47.21, 0.979204, , 
550497.800, 336226.767, 47.30, 0.971816, , 
552849.967, 336401.467, 47.40, 0.963389, , 
555068.700, 336372.033, 47.51, 0.954179, , 
557239.933, 336326.800, 47.61, 0.945091, , 
559851.033, 336338.267, 47.70, 0.934647, , 
562504.433, 336299.533, 47.80, 0.923747, , 
565057.567, 336345.767, 47.90, 0.913865, , 
567991.467, 336319.067, 48.00, 0.902032, , 
570912.633, 336258.333, 48.10, 0.890081, , 
573886.267, 336326.433, 48.20, 0.878846, , 
576860.667, 336306.433, 48.30, 0.867078, , 
579559.033, 336211.333, 48.40, 0.855940, , 
582795.133, 336322.467, 48.50, 0.844152, , 
585679.600, 336389.033, 48.60, 0.833487, , 
588203.833, 336328.300, 48.70, 0.823402, , 
590722.867, 336253.567, 48.80, 0.813285, , 
593559.200, 336225.600, 48.90, 0.802318, , 
596155.767, 336285.500, 49.00, 0.792896, , 
598456.233, 336267.633, 49.09, 0.784109, , 
601287.600, 336327.700, 49.19, 0.773889, , 
603794.200, 336266.033, 49.30, 0.764115, , 
606272.133, 336251.600, 49.39, 0.754801, , 
608503.167, 336189.533, 49.49, 0.746120, , 
610782.333, 336231.967, 49.59, 0.737990, , 
613104.867, 336206.867, 49.69, 0.729281, , 
615312.167, 336159.267, 49.79, 0.720875, , 
617712.733, 336246.133, 49.89, 0.712694, , 
