FlowCell Text Data File: 85.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 15:25:34
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
478473.767, 334354.233, 42.25, 1.274807, , 
484556.200, 334309.200, 42.35, 1.246076, , 
489643.800, 334336.133, 42.45, 1.222752, , 
495059.800, 334428.533, 42.54, 1.198618, , 
499919.100, 334397.233, 42.65, 1.176426, , 
504857.500, 334281.200, 42.75, 1.153524, , 
509212.967, 334388.767, 42.84, 1.134916, , 
514106.500, 334320.733, 42.94, 1.112935, , 
517418.967, 334264.900, 43.05, 1.098105, , 
521308.000, 334237.367, 43.14, 1.081069, , 
524958.700, 334389.600, 43.24, 1.066389, , 
528977.167, 334432.667, 43.34, 1.049517, , 
531786.867, 334313.367, 43.44, 1.036793, , 
534807.000, 334343.100, 43.54, 1.024248, , 
536968.600, 334308.167, 43.64, 1.014936, , 
539974.267, 334337.000, 43.74, 1.002568, , 
541866.533, 334254.433, 43.84, 0.994140, , 
543548.433, 334363.867, 43.94, 0.987902, , 
544956.333, 334337.067, 44.04, 0.981900, , 
546460.167, 334439.467, 44.14, 0.976388, , 
546967.433, 334275.200, 44.24, 0.973194, , 
548203.733, 334283.167, 44.33, 0.968167, , 
548797.100, 334205.200, 44.44, 0.965207, , 
549346.300, 334224.100, 44.54, 0.963083, , 
550043.900, 334310.767, 44.63, 0.960811, , 
550582.700, 334273.133, 44.73, 0.958354, , 
550228.233, 334248.500, 44.83, 0.959638, , 
550816.133, 334283.000, 44.93, 0.957467, , 
550799.833, 334233.567, 45.03, 0.957201, , 
550717.433, 334291.867, 45.13, 0.957930, , 
550321.833, 334339.533, 45.23, 0.959868, , 
550130.033, 334384.833, 45.33, 0.960957, , 
549764.767, 334322.567, 45.43, 0.962033, , 
549266.600, 334292.500, 45.53, 0.963871, , 
548689.567, 334230.367, 45.63, 0.965818, , 
548048.733, 334304.600, 45.73, 0.968947, , 
547590.200, 334297.700, 45.83, 0.970785, , 
546765.167, 334334.167, 45.93, 0.974423, , 
546017.567, 334477.800, 46.03, 0.978469, , 
545315.433, 334390.700, 46.12, 0.980779, , 
545126.667, 334390.367, 46.22, 0.981555, , 
544429.367, 334287.733, 46.32, 0.983745, , 
544079.633, 334300.400, 46.43, 0.985277, , 
543586.500, 334277.900, 46.52, 0.987166, , 
543810.267, 334252.033, 46.62, 0.986065, , 
543802.667, 334242.367, 46.72, 0.986032, , 
544320.233, 334156.067, 46.82, 0.983310, , 
545163.167, 334244.733, 46.92, 0.980424, , 
545665.833, 334178.367, 47.02, 0.977904, , 
547147.900, 334187.100, 47.12, 0.971858, , 
548850.667, 334317.000, 47.22, 0.965740, , 
550596.267, 334275.067, 47.32, 0.958312, , 
552367.167, 334423.633, 47.42, 0.952085, , 
554747.533, 334409.833, 47.52, 0.942315, , 
556916.733, 334142.067, 47.62, 0.931730, , 
559026.000, 334218.133, 47.72, 0.923735, , 
561964.767, 334226.900, 47.82, 0.911995, , 
564627.333, 334143.433, 47.92, 0.900795, , 
567501.300, 334246.700, 48.01, 0.890065, , 
570181.467, 334181.500, 48.11, 0.879023, , 
573009.600, 334190.300, 48.22, 0.867947, , 
575889.267, 334193.167, 48.31, 0.856685, , 
578705.400, 334279.067, 48.41, 0.846286, , 
581058.067, 334238.800, 48.51, 0.836884, , 
583782.167, 334229.367, 48.61, 0.826295, , 
586576.267, 334177.333, 48.71, 0.815199, , 
588643.600, 334176.433, 48.81, 0.807276, , 
590992.067, 334085.967, 48.91, 0.797706, , 
593772.000, 334108.733, 49.01, 0.787298, , 
596302.167, 334075.267, 49.11, 0.777504, , 
599018.933, 334141.900, 49.21, 0.767723, , 
600875.933, 334052.333, 49.31, 0.760154, , 
603150.800, 334149.867, 49.41, 0.752307, , 
605498.400, 334177.500, 49.50, 0.743751, , 
607437.700, 334160.867, 49.61, 0.736443, , 
609597.900, 334078.800, 49.70, 0.727901, , 
612017.000, 334061.667, 49.80, 0.718873, , 
614004.133, 334126.067, 49.90, 0.712011, , 
616122.700, 334044.233, 50.00, 0.703709, , 
617976.067, 334068.667, 50.10, 0.697114, , 
620475.300, 334113.200, 50.20, 0.688331, , 
621800.267, 334032.633, 50.30, 0.682988, , 
624365.567, 334079.167, 50.40, 0.674036, , 
626229.433, 334245.100, 50.50, 0.668445, , 
627994.333, 334061.967, 50.60, 0.660879, , 
630094.033, 334120.167, 50.70, 0.653759, , 
631977.067, 334125.533, 50.80, 0.647080, , 
633765.467, 334185.867, 50.90, 0.641126, , 
635474.300, 334147.967, 51.00, 0.634811, , 
637086.733, 334145.067, 51.10, 0.629089, , 
638466.667, 334090.367, 51.20, 0.623851, , 
640267.133, 334154.600, 51.29, 0.617947, , 
641236.867, 334062.700, 51.40, 0.613922, , 
643084.033, 334100.267, 51.50, 0.607702, , 
644342.567, 333983.233, 51.59, 0.602513, , 
645403.267, 333966.500, 51.69, 0.598699, , 
646701.433, 334019.867, 51.79, 0.594537, , 
648384.200, 333995.133, 51.89, 0.588522, , 
649574.667, 334069.200, 51.99, 0.584893, , 
650873.800, 334096.100, 52.09, 0.580577, , 
651434.267, 334025.733, 52.19, 0.578166, , 
652400.700, 333966.100, 52.29, 0.574428, , 
653602.833, 334133.400, 52.39, 0.571413, , 
654002.633, 334093.067, 52.49, 0.569765, , 
654604.900, 334071.467, 52.59, 0.567548, , 
655107.667, 334019.867, 52.69, 0.565472, , 
655803.800, 334155.967, 52.79, 0.563999, , 
656030.567, 334102.267, 52.89, 0.562859, , 
656474.567, 334198.700, 52.99, 0.561986, , 
656623.733, 334190.867, 53.08, 0.561422, , 
656359.133, 334172.367, 53.18, 0.562205, , 
656594.400, 334169.833, 53.28, 0.561381, , 
656035.400, 334126.000, 53.38, 0.563003, , 
655772.033, 334129.800, 53.48, 0.563932, , 
655245.100, 334135.700, 53.58, 0.565781, , 
654519.600, 334105.100, 53.68, 0.568068, , 
653711.833, 334077.667, 53.78, 0.570662, , 
652912.900, 334111.100, 53.88, 0.573639, , 
652098.367, 334169.667, 53.98, 0.576843, , 
651070.833, 334291.333, 54.08, 0.581211, , 
650099.700, 334346.833, 54.18, 0.584944, , 
648285.767, 334250.233, 54.28, 0.590582, , 
646916.267, 334256.333, 54.38, 0.595382, , 
645277.400, 334331.300, 54.48, 0.601595, , 
643437.900, 334292.233, 54.58, 0.607756, , 
641656.500, 334354.567, 54.67, 0.614415, , 
639677.967, 334334.200, 54.78, 0.621228, , 
637671.733, 334367.500, 54.88, 0.628521, , 
635461.933, 334328.233, 54.97, 0.636069, , 
633190.700, 334316.333, 55.07, 0.644047, , 
631068.533, 334282.800, 55.18, 0.651376, , 
628677.567, 334214.767, 55.27, 0.659461, , 
626633.000, 334215.267, 55.37, 0.666795, , 
624885.667, 334273.633, 55.47, 0.673472, , 
622944.967, 334224.300, 55.57, 0.680140, , 
621558.267, 334306.333, 55.67, 0.685707, , 
620066.167, 334271.533, 55.77, 0.690882, , 
618781.233, 334152.833, 55.87, 0.694751, , 
617825.533, 334210.333, 55.97, 0.698616, , 
617253.267, 334251.200, 56.07, 0.700977, , 
616864.400, 334303.167, 56.17, 0.702745, , 
616471.367, 334248.100, 56.27, 0.703808, , 
616562.700, 334155.100, 56.37, 0.702849, , 
616745.433, 334097.867, 56.47, 0.701796, , 
617226.533, 334079.467, 56.56, 0.699918, , 
618170.767, 334185.633, 56.67, 0.697193, , 
619165.133, 334216.800, 56.76, 0.693786, , 
620212.267, 334154.600, 56.86, 0.689564, , 
621671.600, 334210.833, 56.96, 0.684654, , 
622980.833, 334234.700, 57.07, 0.680080, , 
624548.367, 334275.500, 57.16, 0.674699, , 
626043.100, 334268.000, 57.26, 0.669269, , 
627351.267, 334106.433, 57.36, 0.663484, , 
628963.833, 334177.667, 57.46, 0.658186, , 
630903.967, 334274.300, 57.56, 0.651906, , 
632490.000, 334192.100, 57.66, 0.645702, , 
634283.367, 334232.500, 57.76, 0.639602, , 
635804.500, 334178.033, 57.86, 0.633845, , 
637571.700, 334221.567, 57.96, 0.627892, , 
639142.033, 334208.733, 58.06, 0.622269, , 
640532.967, 334064.633, 58.16, 0.616407, , 
642217.800, 334104.967, 58.26, 0.610767, , 
643796.667, 334098.900, 58.35, 0.605200, , 
645263.267, 334084.500, 58.46, 0.599982, , 
646771.867, 334024.300, 58.55, 0.594321, , 
648264.100, 334078.133, 58.65, 0.589498, , 
649863.833, 333961.400, 58.75, 0.583165, , 
650841.133, 333883.400, 58.86, 0.579257, , 
652467.967, 334045.100, 58.95, 0.574729, , 
653948.400, 334062.567, 59.05, 0.569746, , 
655169.100, 334112.667, 59.15, 0.565887, , 
656792.167, 334207.900, 59.25, 0.560960, , 
657860.633, 334219.867, 59.35, 0.557382, , 
659069.633, 334232.200, 59.45, 0.553333, , 
660283.167, 334142.633, 59.55, 0.548590, , 
661254.300, 334145.367, 59.65, 0.545301, , 
662146.400, 333982.833, 59.75, 0.541172, , 
663209.300, 334017.833, 59.85, 0.537799, , 
664297.567, 334034.300, 59.95, 0.534220, , 
665228.267, 334066.200, 60.05, 0.531284, , 
666390.900, 334007.700, 60.15, 0.526960, , 
667186.467, 334063.500, 60.24, 0.524651, , 
667996.333, 334091.700, 60.34, 0.522111, , 
668999.500, 334073.000, 60.44, 0.518608, , 
669652.200, 334096.533, 60.54, 0.516572, , 
670715.800, 334253.033, 60.64, 0.514054, , 
670745.167, 334149.300, 60.74, 0.513257, , 
671153.733, 334018.667, 60.84, 0.511007, , 
671531.867, 334111.900, 60.94, 0.510367, , 
671896.033, 334174.900, 61.04, 0.509572, , 
671676.700, 334093.533, 61.14, 0.509758, , 
671934.400, 334130.600, 61.24, 0.509145, , 
671345.233, 333971.500, 61.34, 0.510047, , 
671263.300, 333981.633, 61.44, 0.510390, , 
670685.367, 333944.600, 61.54, 0.512079, , 
670570.133, 334028.433, 61.64, 0.513030, , 
669699.967, 334076.833, 61.74, 0.516279, , 
669192.700, 334016.400, 61.84, 0.517577, , 
668243.967, 334092.467, 61.94, 0.521282, , 
667129.633, 333963.233, 62.03, 0.524167, , 
666333.500, 334082.733, 62.13, 0.527660, , 
665208.700, 333983.533, 62.23, 0.530793, , 
664116.067, 334064.533, 62.33, 0.535038, , 
663054.233, 334045.100, 62.43, 0.538509, , 
661763.200, 333997.300, 62.53, 0.542573, , 
660686.067, 333976.833, 62.63, 0.546101, , 
659637.600, 333993.600, 62.73, 0.549788, , 
658614.267, 333990.567, 62.83, 0.553261, , 
657696.000, 333965.567, 62.93, 0.556233, , 
657069.100, 334100.267, 63.03, 0.559286, , 
656243.933, 334079.600, 63.13, 0.561975, , 
655233.600, 333906.433, 63.23, 0.564276, , 
654831.067, 333971.467, 63.33, 0.566097, , 
654516.233, 334103.367, 63.43, 0.568068, , 
654001.600, 334037.133, 63.53, 0.569392, , 
653853.467, 334142.533, 63.63, 0.570611, , 
653661.967, 334155.700, 63.72, 0.571359, , 
653314.800, 334079.900, 63.82, 0.572044, , 
653164.367, 334088.033, 63.93, 0.572617, , 
653454.733, 334181.433, 64.02, 0.572246, , 
653466.033, 334205.033, 64.12, 0.572366, , 
653518.267, 334178.400, 64.22, 0.572007, , 
653567.400, 334062.433, 64.32, 0.571057, , 
653999.867, 334102.967, 64.42, 0.569841, , 
654594.467, 334176.467, 64.52, 0.568291, , 
654904.900, 334142.833, 64.62, 0.566997, , 
655504.867, 334110.567, 64.72, 0.564719, , 
655706.800, 334026.767, 64.82, 0.563462, , 
656640.533, 334039.800, 64.92, 0.560347, , 
657169.000, 333980.967, 65.02, 0.558140, , 
657844.633, 333945.133, 65.11, 0.555586, , 
658769.233, 334055.033, 65.22, 0.553166, , 
659666.000, 334095.133, 65.32, 0.550375, , 
660499.900, 334096.333, 65.42, 0.547540, , 
661341.067, 334108.567, 65.51, 0.544758, , 
662382.600, 334135.633, 65.61, 0.541399, , 
663016.033, 334035.967, 65.72, 0.538577, , 
663989.467, 333983.833, 65.81, 0.534924, , 
665001.533, 334055.067, 65.91, 0.531976, , 
665568.000, 333959.300, 66.01, 0.529415, , 
666505.767, 333905.733, 66.11, 0.525885, , 
667517.300, 333965.633, 66.21, 0.522876, , 
668249.300, 333927.100, 66.31, 0.520150, , 
668853.800, 333839.567, 66.41, 0.517525, , 
670160.700, 334013.400, 66.51, 0.514304, , 
670960.733, 334057.533, 66.61, 0.511916, , 
671597.867, 334050.833, 66.71, 0.509735, , 
672044.033, 334080.900, 66.81, 0.508443, , 
672720.233, 334068.167, 66.90, 0.506094, , 
672634.100, 333912.033, 67.01, 0.505330, , 
673376.700, 334031.633, 67.11, 0.503653, , 
673471.033, 334100.100, 67.20, 0.503799, , 
673684.467, 334021.133, 67.30, 0.502554, , 
673838.133, 334130.000, 67.41, 0.502774, , 
674274.367, 334370.000, 67.50, 0.502933, , 
673957.967, 334243.000, 67.60, 0.503135, , 
673667.533, 334199.233, 67.70, 0.503810, , 
673478.567, 334233.567, 67.80, 0.504672, , 
673143.100, 334228.433, 67.90, 0.505759, , 
672847.367, 334234.067, 68.00, 0.506786, , 
672491.133, 334219.933, 68.10, 0.507883, , 
671798.933, 334092.500, 68.20, 0.509342, , 
671594.633, 334138.433, 68.30, 0.510336, , 
670952.767, 334025.067, 68.40, 0.511724, , 
671161.100, 334288.633, 68.50, 0.512800, , 
670674.200, 334249.567, 68.60, 0.514171, , 
670450.000, 334220.167, 68.70, 0.514725, , 
670346.233, 334438.267, 68.80, 0.516541, , 
669806.300, 334258.300, 68.90, 0.517143, , 
669520.933, 334269.967, 68.99, 0.518181, , 
669502.800, 334343.467, 69.09, 0.518737, , 
668973.767, 334182.267, 69.20, 0.519430, , 
669061.733, 334270.267, 69.29, 0.519727, , 
668957.933, 334264.833, 69.39, 0.520040, , 
668986.100, 334280.100, 69.49, 0.520048, , 
668895.633, 334253.967, 69.59, 0.520176, , 
669205.300, 334423.633, 69.69, 0.520276, , 
669369.067, 334410.167, 69.79, 0.519635, , 
669013.133, 334260.200, 69.89, 0.519823, , 
669169.233, 334242.100, 69.99, 0.519176, , 
669072.133, 334184.900, 70.09, 0.519117, , 
669509.400, 334200.733, 70.19, 0.517754, , 
669363.267, 334200.833, 70.29, 0.518246, , 
669840.733, 334180.467, 70.39, 0.516504, , 
669957.767, 334175.000, 70.49, 0.516074, , 
670394.500, 334264.900, 70.59, 0.515213, , 
670807.033, 334244.900, 70.68, 0.513693, , 
670957.767, 334128.733, 70.78, 0.512406, , 
671570.500, 334242.833, 70.89, 0.511120, , 
671885.400, 334221.700, 70.98, 0.509922, , 
672180.700, 334182.500, 71.08, 0.508670, , 
672749.667, 334248.100, 71.18, 0.507207, , 
673152.433, 334331.033, 71.28, 0.506419, , 
673489.433, 334233.467, 71.38, 0.504635, , 
673626.167, 334180.133, 71.48, 0.503820, , 
674149.533, 334213.367, 71.58, 0.502296, , 
674099.900, 334112.033, 71.68, 0.501779, , 
674684.133, 334206.867, 71.78, 0.500468, , 
674982.067, 334285.367, 71.88, 0.500003, , 
675153.567, 334226.867, 71.98, 0.499037, , 
675215.400, 334161.867, 72.08, 0.498393, , 
675146.367, 334168.900, 72.18, 0.498671, , 
675541.367, 334169.933, 72.27, 0.497362, , 
675654.967, 334144.167, 72.37, 0.496810, , 
675945.700, 334268.800, 72.47, 0.496681, , 
675922.967, 334219.467, 72.58, 0.496424, , 
675810.233, 334132.867, 72.67, 0.496216, , 
675839.100, 334133.467, 72.77, 0.496124, , 
675899.133, 334114.533, 72.87, 0.495797, , 
676233.467, 334298.967, 72.97, 0.495926, , 
676053.333, 334159.300, 73.07, 0.495585, , 
675641.367, 334157.133, 73.17, 0.496942, , 
676257.100, 334199.800, 73.27, 0.495180, , 
675868.467, 334142.667, 73.37, 0.496089, , 
676002.500, 334249.667, 73.47, 0.496363, , 
675634.800, 334048.467, 73.57, 0.496232, , 
675797.300, 334173.900, 73.67, 0.496536, , 
675631.067, 334024.567, 73.77, 0.496084, , 
675856.767, 334164.233, 73.87, 0.496273, , 
676035.567, 334186.433, 73.97, 0.495827, , 
676500.033, 334313.900, 74.07, 0.495140, , 
676335.300, 334261.300, 74.16, 0.495334, , 
676189.433, 334126.133, 74.26, 0.494909, , 
676728.000, 334196.633, 74.37, 0.493592, , 
676704.867, 334147.600, 74.46, 0.493339, , 
676937.200, 334240.733, 74.56, 0.493193, , 
676520.600, 334032.600, 74.66, 0.493177, , 
676595.667, 334020.167, 74.76, 0.492843, , 
676499.133, 334026.400, 74.86, 0.493206, , 
