FlowCell Text Data File: 38.2.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 15:05:26
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
673621.033, 335887.967, 15.01, 0.515308, , 
667524.533, 335759.967, 15.11, 0.534910, , 
660087.600, 335835.667, 15.21, 0.560631, , 
652557.567, 335903.467, 15.31, 0.586905, , 
643017.500, 335860.667, 15.41, 0.619761, , 
633403.933, 335828.000, 15.51, 0.653442, , 
621501.033, 335766.700, 15.61, 0.695723, , 
611541.800, 335746.933, 15.71, 0.731945, , 
598716.467, 335719.267, 15.80, 0.779458, , 
586618.867, 335847.767, 15.90, 0.826257, , 
574607.967, 335800.433, 16.01, 0.872495, , 
562033.200, 335761.500, 16.10, 0.922030, , 
550996.000, 335755.133, 16.20, 0.966621, , 
539711.300, 335801.800, 16.30, 1.013502, , 
528685.367, 335744.867, 16.40, 1.059572, , 
519142.867, 335856.800, 16.50, 1.101312, , 
511247.267, 335777.200, 16.60, 1.135268, , 
502923.167, 335792.000, 16.70, 1.172311, , 
495098.000, 335980.967, 16.80, 1.208867, , 
488760.800, 335851.400, 16.90, 1.236990, , 
482530.867, 335833.100, 17.00, 1.265737, , 
477935.100, 335867.967, 17.10, 1.287507, , 
475203.833, 335889.333, 17.20, 1.300548, , 
472591.300, 335965.233, 17.29, 1.313463, , 
470971.833, 335834.300, 17.39, 1.320311, , 
470465.633, 335819.567, 17.50, 1.322632, , 
470504.567, 335799.900, 17.59, 1.322314, , 
472466.233, 335910.267, 17.69, 1.313690, , 
476183.433, 336000.333, 17.79, 1.296657, , 
480520.900, 335877.933, 17.89, 1.275431, , 
485884.433, 335861.400, 17.99, 1.250340, , 
492961.633, 335880.067, 18.09, 1.217923, , 
500128.067, 335842.267, 18.19, 1.185190, , 
508987.900, 335959.900, 18.29, 1.146460, , 
518583.667, 335918.767, 18.39, 1.104153, , 
527827.600, 335934.400, 18.49, 1.064496, , 
537569.367, 335963.033, 18.59, 1.023532, , 
548068.100, 335934.400, 18.69, 0.979812, , 
557800.133, 336000.133, 18.79, 0.940642, , 
567191.367, 335832.267, 18.88, 0.901945, , 
575988.800, 335873.133, 18.99, 0.867581, , 
585029.633, 335889.500, 19.09, 0.832642, , 
593587.833, 335884.433, 19.18, 0.799925, , 
601254.600, 335911.500, 19.28, 0.771226, , 
607936.233, 335944.133, 19.39, 0.746574, , 
614032.700, 336003.700, 19.48, 0.724518, , 
619170.600, 335901.133, 19.58, 0.705079, , 
623415.767, 335928.767, 19.68, 0.689887, , 
627627.133, 335925.233, 19.78, 0.674712, , 
631903.600, 335974.800, 19.88, 0.659762, , 
634388.467, 335850.000, 19.98, 0.650094, , 
635851.100, 335796.033, 20.08, 0.644550, , 
638200.733, 335773.967, 20.18, 0.636101, , 
641096.633, 335915.767, 20.28, 0.626863, , 
642002.167, 335797.500, 20.38, 0.622894, , 
642225.233, 335935.400, 20.48, 0.623036, , 
642777.667, 335890.667, 20.58, 0.620802, , 
642770.433, 335877.767, 20.68, 0.620740, , 
641921.533, 335834.700, 20.78, 0.623426, , 
642251.833, 335702.933, 20.87, 0.621385, , 
642277.600, 335740.033, 20.98, 0.621544, , 
641921.567, 335771.267, 21.08, 0.623001, , 
641537.167, 335720.233, 21.17, 0.624007, , 
640967.467, 335827.733, 21.27, 0.626727, , 
640655.533, 335903.867, 21.37, 0.628332, , 
639505.367, 335873.333, 21.47, 0.632171, , 
639667.200, 335932.067, 21.57, 0.631995, , 
638668.133, 335887.200, 21.67, 0.635212, , 
637999.633, 335770.700, 21.77, 0.636789, , 
637421.500, 335710.467, 21.87, 0.638425, , 
636509.200, 335834.767, 21.97, 0.642481, , 
634936.100, 335898.233, 22.07, 0.648475, , 
633714.667, 335983.067, 22.17, 0.653377, , 
631257.567, 335806.367, 22.27, 0.660936, , 
629404.867, 335950.467, 22.36, 0.668516, , 
626902.867, 335933.867, 22.47, 0.677368, , 
624506.500, 336008.600, 22.57, 0.686488, , 
621403.467, 335910.133, 22.66, 0.697038, , 
618461.833, 335908.000, 22.76, 0.707702, , 
615456.433, 336102.433, 22.87, 0.719967, , 
611203.233, 336048.200, 22.96, 0.735210, , 
606649.067, 335957.600, 23.06, 0.751434, , 
601390.367, 336029.467, 23.16, 0.771508, , 
595399.900, 335972.000, 23.26, 0.793652, , 
588576.133, 335829.067, 23.36, 0.818636, , 
581117.967, 335896.567, 23.46, 0.847786, , 
572807.933, 335866.833, 23.56, 0.880001, , 
563763.700, 335851.900, 23.66, 0.915717, , 
554579.867, 335958.000, 23.76, 0.953390, , 
545209.667, 335923.467, 23.86, 0.991507, , 
535881.533, 335866.233, 23.96, 1.029960, , 
527084.100, 335779.433, 24.06, 1.066630, , 
518914.467, 335824.833, 24.16, 1.102088, , 
511440.633, 335705.433, 24.26, 1.133936, , 
505497.933, 335608.167, 24.36, 1.159586, , 
500231.867, 335683.967, 24.45, 1.183662, , 
496743.333, 335777.867, 24.55, 1.200040, , 
494126.033, 335828.133, 24.66, 1.212266, , 
492426.900, 335791.033, 24.75, 1.219769, , 
491942.867, 335850.233, 24.85, 1.222379, , 
492127.133, 335778.600, 24.95, 1.221056, , 
493662.333, 335784.367, 25.05, 1.214085, , 
495715.533, 335774.267, 25.15, 1.204677, , 
498735.967, 335808.300, 25.25, 1.191235, , 
502345.667, 335639.500, 25.35, 1.173874, , 
506600.733, 335793.733, 25.45, 1.155926, , 
510895.133, 335795.133, 25.55, 1.136939, , 
515619.200, 335724.033, 25.65, 1.115749, , 
521141.067, 335865.567, 25.75, 1.092725, , 
526482.267, 335886.567, 25.85, 1.069919, , 
531647.367, 335828.667, 25.94, 1.047560, , 
536616.700, 335794.467, 26.05, 1.026394, , 
541687.800, 335924.267, 26.15, 1.006097, , 
546811.633, 335823.667, 26.24, 0.984236, , 
552043.433, 335844.200, 26.34, 0.962944, , 
556820.833, 335822.800, 26.44, 0.943409, , 
561851.333, 335801.433, 26.55, 0.923026, , 
565933.233, 335753.067, 26.64, 0.906411, , 
570427.833, 335791.433, 26.74, 0.888866, , 
574380.667, 335763.233, 26.84, 0.873136, , 
578519.000, 335808.867, 26.94, 0.857286, , 
582048.033, 335854.100, 27.04, 0.843903, , 
584877.633, 335799.667, 27.14, 0.832624, , 
588164.433, 335820.600, 27.24, 0.820153, , 
591288.467, 335903.300, 27.34, 0.808786, , 
594080.300, 335932.633, 27.44, 0.798382, , 
597146.467, 335887.633, 27.54, 0.786495, , 
599197.967, 335982.000, 27.64, 0.779409, , 
601222.000, 335846.600, 27.74, 0.770913, , 
603363.133, 335892.800, 27.83, 0.763223, , 
604996.867, 335901.133, 27.94, 0.757193, , 
606208.733, 335908.467, 28.03, 0.752739, , 
607009.500, 335879.367, 28.13, 0.749573, , 
607414.900, 335782.233, 28.23, 0.747420, , 
607906.667, 335847.700, 28.34, 0.746037, , 
608337.533, 335873.533, 28.43, 0.744616, , 
608593.267, 335860.000, 28.53, 0.743579, , 
608297.367, 335840.900, 28.63, 0.744546, , 
607684.300, 335847.767, 28.73, 0.746861, , 
606608.867, 335746.767, 28.83, 0.750170, , 
605680.333, 335786.767, 28.93, 0.753886, , 
603953.700, 335681.900, 29.03, 0.759608, , 
602451.067, 335835.133, 29.13, 0.766241, , 
600269.300, 335798.833, 29.23, 0.774162, , 
598089.233, 335685.567, 29.33, 0.781591, , 
595400.500, 335762.433, 29.43, 0.792246, , 
592814.433, 335785.167, 29.53, 0.802194, , 
589608.600, 335829.533, 29.62, 0.814694, , 
585941.867, 335696.700, 29.73, 0.827843, , 
582124.867, 335712.000, 29.82, 0.842654, , 
577946.033, 335683.933, 29.92, 0.858679, , 
573694.800, 335827.600, 30.03, 0.876256, , 
568975.300, 335807.033, 30.12, 0.894708, , 
563861.567, 335762.433, 30.22, 0.914727, , 
558123.133, 335682.133, 30.32, 0.937209, , 
551954.533, 335723.000, 30.42, 0.962494, , 
545466.800, 335723.000, 30.52, 0.989103, , 
538368.267, 335661.067, 30.62, 1.018166, , 
530363.267, 335671.933, 30.72, 1.051952, , 
521753.767, 335671.633, 30.82, 1.088781, , 
511965.333, 335640.467, 30.92, 1.131193, , 
501441.633, 335623.667, 31.02, 1.177821, , 
489450.733, 335751.033, 31.12, 1.233143, , 
475163.200, 335501.867, 31.22, 1.298143, , 
460376.500, 335584.133, 31.32, 1.369839, , 
443028.267, 335634.167, 31.41, 1.456616, , 
424596.100, 335580.067, 31.51, 1.551886, , 
403619.100, 335564.233, 31.61, 1.665802, , 
381574.567, 335582.167, 31.71, 1.792319, , 
357710.233, 335605.600, 31.81, 1.937816, , 
335562.900, 335610.567, 31.91, 2.081683, , 
312037.867, 335555.200, 32.01, 2.244885, , 
289223.000, 335610.067, 32.11, 2.416120, , 
267116.433, 335752.933, 32.21, 2.596018, , 
247106.000, 335547.167, 32.31, 2.769874, , 
228138.700, 335603.367, 32.41, 2.949978, , 
210555.533, 335672.000, 32.51, 3.130933, , 
195006.200, 335785.333, 32.61, 3.304342, , 
180579.467, 335680.933, 32.71, 3.476612, , 
168212.400, 335722.233, 32.81, 3.636542, , 
156867.733, 335730.400, 32.91, 3.793732, , 
146611.633, 335619.133, 33.01, 3.945152, , 
137716.633, 335581.933, 33.10, 4.085754, , 
129798.200, 335613.433, 33.20, 4.219230, , 
123128.733, 335647.333, 33.30, 4.338169, , 
116874.367, 335692.867, 33.40, 4.455792, , 
110969.033, 335658.367, 33.50, 4.572242, , 
106710.000, 335697.167, 33.60, 4.660576, , 
102458.533, 335692.733, 33.70, 4.752041, , 
98794.400, 335742.700, 33.80, 4.834331, , 
95559.867, 335630.600, 33.90, 4.908492, , 
92909.067, 335674.667, 34.00, 4.972096, , 
90095.033, 335669.667, 34.10, 5.041277, , 
88108.900, 335616.533, 34.20, 5.091086, , 
86527.400, 335594.633, 34.30, 5.131700, , 
84518.333, 335574.533, 34.40, 5.184434, , 
82881.500, 335546.400, 34.50, 5.228256, , 
81698.600, 335562.933, 34.60, 5.260717, , 
80843.867, 335658.200, 34.70, 5.285024, , 
79870.333, 335612.833, 34.80, 5.311985, , 
78871.867, 335635.333, 34.89, 5.340446, , 
78235.267, 335607.367, 34.99, 5.358496, , 
77890.800, 335745.133, 35.09, 5.369350, , 
77438.400, 335753.600, 35.19, 5.382516, , 
77322.333, 335694.800, 35.29, 5.385497, , 
77259.567, 335648.033, 35.39, 5.387011, , 
77334.467, 335689.633, 35.49, 5.385109, , 
77485.033, 335663.233, 35.59, 5.380555, , 
77949.033, 335617.033, 35.69, 5.366809, , 
78536.233, 335785.067, 35.79, 5.351047, , 
79049.400, 335784.633, 35.89, 5.336387, , 
79855.167, 335820.167, 35.99, 5.313802, , 
80658.100, 335694.200, 36.09, 5.290443, , 
81852.200, 335686.033, 36.19, 5.257316, , 
83314.300, 335837.200, 36.29, 5.218485, , 
84859.900, 335737.167, 36.39, 5.176448, , 
86868.933, 335789.200, 36.49, 5.124139, , 
89209.600, 335719.167, 36.59, 5.063835, , 
91947.033, 335720.667, 36.68, 4.995828, , 
95195.000, 335666.967, 36.78, 4.917345, , 
98908.133, 335633.367, 36.88, 4.831009, , 
103605.233, 335657.067, 36.98, 4.726755, , 
108432.600, 335705.767, 37.08, 4.624595, , 
114193.300, 335698.800, 37.18, 4.508057, , 
120429.867, 335839.333, 37.28, 4.389332, , 
127671.367, 335885.633, 37.38, 4.258235, , 
135527.967, 335719.833, 37.48, 4.122731, , 
143718.267, 335741.767, 37.58, 3.990830, , 
152150.100, 335611.567, 37.68, 3.861654, , 
161273.333, 335648.133, 37.78, 3.730849, , 
170186.767, 335661.867, 37.88, 3.609877, , 
178613.333, 335661.233, 37.98, 3.501116, , 
186845.800, 335643.533, 38.08, 3.399592, , 
195443.300, 335703.500, 38.18, 3.298755, , 
203903.133, 335659.167, 38.28, 3.203096, , 
211605.467, 335733.833, 38.37, 3.120154, , 
219050.667, 335754.667, 38.47, 3.042474, , 
226854.100, 335756.767, 38.58, 2.963714, , 
233439.033, 335645.133, 38.67, 2.898572, , 
240696.467, 335577.200, 38.77, 2.829218, , 
248138.467, 335708.933, 38.87, 2.761575, , 
255181.033, 335693.900, 38.97, 2.698493, , 
261647.800, 335633.067, 39.07, 2.641765, , 
268724.633, 335705.733, 39.17, 2.582193, , 
275904.167, 335629.200, 39.27, 2.522344, , 
282630.133, 335661.367, 39.37, 2.468357, , 
289630.033, 335729.567, 39.47, 2.413757, , 
296400.400, 335745.500, 39.57, 2.361863, , 
303319.067, 335772.667, 39.67, 2.310118, , 
310889.533, 335752.400, 39.77, 2.254504, , 
317657.567, 335597.900, 39.86, 2.205002, , 
325286.367, 335724.400, 39.97, 2.152443, , 
331593.967, 335747.367, 40.07, 2.109377, , 
338259.100, 335771.300, 40.16, 2.064751, , 
344901.800, 335717.567, 40.26, 2.020626, , 
352146.667, 335683.167, 40.37, 1.973613, , 
357528.933, 335750.533, 40.46, 1.939929, , 
363861.033, 335716.533, 40.56, 1.900193, , 
371218.733, 335761.733, 40.66, 1.855443, , 
377955.067, 335731.500, 40.76, 1.814769, , 
384121.367, 335598.900, 40.86, 1.777461, , 
390542.833, 335598.400, 40.96, 1.740147, , 
397894.100, 335694.433, 41.06, 1.698824, , 
404059.467, 335661.000, 41.16, 1.663997, , 
410053.333, 335631.700, 41.26, 1.630663, , 
416586.100, 335631.767, 41.36, 1.595093, , 
423135.167, 335561.533, 41.46, 1.559519, , 
428949.333, 335683.100, 41.56, 1.529622, , 
435253.800, 335687.400, 41.66, 1.496816, , 
441245.167, 335651.700, 41.75, 1.465810, , 
448242.733, 335671.900, 41.86, 1.430536, , 
453554.600, 335767.833, 41.96, 1.404668, , 
460896.800, 335757.133, 42.05, 1.368457, , 
465660.233, 335612.600, 42.15, 1.344349, , 
472221.233, 335620.000, 42.25, 1.312912, , 
477646.267, 335609.900, 42.35, 1.287138, , 
483408.233, 335553.200, 42.45, 1.259773, , 
489111.367, 335750.000, 42.55, 1.234697, , 
494794.100, 335654.833, 42.65, 1.208063, , 
499831.700, 335709.767, 42.75, 1.185635, , 
504971.000, 335800.300, 42.85, 1.163221, , 
509385.867, 335616.667, 42.95, 1.142401, , 
514302.367, 335650.300, 43.05, 1.121010, , 
518352.700, 335778.133, 43.15, 1.104213, , 
522534.067, 335655.333, 43.25, 1.085309, , 
525824.500, 335694.233, 43.35, 1.071443, , 
529640.100, 335564.667, 43.45, 1.054303, , 
533091.467, 335523.300, 43.54, 1.039409, , 
536726.700, 335539.467, 43.65, 1.024223, , 
539839.533, 335574.433, 43.75, 1.011443, , 
542341.733, 335617.033, 43.84, 1.001322, , 
544805.900, 335738.667, 43.94, 0.991936, , 
547804.967, 335774.767, 44.04, 0.979824, , 
549616.000, 335837.033, 44.14, 0.972813, , 
551185.233, 335807.500, 44.24, 0.966199, , 
552910.300, 335711.733, 44.34, 0.958525, , 
554491.167, 335762.500, 44.44, 0.952440, , 
555702.733, 335711.400, 44.54, 0.947186, , 
557601.467, 335802.067, 44.64, 0.940117, , 
559090.100, 335843.067, 44.74, 0.934392, , 
559419.000, 335820.067, 44.84, 0.932914, , 
560679.033, 335767.467, 44.94, 0.927499, , 
561594.333, 335796.633, 45.04, 0.924023, , 
562922.333, 335895.167, 45.14, 0.919368, , 
562186.000, 335762.300, 45.24, 0.921423, , 
563236.333, 335784.833, 45.33, 0.917374, , 
563987.533, 335875.500, 45.43, 0.914982, , 
564535.100, 335790.033, 45.53, 0.912225, , 
565204.067, 335682.333, 45.64, 0.908838, , 
565260.133, 335756.800, 45.73, 0.909114, , 
565342.833, 335758.700, 45.83, 0.908798, , 
566174.567, 335897.033, 45.93, 0.906416, , 
566235.533, 335746.667, 46.03, 0.905166, , 
566578.867, 335775.833, 46.13, 0.903998, , 
566670.800, 335689.833, 46.23, 0.903056, , 
567569.067, 335711.767, 46.33, 0.899639, , 
568295.200, 335675.933, 46.43, 0.896521, , 
568821.367, 335728.167, 46.53, 0.894789, , 
569542.133, 335750.833, 46.63, 0.892091, , 
570338.333, 335690.467, 46.73, 0.888542, , 
571084.367, 335661.333, 46.83, 0.885405, , 
572410.500, 335660.767, 46.93, 0.880182, , 
573884.167, 335666.933, 47.03, 0.874437, , 
575283.367, 335633.033, 47.12, 0.868729, , 
576611.667, 335654.400, 47.22, 0.863683, , 
578475.633, 335642.567, 47.32, 0.856340, , 
580808.500, 335654.200, 47.42, 0.847361, , 
583593.700, 335843.800, 47.52, 0.837866, , 
585098.467, 335765.933, 47.62, 0.831549, , 
587338.767, 335641.900, 47.72, 0.822117, , 
590057.700, 335704.500, 47.82, 0.812143, , 
592413.533, 335790.700, 47.92, 0.803754, , 
594985.367, 335760.333, 48.02, 0.793801, , 
597919.467, 335812.100, 48.12, 0.783078, , 
600292.900, 335776.867, 48.22, 0.773926, , 
602731.633, 335697.833, 48.32, 0.764273, , 
604850.667, 335657.433, 48.42, 0.756104, , 
607455.633, 335672.867, 48.52, 0.746536, , 
609776.900, 335649.533, 48.62, 0.737796, , 
611925.867, 335693.267, 48.71, 0.730172, , 
614408.400, 335687.533, 48.82, 0.721023, , 
617171.100, 335621.100, 48.91, 0.710481, , 
619062.267, 335658.233, 49.01, 0.703844, , 
621526.667, 335789.833, 49.11, 0.695786, , 
623811.733, 335702.167, 49.22, 0.686939, , 
626138.867, 335662.500, 49.31, 0.678294, , 
628238.867, 335696.400, 49.41, 0.670986, , 
630056.233, 335660.433, 49.51, 0.664244, , 
631847.033, 335677.767, 49.61, 0.657973, , 
634083.600, 335586.067, 49.71, 0.649406, , 
635907.133, 335601.200, 49.81, 0.643045, , 
637675.033, 335645.033, 49.91, 0.637091, , 
