FlowCell Text Data File: 39.2.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:40:51
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
640879.433, 334248.300, 42.25, 0.602850, , 
641847.267, 334210.433, 42.35, 0.599199, , 
642276.933, 334171.100, 42.45, 0.597428, , 
642928.100, 334324.700, 42.55, 0.596181, , 
643905.633, 334167.800, 42.65, 0.591706, , 
644505.800, 334291.967, 42.75, 0.590445, , 
644817.300, 334273.467, 42.85, 0.589234, , 
644831.800, 334258.800, 42.95, 0.589084, , 
644507.200, 334190.167, 43.05, 0.589755, , 
644937.133, 334256.733, 43.15, 0.588703, , 
644597.900, 334253.233, 43.25, 0.589863, , 
644007.233, 334223.100, 43.34, 0.591723, , 
643557.900, 334300.567, 43.44, 0.593816, , 
642955.733, 334288.767, 43.54, 0.595843, , 
641962.900, 334219.267, 43.64, 0.598853, , 
641035.533, 334376.667, 43.74, 0.603166, , 
639222.633, 334162.867, 43.84, 0.608100, , 
637693.100, 334175.700, 43.94, 0.613577, , 
636112.367, 334232.500, 44.04, 0.619545, , 
634149.700, 334220.133, 44.14, 0.626416, , 
632075.867, 334204.900, 44.24, 0.633685, , 
629707.200, 334211.133, 44.34, 0.642176, , 
627013.133, 334118.067, 44.44, 0.651198, , 
624489.033, 334228.267, 44.54, 0.661018, , 
621671.767, 334157.900, 44.64, 0.670719, , 
618544.567, 334005.167, 44.74, 0.681040, , 
615935.033, 334101.633, 44.83, 0.691204, , 
613022.700, 334044.467, 44.94, 0.701485, , 
610416.633, 334079.167, 45.04, 0.711306, , 
607979.033, 334122.600, 45.13, 0.720603, , 
606008.300, 334188.033, 45.23, 0.728350, , 
604163.100, 334196.000, 45.34, 0.735267, , 
602509.133, 334077.300, 45.43, 0.740636, , 
601573.800, 334125.600, 45.53, 0.744458, , 
601357.600, 334226.867, 45.63, 0.745949, , 
601285.900, 334095.800, 45.73, 0.745335, , 
601807.000, 334127.200, 45.83, 0.743597, , 
602395.700, 334062.867, 45.93, 0.740963, , 
603621.033, 334015.267, 46.03, 0.736069, , 
605097.400, 334001.033, 46.13, 0.730476, , 
606885.000, 334008.700, 46.23, 0.723889, , 
608945.500, 334050.233, 46.33, 0.716541, , 
611314.767, 334049.167, 46.43, 0.707795, , 
613755.733, 334057.733, 46.53, 0.698885, , 
616149.267, 334116.933, 46.63, 0.690524, , 
618568.567, 334077.833, 46.72, 0.681442, , 
620837.200, 334045.400, 46.82, 0.672985, , 
623416.367, 334102.567, 46.93, 0.664040, , 
625805.833, 334123.900, 47.02, 0.655575, , 
628244.067, 334107.267, 47.13, 0.646712, , 
630517.933, 334134.700, 47.22, 0.638766, , 
632972.000, 334101.567, 47.32, 0.629801, , 
635167.867, 334197.600, 47.42, 0.622654, , 
637458.233, 334194.833, 47.52, 0.614535, , 
639429.400, 334124.900, 47.62, 0.607116, , 
641609.833, 334111.433, 47.72, 0.599364, , 
643636.033, 334014.733, 47.82, 0.591617, , 
645740.567, 334065.367, 47.92, 0.584612, , 
647952.367, 334125.800, 48.02, 0.577324, , 
650132.567, 334098.100, 48.12, 0.569578, , 
652347.700, 334209.367, 48.22, 0.562673, , 
654162.833, 334057.700, 48.32, 0.555398, , 
656152.200, 334061.300, 48.42, 0.548589, , 
657760.867, 333881.733, 48.51, 0.541869, , 
659744.767, 334005.200, 48.62, 0.535923, , 
661595.733, 334078.067, 48.72, 0.530109, , 
663185.200, 334054.400, 48.81, 0.524550, , 
664989.000, 334134.500, 48.91, 0.518977, , 
666319.033, 334150.933, 49.01, 0.514591, , 
667593.600, 334149.433, 49.11, 0.510280, , 
669022.800, 334157.100, 49.21, 0.505519, , 
670222.400, 334102.400, 49.31, 0.501119, , 
671461.700, 334149.833, 49.41, 0.497281, , 
672525.467, 334178.067, 49.51, 0.493909, , 
673492.200, 334200.833, 49.61, 0.490829, , 
674683.400, 334241.533, 49.71, 0.487127, , 
675611.033, 334231.467, 49.81, 0.483967, , 
676465.233, 334236.800, 49.91, 0.481159, , 
677093.733, 334095.567, 50.01, 0.478118, , 
677961.467, 334167.767, 50.11, 0.475722, , 
678620.267, 334123.433, 50.21, 0.473238, , 
679249.767, 334094.033, 50.30, 0.470953, , 
679697.367, 333951.433, 50.40, 0.468510, , 
680402.633, 334077.800, 50.50, 0.467028, , 
680835.667, 333977.033, 50.60, 0.464917, , 
681523.800, 334096.767, 50.70, 0.463450, , 
681882.800, 334096.100, 50.80, 0.462261, , 
682275.967, 334062.667, 50.90, 0.460738, , 
682680.000, 334096.233, 51.00, 0.459632, , 
683155.567, 334158.100, 51.10, 0.458481, , 
683127.700, 334010.300, 51.20, 0.457578, , 
683315.667, 334047.333, 51.30, 0.457208, , 
683505.667, 334041.733, 51.40, 0.456545, , 
683601.100, 334028.233, 51.50, 0.456140, , 
683799.033, 334084.433, 51.60, 0.455867, , 
683797.433, 334090.400, 51.70, 0.455912, , 
683759.733, 334035.867, 51.80, 0.455669, , 
683549.800, 334006.900, 51.90, 0.456165, , 
683567.700, 334113.333, 51.99, 0.456823, , 
683425.933, 334170.100, 52.09, 0.457672, , 
682849.500, 334106.900, 52.20, 0.459145, , 
682365.200, 334132.167, 52.29, 0.460912, , 
681759.500, 334218.000, 52.39, 0.463488, , 
680670.833, 334111.267, 52.49, 0.466366, , 
679564.733, 334101.267, 52.59, 0.469959, , 
678036.733, 334023.667, 52.69, 0.474502, , 
676593.767, 334116.133, 52.79, 0.479919, , 
674395.367, 333955.067, 52.89, 0.486158, , 
672383.600, 334038.333, 52.99, 0.493442, , 
670032.400, 334160.133, 53.09, 0.502146, , 
667394.467, 334287.600, 53.19, 0.511882, , 
664148.767, 334324.033, 53.29, 0.523098, , 
660338.667, 334202.733, 53.39, 0.535229, , 
656453.833, 334169.533, 53.49, 0.548284, , 
652236.800, 334176.033, 53.59, 0.562831, , 
648107.300, 334275.367, 53.69, 0.577793, , 
643616.133, 334228.433, 53.78, 0.593126, , 
639229.467, 334265.667, 53.88, 0.608768, , 
634775.900, 334235.067, 53.99, 0.624296, , 
630541.433, 334289.767, 54.08, 0.639726, , 
626244.133, 334131.200, 54.18, 0.654048, , 
622807.700, 334304.700, 54.28, 0.667600, , 
619185.800, 334111.400, 54.38, 0.679423, , 
616259.900, 334177.467, 54.48, 0.690528, , 
613901.167, 334211.533, 54.58, 0.699387, , 
611964.900, 334268.233, 54.68, 0.706878, , 
610545.200, 334171.533, 54.78, 0.711454, , 
609838.400, 334270.733, 54.88, 0.714729, , 
609390.000, 334199.167, 54.98, 0.715902, , 
609526.300, 334258.300, 55.08, 0.715797, , 
609976.100, 334134.833, 55.18, 0.713305, , 
610794.400, 334105.200, 55.28, 0.710089, , 
612100.867, 334117.267, 55.38, 0.705362, , 
613465.067, 334023.233, 55.47, 0.699718, , 
615451.933, 334139.767, 55.58, 0.693226, , 
617635.067, 334217.833, 55.67, 0.685783, , 
619750.633, 334167.867, 55.77, 0.677752, , 
621939.567, 334081.100, 55.87, 0.669233, , 
624277.667, 334114.100, 55.97, 0.661011, , 
626728.200, 334085.200, 56.07, 0.652000, , 
629207.333, 334060.867, 56.17, 0.642951, , 
631397.933, 334000.533, 56.27, 0.634724, , 
633748.900, 334120.133, 56.37, 0.627165, , 
636212.833, 334145.133, 56.47, 0.618601, , 
638426.000, 334014.633, 56.57, 0.609907, , 
640439.300, 333943.667, 56.67, 0.602344, , 
642678.300, 334000.200, 56.77, 0.594871, , 
644769.200, 334035.433, 56.87, 0.587798, , 
646917.433, 334077.467, 56.97, 0.580596, , 
648761.700, 334014.967, 57.07, 0.573768, , 
650859.467, 334139.800, 57.16, 0.567344, , 
652715.767, 334179.633, 57.26, 0.561203, , 
654471.733, 334097.867, 57.37, 0.554606, , 
656347.133, 334158.133, 57.46, 0.548573, , 
657912.500, 334096.067, 57.56, 0.542794, , 
659541.767, 334124.233, 57.67, 0.537418, , 
661007.400, 334017.700, 57.76, 0.531705, , 
662743.733, 334081.933, 57.86, 0.526234, , 
664329.300, 334087.600, 57.96, 0.520894, , 
665723.267, 334082.433, 58.06, 0.516142, , 
667231.467, 334127.333, 58.16, 0.511352, , 
668510.033, 334129.100, 58.26, 0.507056, , 
669555.233, 334024.233, 58.36, 0.502834, , 
670414.767, 333908.567, 58.46, 0.499167, , 
671502.367, 333910.033, 58.56, 0.495529, , 
672207.333, 333817.933, 58.66, 0.492547, , 
673186.367, 333894.367, 58.76, 0.489787, , 
673987.467, 333996.033, 58.86, 0.487796, , 
674358.100, 333868.733, 58.95, 0.485700, , 
674691.067, 333892.833, 59.06, 0.484752, , 
674859.633, 333879.800, 59.16, 0.484102, , 
675034.200, 333972.133, 59.25, 0.484142, , 
674545.067, 333870.967, 59.35, 0.485092, , 
674151.867, 333840.767, 59.45, 0.486200, , 
673649.233, 333898.933, 59.55, 0.488271, , 
673042.933, 333992.200, 59.65, 0.490926, , 
672310.167, 334082.233, 59.75, 0.493984, , 
671114.300, 334068.033, 59.85, 0.497895, , 
669652.167, 334038.300, 59.95, 0.502603, , 
668356.133, 334125.967, 60.05, 0.507553, , 
666559.400, 334019.333, 60.15, 0.512892, , 
665165.967, 334159.667, 60.25, 0.518547, , 
663062.700, 333957.133, 60.35, 0.524310, , 
661007.467, 333819.900, 60.45, 0.530371, , 
659232.267, 333809.333, 60.55, 0.536352, , 
657748.033, 333995.300, 60.64, 0.542678, , 
655529.333, 333853.833, 60.75, 0.549328, , 
653862.900, 333904.767, 60.85, 0.555400, , 
651972.467, 333899.033, 60.94, 0.561877, , 
650346.267, 333954.500, 61.04, 0.567871, , 
648392.967, 333872.300, 61.14, 0.574086, , 
646962.333, 334018.833, 61.24, 0.580045, , 
645252.133, 333943.467, 61.34, 0.585494, , 
643870.933, 334017.967, 61.44, 0.590818, , 
642363.667, 333988.967, 61.54, 0.595897, , 
641153.033, 334099.700, 61.64, 0.600888, , 
639682.767, 334036.300, 61.74, 0.605628, , 
638522.233, 334079.567, 61.84, 0.610006, , 
637538.267, 334172.333, 61.94, 0.614101, , 
636841.200, 334306.467, 62.04, 0.617466, , 
635633.867, 334181.367, 62.14, 0.620894, , 
634909.200, 334189.433, 62.24, 0.623516, , 
634047.033, 334039.833, 62.33, 0.625566, , 
633626.500, 334018.533, 62.43, 0.626916, , 
633444.600, 334074.967, 62.54, 0.627942, , 
633138.367, 333970.533, 62.63, 0.628327, , 
633275.900, 334086.967, 62.73, 0.628622, , 
633534.400, 334084.700, 62.83, 0.627689, , 
634032.533, 334127.567, 62.93, 0.626209, , 
634841.467, 334252.433, 63.03, 0.624180, , 
635335.933, 334147.900, 63.13, 0.621724, , 
636218.533, 334169.400, 63.23, 0.618745, , 
637257.667, 334177.867, 63.33, 0.615129, , 
638545.267, 334236.100, 63.43, 0.610979, , 
639865.467, 334226.367, 63.53, 0.606265, , 
640986.200, 334148.467, 63.63, 0.601802, , 
642450.333, 334132.867, 63.73, 0.596563, , 
644037.167, 334166.467, 63.83, 0.591237, , 
645424.133, 334063.133, 63.93, 0.585700, , 
647096.833, 334113.633, 64.03, 0.580216, , 
648492.033, 334106.767, 64.13, 0.575322, , 
649954.200, 334103.633, 64.22, 0.570233, , 
651371.400, 334073.600, 64.32, 0.565129, , 
652540.700, 333930.067, 64.42, 0.560126, , 
653853.033, 333952.167, 64.53, 0.555753, , 
655030.133, 333959.000, 64.62, 0.551752, , 
656120.167, 333972.300, 64.72, 0.548099, , 
657020.500, 333954.367, 64.82, 0.544893, , 
657980.400, 334039.633, 64.92, 0.542182, , 
658586.133, 334063.400, 65.02, 0.540271, , 
658957.067, 333992.500, 65.12, 0.538526, , 
659259.133, 333938.900, 65.22, 0.537134, , 
659502.500, 333986.900, 65.32, 0.536626, , 
659493.067, 333912.767, 65.42, 0.536159, , 
659545.533, 334018.600, 65.52, 0.536693, , 
659301.667, 333988.033, 65.62, 0.537319, , 
658887.967, 333908.033, 65.72, 0.538193, , 
658579.633, 333871.067, 65.82, 0.538997, , 
658501.967, 333973.133, 65.91, 0.539950, , 
658332.500, 334019.200, 66.01, 0.540840, , 
657827.467, 334004.000, 66.12, 0.542465, , 
657564.167, 334046.800, 66.22, 0.543654, , 
657039.400, 333989.633, 66.31, 0.545065, , 
656565.267, 333997.300, 66.41, 0.546742, , 
656286.700, 334081.333, 66.51, 0.548263, , 
655822.500, 334086.300, 66.61, 0.549889, , 
655187.200, 333972.567, 66.71, 0.551303, , 
654602.700, 333885.567, 66.81, 0.552726, , 
654257.733, 333897.367, 66.91, 0.553991, , 
653825.467, 333899.800, 67.01, 0.555495, , 
653723.633, 333960.033, 67.11, 0.556252, , 
653205.300, 333884.300, 67.21, 0.557526, , 
653170.033, 333915.933, 67.31, 0.557861, , 
653422.633, 334130.467, 67.41, 0.558436, , 
653414.133, 334161.700, 67.51, 0.558676, , 
653347.267, 334208.333, 67.61, 0.559220, , 
653056.767, 334078.733, 67.70, 0.559348, , 
653297.700, 334156.167, 67.80, 0.559040, , 
653244.567, 334136.900, 67.91, 0.559093, , 
653292.500, 334142.833, 68.00, 0.558968, , 
653097.500, 334090.800, 68.10, 0.559289, , 
653220.733, 334122.800, 68.20, 0.559080, , 
653232.033, 334117.067, 68.30, 0.559003, , 
653065.600, 334030.500, 68.40, 0.558993, , 
653320.767, 334158.267, 68.50, 0.558974, , 
653192.833, 334099.367, 68.60, 0.559018, , 
653087.967, 334040.667, 68.70, 0.558984, , 
653134.200, 334079.133, 68.80, 0.559084, , 
653299.133, 334121.033, 68.90, 0.558798, , 
653305.433, 334170.833, 69.00, 0.559112, , 
653199.867, 334117.067, 69.10, 0.559113, , 
652990.433, 334079.867, 69.20, 0.559584, , 
653120.100, 334075.900, 69.30, 0.559111, , 
653296.733, 334175.700, 69.39, 0.559175, , 
653156.633, 334172.733, 69.50, 0.559637, , 
653213.367, 334239.133, 69.59, 0.559889, , 
653002.767, 334112.967, 69.69, 0.559765, , 
653013.300, 334081.200, 69.79, 0.559515, , 
653240.967, 334176.100, 69.89, 0.559369, , 
653225.133, 334017.367, 69.99, 0.558355, , 
653170.333, 333886.133, 70.09, 0.557659, , 
653458.433, 333908.667, 70.19, 0.556819, , 
653719.900, 334004.967, 70.29, 0.556567, , 
653723.200, 333840.400, 70.39, 0.555447, , 
653866.733, 333850.600, 70.49, 0.555022, , 
654337.933, 333890.500, 70.59, 0.553669, , 
654017.633, 333784.767, 70.69, 0.554058, , 
654546.333, 333820.167, 70.79, 0.552479, , 
654825.500, 333866.567, 70.89, 0.551832, , 
655024.933, 333883.567, 70.99, 0.551261, , 
655321.900, 333911.900, 71.08, 0.550432, , 
655472.100, 333878.433, 71.19, 0.549691, , 
655641.400, 333877.600, 71.29, 0.549104, , 
656097.500, 333949.267, 71.38, 0.548022, , 
656302.567, 333907.600, 71.48, 0.547038, , 
656928.400, 333992.567, 71.58, 0.545465, , 
657802.233, 334111.933, 71.68, 0.543278, , 
658214.867, 334023.600, 71.78, 0.541272, , 
658511.700, 333961.967, 71.88, 0.539842, , 
658856.267, 333872.667, 71.98, 0.538063, , 
659286.467, 333874.867, 72.08, 0.536609, , 
659755.467, 333855.667, 72.18, 0.534879, , 
660462.533, 333986.733, 72.28, 0.533352, , 
661244.433, 334156.433, 72.38, 0.531832, , 
661586.600, 334069.867, 72.48, 0.530085, , 
661907.867, 333980.333, 72.58, 0.528389, , 
662231.300, 334002.800, 72.68, 0.527441, , 
662578.533, 334066.400, 72.78, 0.526690, , 
662769.967, 334007.400, 72.88, 0.525642, , 
663029.433, 334019.100, 72.97, 0.524840, , 
662766.200, 333796.867, 73.07, 0.524236, , 
663128.267, 333937.600, 73.17, 0.523956, , 
663084.333, 333841.867, 73.27, 0.523460, , 
663319.233, 333974.667, 73.37, 0.523558, , 
663273.600, 333876.033, 73.47, 0.523048, , 
663151.433, 333887.667, 73.57, 0.523541, , 
663147.567, 333985.733, 73.67, 0.524215, 1, 10.476
663270.833, 334085.200, 73.77, 0.524467, , 
663013.600, 334000.767, 73.87, 0.524771, , 
662623.967, 333825.533, 73.97, 0.524913, , 
662550.467, 333833.667, 74.07, 0.525217, , 
662494.333, 333857.900, 74.17, 0.525571, , 
662401.000, 333829.800, 74.27, 0.525699, , 
662547.267, 333934.967, 74.37, 0.525911, , 
662400.000, 333847.700, 74.47, 0.525823, , 
662702.000, 333987.733, 74.56, 0.525741, , 
662818.167, 334022.200, 74.67, 0.525579, , 
662744.267, 333975.133, 74.77, 0.525512, , 
662446.067, 333826.900, 74.86, 0.525526, , 
662490.633, 333859.200, 74.96, 0.525592, , 
662443.633, 333876.367, 75.06, 0.525868, , 
662443.633, 333876.367, 75.16, 0.525868, , 
