FlowCell Text Data File: 38.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:47:21
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
127117.500, 334140.667, 2.38, 4.242720, , 
124030.100, 333988.067, 2.48, 4.297025, , 
121072.167, 333828.500, 2.58, 4.350270, , 
118904.400, 333996.767, 2.68, 4.392062, , 
116452.767, 333854.567, 2.78, 4.437990, , 
114571.967, 333987.800, 2.88, 4.475530, , 
112990.867, 333927.533, 2.98, 4.506397, , 
111791.833, 334119.067, 3.08, 4.531696, , 
110959.467, 333992.833, 3.18, 4.547664, , 
110449.133, 333912.000, 3.28, 4.557494, , 
110636.633, 333946.000, 3.38, 4.553906, , 
111264.067, 333838.400, 3.48, 4.540454, , 
112773.867, 333953.033, 3.58, 4.510895, , 
114705.600, 333973.333, 3.67, 4.472810, , 
117183.167, 334062.667, 3.78, 4.425321, , 
120345.000, 333926.767, 3.87, 4.364489, , 
124158.367, 334088.100, 3.97, 4.295373, , 
128317.800, 333961.567, 4.07, 4.220364, , 
132885.167, 333841.767, 4.18, 4.140847, , 
138167.467, 333865.433, 4.27, 4.053282, , 
144187.867, 333879.933, 4.37, 3.957397, , 
150556.100, 333887.467, 4.47, 3.860187, , 
159477.700, 333989.733, 4.57, 3.731322, , 
168057.067, 333945.500, 4.67, 3.613103, , 
176148.667, 333807.800, 4.77, 3.506348, , 
187878.333, 333844.233, 4.87, 3.361517, , 
197833.567, 333961.167, 4.97, 3.246112, , 
210768.667, 333990.833, 5.07, 3.103780, , 
224209.333, 333919.267, 5.17, 2.964178, , 
239236.500, 333910.300, 5.27, 2.818126, , 
253950.567, 333916.500, 5.37, 2.683846, , 
267382.900, 333924.167, 5.47, 2.567906, , 
283979.333, 333871.333, 5.56, 2.432029, , 
299500.600, 333844.200, 5.66, 2.312089, , 
315291.767, 333836.600, 5.76, 2.196406, , 
331865.400, 333749.100, 5.86, 2.080524, , 
348263.033, 333805.267, 5.96, 1.972368, , 
364928.333, 333808.300, 6.06, 1.867196, , 
380045.000, 333839.233, 6.16, 1.776062, , 
396088.000, 333912.867, 6.26, 1.683511, , 
410071.800, 333820.367, 6.36, 1.604806, , 
425566.433, 333770.000, 6.46, 1.521001, , 
438798.233, 333807.433, 6.56, 1.452348, , 
451493.967, 333767.467, 6.66, 1.387891, , 
463136.800, 333849.033, 6.76, 1.331144, , 
475590.567, 333859.000, 6.86, 1.271496, , 
486572.633, 333793.333, 6.96, 1.219678, , 
499297.433, 333832.567, 7.06, 1.161846, , 
509895.133, 333845.400, 7.16, 1.114666, , 
520004.800, 333798.267, 7.25, 1.070166, , 
529338.400, 333906.167, 7.35, 1.030858, , 
539047.133, 333753.267, 7.45, 0.988926, , 
545533.200, 333730.333, 7.55, 0.961854, , 
552539.267, 333858.233, 7.65, 0.933999, , 
559521.533, 333862.500, 7.75, 0.905768, , 
564345.967, 333822.367, 7.85, 0.886177, , 
571974.733, 333816.667, 7.95, 0.855921, , 
577110.600, 333854.967, 8.05, 0.836062, , 
582159.667, 333844.467, 8.15, 0.816388, , 
586125.200, 333841.433, 8.25, 0.801090, , 
592098.033, 333778.533, 8.35, 0.777849, , 
595435.867, 333833.600, 8.45, 0.765570, , 
599118.200, 333812.000, 8.55, 0.751550, , 
602798.933, 333793.933, 8.65, 0.737645, , 
607525.700, 333761.700, 8.75, 0.719850, , 
609703.000, 333833.200, 8.85, 0.712281, , 
612544.267, 333820.533, 8.95, 0.701733, , 
616266.900, 333773.933, 9.04, 0.687783, , 
620188.233, 333836.933, 9.14, 0.673934, , 
622436.333, 333794.567, 9.24, 0.665505, , 
625823.467, 333858.600, 9.34, 0.653724, , 
627552.567, 333833.000, 9.44, 0.647342, , 
630344.700, 333860.233, 9.54, 0.637535, , 
632355.233, 333792.633, 9.64, 0.629913, , 
633767.833, 333918.533, 9.74, 0.625740, , 
635605.867, 333797.500, 9.84, 0.618407, , 
638158.233, 333776.400, 9.94, 0.609246, , 
639787.967, 333881.133, 10.04, 0.604212, , 
642198.800, 333772.100, 10.14, 0.595013, , 
643531.233, 333683.933, 10.24, 0.589754, , 
645860.667, 333682.533, 10.34, 0.581613, , 
647112.767, 333642.433, 10.44, 0.576984, , 
648914.333, 333657.633, 10.54, 0.570830, , 
650750.633, 333675.867, 10.64, 0.564594, , 
651872.167, 333708.233, 10.73, 0.560937, , 
653504.700, 333720.500, 10.83, 0.555391, , 
655201.467, 333711.933, 10.93, 0.549498, , 
656646.300, 333779.067, 11.03, 0.544993, , 
658198.367, 333638.800, 11.13, 0.538734, , 
659902.400, 333615.333, 11.23, 0.532757, , 
661621.033, 333517.867, 11.33, 0.526246, , 
662755.667, 333557.567, 11.43, 0.522658, , 
663813.833, 333598.267, 11.53, 0.519342, , 
665606.767, 333574.700, 11.63, 0.513113, , 
666093.767, 333622.267, 11.73, 0.511788, , 
667717.033, 333693.300, 11.83, 0.506790, , 
668876.667, 333684.100, 11.93, 0.502823, , 
668437.000, 333706.300, 12.03, 0.504452, , 
670683.467, 333784.300, 12.13, 0.497428, , 
672044.467, 333806.300, 12.23, 0.493014, , 
672424.767, 333818.500, 12.33, 0.491823, , 
672943.400, 333862.433, 12.42, 0.490384, , 
673873.867, 333726.267, 12.53, 0.486357, , 
674574.867, 333680.633, 12.63, 0.483709, , 
675519.367, 333679.900, 12.72, 0.480555, , 
676310.633, 333791.833, 12.82, 0.478676, , 
677074.300, 333726.800, 12.92, 0.475697, , 
677532.167, 333714.200, 13.02, 0.474091, , 
679225.300, 333825.633, 13.12, 0.469226, , 
679901.100, 333903.833, 13.22, 0.467515, , 
680068.000, 333801.800, 13.32, 0.466275, , 
680732.800, 333786.367, 13.42, 0.463972, , 
681444.267, 333711.400, 13.52, 0.461116, , 
681958.233, 333667.267, 13.62, 0.459121, , 
682431.067, 333637.267, 13.72, 0.457359, , 
682864.567, 333699.367, 13.82, 0.456349, , 
683527.767, 333769.767, 13.92, 0.454639, , 
683805.200, 333691.567, 14.02, 0.453198, , 
683925.967, 333607.500, 14.11, 0.452234, , 
683845.967, 333582.700, 14.21, 0.452330, , 
683728.000, 333602.200, 14.32, 0.452850, , 
683886.567, 333733.433, 14.41, 0.453213, , 
683331.967, 333681.967, 14.51, 0.454692, , 
682161.833, 333744.767, 14.61, 0.458972, , 
680924.700, 333841.400, 14.71, 0.463709, , 
678813.067, 333751.367, 14.81, 0.470091, , 
676080.700, 333714.533, 14.91, 0.478920, , 
672698.967, 333662.433, 15.01, 0.489853, , 
668516.133, 333652.867, 15.11, 0.503825, , 
663576.167, 333620.333, 15.21, 0.520297, , 
657854.067, 333644.600, 15.31, 0.539951, , 
650942.900, 333610.133, 15.41, 0.563486, , 
643575.133, 333764.467, 15.51, 0.590144, , 
634973.433, 333655.067, 15.61, 0.619687, , 
625473.800, 333600.467, 15.71, 0.653241, , 
616196.933, 333562.467, 15.81, 0.686612, , 
605609.167, 333552.433, 15.91, 0.725549, , 
595422.133, 333627.233, 16.00, 0.764230, , 
585013.500, 333620.133, 16.10, 0.803870, , 
575056.267, 333709.067, 16.20, 0.843103, , 
564656.533, 333678.400, 16.30, 0.883968, , 
555210.833, 333627.333, 16.40, 0.921587, , 
546161.867, 333658.867, 16.50, 0.958780, , 
536822.033, 333652.933, 16.60, 0.997558, , 
528344.733, 333739.567, 16.70, 1.033964, , 
520952.300, 333621.167, 16.80, 1.064875, , 
513554.067, 333592.900, 16.90, 1.096872, , 
507339.367, 333655.967, 17.00, 1.124697, , 
502648.367, 333677.833, 17.10, 1.145750, , 
498246.800, 333618.133, 17.20, 1.165140, , 
494415.067, 333662.500, 17.30, 1.182813, , 
492452.100, 333644.200, 17.40, 1.191643, , 
490814.667, 333705.200, 17.49, 1.199549, , 
490447.733, 333587.233, 17.60, 1.200437, , 
490817.000, 333621.267, 17.70, 1.198972, , 
492685.900, 333667.667, 17.79, 1.190733, , 
495621.567, 333583.867, 17.89, 1.176798, , 
499557.733, 333656.067, 17.99, 1.159483, , 
505190.600, 333671.400, 18.09, 1.134353, , 
511016.200, 333671.433, 18.19, 1.108551, , 
517770.733, 333679.000, 18.29, 1.079051, , 
525462.133, 333710.033, 18.39, 1.046076, , 
533159.933, 333728.700, 18.49, 1.013473, , 
540815.133, 333699.433, 18.59, 0.981194, , 
548744.600, 333641.467, 18.69, 0.948046, , 
556769.067, 333763.067, 18.79, 0.916196, , 
564291.033, 333677.133, 18.89, 0.885416, , 
571522.700, 333688.333, 18.99, 0.856835, , 
578729.700, 333588.800, 19.09, 0.827962, , 
585431.967, 333711.800, 19.19, 0.802879, , 
591789.600, 333658.900, 19.29, 0.778215, , 
597566.700, 333658.433, 19.39, 0.756350, , 
602761.467, 333687.767, 19.48, 0.737069, , 
607666.567, 333747.800, 19.58, 0.719234, , 
611917.567, 333632.133, 19.68, 0.702766, , 
616051.833, 333561.567, 19.78, 0.687136, , 
620220.800, 333591.933, 19.88, 0.672163, , 
623520.067, 333624.200, 19.98, 0.660441, , 
626378.200, 333680.133, 20.08, 0.650527, , 
629291.633, 333867.300, 20.18, 0.641346, , 
631794.833, 333722.733, 20.28, 0.631437, , 
633023.267, 333649.233, 20.38, 0.626570, , 
635044.700, 333644.033, 20.48, 0.619360, , 
636264.133, 333616.633, 20.58, 0.614858, , 
637095.600, 333594.367, 20.68, 0.611769, , 
638100.467, 333696.400, 20.78, 0.608910, , 
638611.933, 333618.933, 20.88, 0.606584, , 
639005.533, 333590.667, 20.98, 0.605007, , 
639704.133, 333618.867, 21.08, 0.602738, , 
639709.000, 333557.133, 21.18, 0.602305, , 
640827.233, 333578.900, 21.28, 0.598521, , 
642203.667, 333577.233, 21.37, 0.593682, , 
642934.967, 333474.233, 21.47, 0.590425, , 
643874.400, 333488.633, 21.57, 0.587237, , 
644648.200, 333513.767, 21.67, 0.584703, , 
645198.300, 333623.500, 21.77, 0.583524, , 
644950.967, 333432.133, 21.87, 0.583096, , 
645041.000, 333415.700, 21.97, 0.582671, , 
644646.533, 333424.333, 22.07, 0.584106, , 
644205.067, 333463.600, 22.17, 0.585912, , 
643919.633, 333516.867, 22.27, 0.587269, , 
643264.933, 333639.067, 22.37, 0.590383, , 
642225.367, 333657.967, 22.47, 0.594150, , 
641114.433, 333620.867, 22.57, 0.597796, , 
639488.967, 333549.733, 22.67, 0.603029, , 
637800.800, 333505.433, 22.76, 0.608679, , 
635932.700, 333554.700, 22.86, 0.615613, , 
633403.533, 333519.833, 22.97, 0.624345, , 
630613.433, 333503.833, 23.07, 0.634172, , 
627030.200, 333467.800, 23.16, 0.646753, , 
622711.167, 333558.533, 23.26, 0.662920, , 
617455.067, 333520.767, 23.36, 0.681741, , 
611020.800, 333490.867, 23.46, 0.705113, , 
603081.600, 333418.433, 23.56, 0.734057, , 
594023.833, 333504.400, 23.66, 0.768693, , 
584112.333, 333651.100, 23.76, 0.807549, , 
572506.333, 333636.233, 23.86, 0.852613, , 
559756.700, 333608.167, 23.96, 0.903107, , 
546946.967, 333658.633, 24.06, 0.955546, , 
533018.833, 333632.933, 24.16, 1.013423, , 
519198.533, 333687.600, 24.26, 1.072912, , 
505722.067, 333740.867, 24.36, 1.132455, , 
492981.600, 333694.100, 24.46, 1.189561, , 
480995.267, 333828.433, 24.55, 1.245860, , 
469809.967, 333692.233, 24.65, 1.297892, , 
460463.933, 333711.333, 24.75, 1.343241, , 
452609.700, 333717.733, 24.85, 1.382001, , 
446327.967, 333571.133, 24.95, 1.412465, , 
441828.333, 333496.033, 25.05, 1.434761, , 
439204.000, 333664.500, 25.15, 1.449304, , 
437979.300, 333617.500, 25.25, 1.455271, , 
438325.367, 333624.367, 25.35, 1.453540, , 
440236.100, 333625.600, 25.45, 1.443759, , 
443585.200, 333588.600, 25.55, 1.426454, , 
448170.433, 333670.367, 25.65, 1.403863, , 
453665.333, 333656.367, 25.75, 1.376345, , 
459457.067, 333594.333, 25.85, 1.347378, , 
466571.400, 333577.867, 25.95, 1.312687, , 
473526.000, 333700.867, 26.05, 1.280220, , 
480875.267, 333511.767, 26.15, 1.244285, , 
488413.167, 333463.233, 26.24, 1.208955, , 
496925.767, 333619.233, 26.35, 1.171122, , 
504205.233, 333515.200, 26.45, 1.137693, , 
512097.633, 333550.200, 26.54, 1.102976, , 
519213.867, 333490.000, 26.64, 1.071512, , 
526843.700, 333573.700, 26.75, 1.039247, , 
533159.633, 333570.133, 26.84, 1.012405, , 
539492.900, 333474.567, 26.94, 0.985185, , 
546124.567, 333629.333, 27.04, 0.958735, , 
550964.867, 333550.167, 27.14, 0.938343, , 
556916.600, 333595.967, 27.24, 0.914472, , 
562137.500, 333514.900, 27.34, 0.892927, , 
566711.700, 333542.733, 27.44, 0.874877, , 
571462.033, 333635.233, 27.54, 0.856715, , 
575021.067, 333640.467, 27.64, 0.842779, , 
579105.067, 333689.433, 27.74, 0.827182, , 
581989.700, 333662.967, 27.84, 0.815821, , 
585171.167, 333580.967, 27.94, 0.803000, , 
587196.367, 333568.133, 28.04, 0.795138, , 
589633.033, 333519.900, 28.14, 0.785493, , 
591020.133, 333522.367, 28.23, 0.780222, , 
591804.867, 333469.900, 28.33, 0.776882, , 
592843.867, 333538.967, 28.43, 0.773401, , 
593678.067, 333590.200, 28.53, 0.770582, , 
593738.733, 333595.867, 28.63, 0.770390, , 
593381.967, 333480.700, 28.73, 0.770966, , 
592718.167, 333500.633, 28.83, 0.773619, , 
591794.067, 333415.833, 28.93, 0.776558, , 
590462.633, 333413.200, 29.03, 0.781609, , 
589264.733, 333496.167, 29.13, 0.786739, , 
587579.567, 333484.733, 29.23, 0.793107, , 
585328.667, 333470.667, 29.33, 0.801650, , 
582891.067, 333458.500, 29.43, 0.810959, , 
580849.733, 333580.400, 29.53, 0.819677, , 
578086.867, 333549.233, 29.62, 0.830196, , 
575099.667, 333493.567, 29.73, 0.841480, , 
571982.433, 333454.933, 29.83, 0.853450, , 
568649.400, 333511.067, 29.92, 0.866981, , 
565179.033, 333457.933, 30.03, 0.880399, , 
561770.100, 333515.800, 30.13, 0.894404, , 
557783.100, 333539.600, 30.22, 0.910593, , 
553631.400, 333568.367, 30.32, 0.927601, , 
549077.867, 333575.367, 30.42, 0.946234, , 
544371.100, 333660.800, 30.52, 0.966184, , 
539305.267, 333620.467, 30.62, 0.986953, , 
533763.800, 333628.400, 30.72, 1.010249, , 
527809.367, 333646.267, 30.82, 1.035616, , 
521037.500, 333633.200, 30.92, 1.064588, , 
513321.633, 333574.533, 31.02, 1.097767, , 
504725.767, 333542.133, 31.12, 1.135553, , 
495304.167, 333506.033, 31.22, 1.177714, , 
484318.633, 333467.733, 31.32, 1.227931, , 
472048.467, 333445.100, 31.41, 1.285528, , 
458427.067, 333426.167, 31.52, 1.351294, , 
443316.133, 333484.567, 31.62, 1.427118, , 
426069.033, 333446.400, 31.71, 1.516162, , 
408938.300, 333512.000, 31.82, 1.608956, , 
390465.733, 333479.233, 31.92, 1.712759, , 
370993.067, 333457.633, 32.01, 1.827738, , 
351756.800, 333472.367, 32.11, 1.947658, , 
333249.867, 333535.400, 32.21, 2.069714, , 
315048.833, 333540.967, 32.31, 2.196147, , 
297773.733, 333576.633, 32.41, 2.323298, , 
281720.067, 333515.800, 32.51, 2.447607, , 
266931.633, 333513.467, 32.61, 2.568938, , 
252703.100, 333499.533, 32.71, 2.692116, , 
240198.733, 333514.800, 32.81, 2.806426, , 
229334.167, 333408.867, 32.91, 2.909876, , 
219008.233, 333426.267, 33.01, 3.013673, , 
210105.000, 333555.333, 33.11, 3.107941, , 
202123.867, 333494.900, 33.21, 3.194685, , 
195660.667, 333447.467, 33.30, 3.267502, , 
189648.300, 333403.300, 33.40, 3.337441, , 
184616.633, 333446.033, 33.51, 3.398243, , 
180363.800, 333453.700, 33.60, 3.450742, , 
176618.867, 333580.667, 33.70, 3.498817, , 
173545.700, 333581.833, 33.80, 3.538327, , 
170997.867, 333590.100, 33.90, 3.571667, , 
168876.500, 333551.700, 34.00, 3.599501, , 
167060.100, 333561.600, 34.10, 3.623904, , 
165751.633, 333655.400, 34.20, 3.642232, , 
164768.467, 333682.633, 34.30, 3.655804, , 
164026.867, 333575.300, 34.40, 3.665232, , 
163328.033, 333598.200, 34.50, 3.674995, , 
163081.267, 333529.033, 34.60, 3.677931, , 
163332.267, 333553.833, 34.70, 3.674637, , 
163729.300, 333583.300, 34.80, 3.669372, , 
164137.333, 333649.400, 34.90, 3.664217, , 
165009.933, 333583.733, 35.00, 3.651842, , 
166141.833, 333479.700, 35.09, 3.635755, , 
167523.033, 333445.900, 35.19, 3.616896, , 
169209.467, 333466.733, 35.29, 3.594495, , 
171171.700, 333395.967, 35.39, 3.568070, , 
173323.400, 333321.167, 35.49, 3.539453, , 
176260.900, 333378.333, 35.59, 3.502018, , 
179383.300, 333520.733, 35.69, 3.463462, , 
183168.867, 333550.433, 35.79, 3.416665, , 
187500.233, 333570.833, 35.89, 3.364207, , 
193061.300, 333686.833, 35.99, 3.299214, , 
199116.133, 333570.233, 36.09, 3.228933, , 
206511.133, 333590.933, 36.19, 3.147008, , 
215152.767, 333477.967, 36.29, 3.053992, , 
225052.367, 333451.567, 36.39, 2.952578, , 
236384.067, 333391.133, 36.49, 2.841618, , 
249190.200, 333437.000, 36.58, 2.723198, , 
261907.167, 333441.900, 36.69, 2.611218, , 
275688.767, 333544.033, 36.79, 2.496500, , 
288359.600, 333467.900, 36.89, 2.394861, , 
301410.233, 333552.900, 36.98, 2.295822, , 
313170.967, 333556.000, 37.08, 2.209703, , 
324602.467, 333583.033, 37.18, 2.129202, , 
335947.800, 333681.167, 37.28, 2.052552, , 
347167.800, 333588.567, 37.38, 1.977995, , 
356867.767, 333613.000, 37.48, 1.916144, , 
366292.967, 333689.833, 37.58, 1.857998, , 
376266.767, 333556.100, 37.68, 1.796638, , 
385062.567, 333395.767, 37.78, 1.743554, , 
392935.100, 333447.500, 37.88, 1.698357, , 
401171.833, 333580.800, 37.98, 1.652571, , 
409215.200, 333375.467, 38.08, 1.606511, , 
418105.900, 333450.233, 38.18, 1.558646, , 
425562.967, 333475.700, 38.28, 1.519034, , 
433611.567, 333516.800, 38.38, 1.477147, , 
441709.600, 333571.867, 38.48, 1.435877, , 
449185.433, 333502.000, 38.58, 1.397636, , 
456104.400, 333511.533, 38.68, 1.363301, , 
463832.467, 333438.933, 38.77, 1.325000, , 
471265.933, 333518.800, 38.87, 1.289759, , 
478163.833, 333450.467, 38.98, 1.256597, , 
484280.367, 333399.300, 39.07, 1.227647, , 
491318.400, 333374.133, 39.17, 1.195007, , 
497157.500, 333408.733, 39.27, 1.168653, , 
503254.900, 333418.400, 39.37, 1.141285, , 
509230.100, 333455.133, 39.47, 1.114971, , 
516215.300, 333477.467, 39.57, 1.084462, , 
522364.933, 333420.433, 39.67, 1.057426, , 
527724.733, 333356.067, 39.77, 1.034019, , 
533816.233, 333386.600, 39.87, 1.008397, , 
539364.567, 333360.233, 39.97, 0.984949, , 
543995.133, 333387.800, 40.07, 0.965897, , 
549767.233, 333437.133, 40.17, 0.942478, , 
555043.667, 333381.600, 40.27, 0.920607, , 
559007.867, 333326.633, 40.36, 0.904220, , 
563125.433, 333417.567, 40.46, 0.888318, , 
568993.333, 333505.367, 40.57, 0.865582, , 
573419.167, 333504.133, 40.66, 0.848137, , 
576152.433, 333463.000, 40.76, 0.837158, , 
579627.033, 333411.133, 40.86, 0.823277, , 
583985.333, 333437.767, 40.96, 0.806599, , 
587451.800, 333383.867, 41.06, 0.792916, , 
590984.933, 333522.033, 41.16, 0.780354, , 
594281.967, 333459.867, 41.26, 0.767414, , 
598086.733, 333458.133, 41.36, 0.753041, , 
600976.900, 333465.067, 41.46, 0.742239, , 
603843.300, 333375.567, 41.56, 0.730927, , 
607044.800, 333468.333, 41.66, 0.719653, , 
610083.933, 333460.333, 41.76, 0.708360, , 
611772.800, 333412.267, 41.86, 0.701815, , 
614245.100, 333359.967, 41.96, 0.692385, , 
616640.433, 333296.300, 42.05, 0.683197, , 
618600.733, 333384.067, 42.16, 0.676647, , 
620983.233, 333384.933, 42.26, 0.668002, , 
622441.800, 333278.833, 42.35, 0.662006, , 
624111.833, 333340.000, 42.45, 0.656389, , 
625979.967, 333257.767, 42.55, 0.649107, , 
627638.767, 333231.967, 42.65, 0.642978, , 
628876.567, 333252.233, 42.75, 0.638681, , 
630029.333, 333319.633, 42.85, 0.635014, , 
630935.567, 333371.367, 42.95, 0.632129, , 
632217.233, 333374.600, 43.05, 0.627584, , 
633280.067, 333484.667, 43.15, 0.624547, , 
633626.933, 333311.267, 43.25, 0.622144, , 
634259.067, 333371.933, 43.35, 0.620310, , 
635000.300, 333401.967, 43.45, 0.617884, , 
635517.967, 333316.333, 43.55, 0.615472, , 
635520.367, 333233.567, 43.65, 0.614904, , 
635579.233, 333253.667, 43.75, 0.614832, , 
635550.400, 333286.633, 43.84, 0.615156, , 
635755.100, 333423.800, 43.94, 0.615358, , 
635504.133, 333334.533, 44.05, 0.615644, , 
635126.367, 333306.800, 44.14, 0.616795, , 
634686.633, 333410.667, 44.24, 0.619054, , 
633705.867, 333325.900, 44.34, 0.621962, , 
632574.567, 333331.167, 44.44, 0.626019, , 
631969.400, 333483.067, 44.54, 0.629198, , 
630841.000, 333444.700, 44.64, 0.632961, , 
629797.633, 333547.200, 44.74, 0.637378, , 
628490.433, 333590.033, 44.84, 0.642343, , 
626999.100, 333491.800, 44.94, 0.647026, , 
625620.533, 333523.667, 45.04, 0.652195, , 
623876.167, 333409.167, 45.14, 0.657706, , 
622304.533, 333413.000, 45.24, 0.663408, , 
620929.733, 333415.500, 45.34, 0.668402, , 
619649.100, 333342.067, 45.44, 0.672552, , 
618536.100, 333278.733, 45.53, 0.676171, , 
617567.833, 333269.633, 45.63, 0.679635, , 
616828.700, 333315.167, 45.74, 0.682637, , 
615993.700, 333310.200, 45.84, 0.685652, , 
615719.633, 333293.633, 45.93, 0.686542, , 
615952.800, 333405.367, 46.03, 0.686444, , 
616235.633, 333299.733, 46.13, 0.684698, , 
617082.033, 333418.500, 46.23, 0.682411, , 
618223.433, 333421.200, 46.33, 0.678270, , 
619438.600, 333471.300, 46.43, 0.674189, , 
620692.567, 333437.833, 46.53, 0.669412, , 
622301.367, 333466.000, 46.63, 0.663777, , 
623887.500, 333418.800, 46.73, 0.657730, , 
625650.000, 333436.767, 46.83, 0.651502, , 
627289.367, 333359.533, 46.93, 0.645092, , 
629373.133, 333320.767, 47.03, 0.637367, , 
631080.967, 333302.033, 47.12, 0.631142, , 
633447.567, 333455.367, 47.23, 0.623754, , 
635056.533, 333339.800, 47.33, 0.617265, , 
637249.733, 333335.500, 47.42, 0.609477, , 
638936.767, 333317.200, 47.52, 0.603404, , 
640663.867, 333260.033, 47.62, 0.596943, , 
642773.167, 333321.267, 47.72, 0.589959, , 
644559.767, 333430.167, 47.82, 0.584448, , 
646166.200, 333364.133, 47.92, 0.578400, , 
648235.200, 333434.800, 48.02, 0.571683, , 
650090.200, 333557.567, 48.12, 0.566081, , 
651591.300, 333412.033, 48.22, 0.559908, , 
652979.933, 333298.500, 48.32, 0.554351, , 
654863.233, 333431.800, 48.42, 0.548770, , 
656440.100, 333367.267, 48.52, 0.542922, , 
657880.767, 333300.800, 48.62, 0.537539, , 
659395.233, 333352.067, 48.72, 0.532711, , 
661210.233, 333364.600, 48.82, 0.526610, , 
662621.167, 333467.867, 48.92, 0.522510, , 
663805.133, 333401.133, 49.02, 0.518042, , 
665445.567, 333453.967, 49.12, 0.512844, , 
666658.733, 333466.067, 49.21, 0.508826, , 
667814.700, 333406.900, 49.31, 0.504528, , 
669225.700, 333532.633, 49.41, 0.500627, , 
670257.633, 333528.900, 49.51, 0.497134, , 
671213.000, 333492.033, 49.61, 0.493680, , 
672244.467, 333555.133, 49.71, 0.490650, , 
672853.067, 333448.333, 49.81, 0.487893, , 
673945.133, 333484.400, 49.91, 0.484487, , 
