FlowCell Text Data File: 39.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:23:08
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
127910.800, 335909.567, 3.97, 4.240602, , 
130476.733, 335941.900, 4.07, 4.196121, , 
132755.667, 335876.667, 4.16, 4.156717, , 
136430.967, 335971.767, 4.27, 4.095898, , 
140461.433, 335949.667, 4.36, 4.030230, , 
144651.600, 335942.967, 4.46, 3.964033, , 
150680.833, 335943.333, 4.56, 3.872138, , 
156781.867, 336021.633, 4.66, 3.783339, , 
163989.300, 335878.500, 4.76, 3.681233, , 
172043.967, 335891.633, 4.86, 3.573415, , 
179564.767, 335785.867, 4.96, 3.476419, , 
187540.800, 335894.267, 5.06, 3.379340, , 
199087.233, 336043.633, 5.16, 3.245885, , 
209114.700, 335983.833, 5.26, 3.134898, , 
220453.933, 335983.067, 5.36, 3.016057, , 
234071.833, 335958.800, 5.46, 2.881005, , 
248153.233, 335907.800, 5.56, 2.749197, , 
260212.267, 335865.600, 5.66, 2.642128, , 
276233.267, 335974.300, 5.76, 2.508397, , 
291785.133, 336023.933, 5.86, 2.385469, , 
308086.300, 336010.733, 5.95, 2.263042, , 
323922.833, 336031.700, 6.06, 2.150378, , 
341162.100, 335971.733, 6.16, 2.033286, , 
356535.667, 335961.067, 6.25, 1.934023, , 
374754.633, 335957.567, 6.35, 1.821844, , 
391574.467, 336042.167, 6.45, 1.723607, , 
406497.867, 336021.900, 6.55, 1.639298, , 
423535.967, 335999.133, 6.65, 1.546744, , 
437314.133, 336049.033, 6.75, 1.475034, , 
452564.767, 335910.000, 6.85, 1.396960, , 
463833.500, 335832.967, 6.95, 1.341095, , 
481384.100, 335792.433, 7.05, 1.257242, , 
493357.900, 335987.067, 7.15, 1.203254, , 
506459.200, 335800.033, 7.25, 1.143020, , 
514379.800, 335811.900, 7.35, 1.108177, , 
526727.500, 335902.800, 7.45, 1.055402, , 
539990.733, 336007.533, 7.55, 1.000139, , 
550776.533, 336078.967, 7.64, 0.956110, , 
559914.767, 336118.700, 7.75, 0.919344, , 
567407.567, 336109.700, 7.85, 0.889368, , 
572139.200, 335956.867, 7.94, 0.869656, , 
582575.200, 335990.967, 8.04, 0.829206, , 
587947.600, 335951.967, 8.14, 0.808286, , 
596096.867, 336017.300, 8.24, 0.777746, , 
601137.367, 336030.600, 8.34, 0.758886, , 
607237.167, 336103.800, 8.44, 0.736655, , 
611446.900, 335989.833, 8.54, 0.720345, , 
615781.200, 335796.500, 8.64, 0.703153, , 
620116.300, 335963.767, 8.74, 0.688486, , 
623976.467, 335921.967, 8.84, 0.674241, , 
627341.433, 335966.167, 8.94, 0.662434, , 
631145.700, 335942.167, 9.04, 0.648667, , 
634527.933, 336113.600, 9.14, 0.637788, , 
636860.067, 336018.800, 9.24, 0.628897, , 
638094.333, 336092.800, 9.33, 0.625035, , 
642262.867, 336122.800, 9.44, 0.610582, , 
645362.400, 335914.433, 9.54, 0.598352, , 
648925.267, 336020.833, 9.64, 0.586675, , 
649791.933, 335975.033, 9.73, 0.583365, , 
652017.233, 335988.367, 9.83, 0.575760, , 
654458.467, 336000.833, 9.93, 0.567434, , 
655528.800, 336018.367, 10.03, 0.563874, , 
658217.233, 335970.333, 10.13, 0.554342, , 
659338.767, 336069.833, 10.23, 0.551177, , 
661547.533, 336019.867, 10.33, 0.543316, , 
663378.233, 335914.433, 10.43, 0.536390, , 
665542.700, 336003.733, 10.53, 0.529658, , 
666645.233, 335949.867, 10.63, 0.525572, , 
667965.367, 335880.900, 10.73, 0.520658, , 
670000.900, 335943.700, 10.83, 0.514231, , 
670798.500, 335885.400, 10.93, 0.511163, , 
673359.300, 335921.233, 11.03, 0.502829, , 
673719.733, 335935.100, 11.12, 0.501717, , 
675309.900, 335952.033, 11.23, 0.496525, , 
675903.933, 335936.267, 11.33, 0.494441, , 
677166.167, 335954.167, 11.42, 0.490362, , 
678505.300, 335953.167, 11.52, 0.485909, , 
680224.800, 335943.167, 11.62, 0.480147, , 
681084.600, 335950.767, 11.72, 0.477355, , 
681700.133, 335923.467, 11.82, 0.475139, , 
682662.900, 335962.267, 11.92, 0.472223, , 
683381.333, 335794.300, 12.02, 0.468730, , 
683730.133, 335883.167, 12.12, 0.468177, , 
684918.767, 335747.800, 12.22, 0.463361, , 
684972.000, 335677.767, 12.32, 0.462717, , 
686593.500, 335757.900, 12.42, 0.457933, , 
687591.733, 335728.767, 12.52, 0.454468, , 
688743.267, 335874.200, 12.62, 0.451677, , 
689149.600, 335838.400, 12.72, 0.450110, , 
690650.867, 335835.900, 12.82, 0.445196, , 
690888.133, 335800.500, 12.91, 0.444186, , 
691653.033, 335792.267, 13.02, 0.441641, , 
691838.000, 335796.400, 13.12, 0.441067, , 
692193.933, 335755.767, 13.21, 0.439637, , 
693058.233, 335898.467, 13.31, 0.437785, , 
693483.200, 335821.800, 13.41, 0.435892, , 
693116.733, 335880.867, 13.51, 0.437477, , 
694027.133, 335932.033, 13.61, 0.434866, , 
693888.267, 335936.433, 13.71, 0.435346, , 
693863.067, 335923.100, 13.81, 0.435338, , 
694304.800, 335957.467, 13.91, 0.434136, , 
693865.500, 335855.033, 14.01, 0.434874, , 
693510.467, 335910.900, 14.11, 0.436400, , 
693183.000, 335877.067, 14.21, 0.437236, , 
692562.633, 335814.267, 14.31, 0.438830, , 
692082.133, 335715.133, 14.41, 0.439728, , 
690957.933, 335699.800, 14.51, 0.443284, , 
689828.033, 335659.033, 14.61, 0.446693, , 
688214.067, 335741.667, 14.70, 0.452519, , 
686698.800, 335716.533, 14.80, 0.457311, , 
684450.533, 335756.500, 14.91, 0.464959, , 
681597.767, 335725.800, 15.00, 0.474152, , 
678530.367, 335709.533, 15.10, 0.484194, , 
674298.600, 335701.233, 15.20, 0.498217, , 
669656.633, 335565.633, 15.30, 0.512854, , 
664295.000, 335653.467, 15.40, 0.531534, , 
658696.233, 335776.867, 15.50, 0.551408, , 
651504.200, 335789.067, 15.60, 0.576197, , 
644849.633, 335745.533, 15.70, 0.599009, , 
637300.833, 335803.800, 15.80, 0.625900, , 
628963.133, 335861.667, 15.90, 0.655924, , 
620888.133, 335765.267, 16.00, 0.684357, , 
612740.833, 335770.667, 16.10, 0.714119, , 
603412.100, 335819.233, 16.20, 0.748970, , 
596105.700, 335746.000, 16.30, 0.775895, , 
587454.333, 335741.633, 16.40, 0.808766, , 
579833.233, 335807.900, 16.49, 0.838596, , 
572613.067, 335836.600, 16.59, 0.866987, , 
565244.233, 335819.033, 16.70, 0.896018, , 
559664.967, 335879.167, 16.79, 0.918744, , 
553353.333, 335777.900, 16.89, 0.943589, , 
548178.933, 335872.267, 16.99, 0.965364, , 
543311.500, 335845.667, 17.09, 0.985257, , 
539263.900, 335893.767, 17.19, 1.002408, , 
535704.700, 335837.600, 17.29, 1.016934, , 
533622.433, 335953.133, 17.39, 1.026472, , 
532049.100, 335981.267, 17.49, 1.033306, , 
530852.933, 335818.467, 17.59, 1.037280, , 
530607.967, 335779.733, 17.69, 1.038059, , 
531794.367, 335878.367, 17.79, 1.033694, , 
534038.900, 335834.700, 17.88, 1.023923, , 
536816.467, 335861.367, 17.99, 1.012427, , 
540952.533, 335888.900, 18.09, 0.995339, , 
545671.767, 335819.033, 18.18, 0.975324, , 
550893.000, 335890.133, 18.28, 0.954369, , 
556971.033, 335882.467, 18.38, 0.929625, , 
563418.800, 335809.567, 18.48, 0.903234, , 
570249.733, 335802.000, 18.58, 0.876063, , 
577898.933, 335905.500, 18.68, 0.846770, , 
585503.000, 335889.167, 18.78, 0.817242, , 
592583.667, 335860.133, 18.88, 0.789996, , 
599619.667, 335816.600, 18.98, 0.763141, , 
606653.867, 335847.000, 19.08, 0.737098, , 
613387.500, 335905.300, 19.18, 0.712647, , 
619292.033, 335973.767, 19.28, 0.691547, , 
625211.067, 335830.633, 19.38, 0.669181, , 
630637.567, 335946.633, 19.48, 0.650510, , 
634820.133, 335789.400, 19.58, 0.634580, , 
639929.633, 336015.633, 19.67, 0.618055, , 
643337.333, 335949.967, 19.78, 0.605663, , 
646782.800, 335867.900, 19.88, 0.593093, , 
649241.833, 335730.033, 19.97, 0.583629, , 
652280.167, 335843.500, 20.08, 0.573883, , 
654156.000, 335730.567, 20.18, 0.566663, , 
656234.867, 335731.800, 20.27, 0.559531, , 
658123.433, 335804.933, 20.37, 0.553554, , 
660330.800, 335846.033, 20.47, 0.546294, , 
661936.967, 335746.633, 20.57, 0.540161, , 
663650.700, 335795.100, 20.67, 0.534667, , 
665345.133, 335763.200, 20.77, 0.528714, , 
666296.133, 335701.533, 20.87, 0.525087, , 
667428.000, 335864.533, 20.97, 0.522360, , 
668855.467, 335829.500, 21.07, 0.517317, , 
670400.567, 335821.700, 21.17, 0.512072, , 
671498.667, 335825.800, 21.27, 0.508416, , 
672208.267, 335732.300, 21.37, 0.505413, , 
673074.833, 335849.800, 21.47, 0.503301, , 
673305.333, 335797.767, 21.57, 0.502182, , 
672902.467, 335787.367, 21.66, 0.503459, , 
672969.967, 335834.200, 21.76, 0.503547, , 
673374.167, 335752.367, 21.87, 0.501647, , 
673147.567, 335753.433, 21.96, 0.502412, , 
672606.967, 335765.167, 22.06, 0.504299, , 
671774.767, 335870.267, 22.16, 0.507789, , 
671395.100, 335765.933, 22.26, 0.508362, , 
670163.267, 335700.467, 22.36, 0.512056, , 
668684.667, 335666.200, 22.46, 0.516797, , 
667246.967, 335760.600, 22.56, 0.522274, , 
665491.267, 335808.667, 22.66, 0.528525, , 
663583.933, 335730.733, 22.76, 0.534462, , 
661297.700, 335754.800, 22.86, 0.542390, , 
658771.767, 335644.333, 22.96, 0.550262, , 
656016.133, 335680.000, 23.06, 0.559934, , 
652473.700, 335607.300, 23.16, 0.571632, , 
648420.300, 335590.267, 23.26, 0.585542, , 
644270.767, 335736.633, 23.35, 0.600971, , 
638863.967, 335698.133, 23.46, 0.619678, , 
632796.167, 335655.067, 23.56, 0.640866, , 
625764.667, 335624.467, 23.65, 0.665807, , 
617982.233, 335595.900, 23.75, 0.693779, , 
609961.933, 335584.200, 23.85, 0.723098, , 
601700.000, 335691.133, 23.95, 0.754506, , 
593242.800, 335771.200, 24.05, 0.786898, , 
584817.700, 335805.033, 24.15, 0.819314, , 
576640.900, 335787.100, 24.25, 0.850881, , 
569078.500, 335840.300, 24.35, 0.880946, , 
561884.900, 335950.600, 24.45, 0.910314, , 
555354.067, 335823.867, 24.55, 0.935775, , 
549708.900, 335839.167, 24.65, 0.958870, , 
544751.267, 335711.567, 24.75, 0.978403, , 
541081.167, 335829.200, 24.85, 0.994404, , 
537906.300, 335734.433, 24.95, 1.007013, , 
535699.767, 335694.100, 25.05, 1.015993, , 
534397.733, 335717.533, 25.14, 1.021626, , 
533817.167, 335615.033, 25.24, 1.023385, , 
534517.500, 335637.067, 25.34, 1.020582, , 
535540.067, 335509.833, 25.45, 1.015428, , 
537592.933, 335553.400, 25.54, 1.007110, , 
540334.567, 335658.300, 25.64, 0.996366, , 
543472.867, 335585.767, 25.74, 0.982847, , 
547171.633, 335482.333, 25.84, 0.966889, , 
551677.100, 335594.267, 25.94, 0.949185, , 
556121.633, 335489.333, 26.04, 0.930424, , 
560789.400, 335483.767, 26.14, 0.911576, , 
566070.600, 335483.733, 26.24, 0.890482, , 
570661.800, 335477.700, 26.34, 0.872263, , 
575389.500, 335443.767, 26.44, 0.853468, , 
581112.867, 335411.767, 26.54, 0.830979, , 
586195.933, 335475.100, 26.64, 0.811804, , 
591905.567, 335686.533, 26.74, 0.791409, , 
596213.933, 335625.600, 26.84, 0.774679, , 
601317.133, 335631.633, 26.93, 0.755539, , 
605436.367, 335535.600, 27.03, 0.739532, , 
609981.033, 335574.733, 27.14, 0.722964, , 
614145.433, 335587.267, 27.23, 0.707737, , 
618112.800, 335577.967, 27.33, 0.693183, , 
621572.067, 335623.133, 27.43, 0.680927, , 
625098.900, 335491.933, 27.53, 0.667314, , 
627634.067, 335599.933, 27.63, 0.658930, , 
630664.867, 335586.267, 27.73, 0.647997, , 
632960.933, 335636.500, 27.83, 0.640156, , 
634853.800, 335659.067, 27.93, 0.633587, , 
636782.867, 335687.933, 28.03, 0.626953, , 
637331.833, 335626.200, 28.13, 0.624600, , 
639017.700, 335699.700, 28.23, 0.619147, , 
639600.467, 335589.800, 28.33, 0.616359, , 
640529.767, 335625.667, 28.43, 0.613332, , 
640803.800, 335745.167, 28.53, 0.613171, , 
640538.333, 335722.333, 28.63, 0.613950, , 
640433.000, 335680.200, 28.73, 0.614038, , 
639722.467, 335702.267, 28.82, 0.616684, , 
638329.467, 335626.333, 28.92, 0.621081, , 
637160.533, 335650.100, 29.02, 0.625365, , 
635641.133, 335625.900, 29.12, 0.630575, , 
633719.533, 335639.700, 29.22, 0.637481, , 
631168.133, 335503.000, 29.32, 0.645643, , 
629187.167, 335624.367, 29.42, 0.653532, , 
626661.533, 335641.400, 29.52, 0.662698, , 
623642.967, 335654.967, 29.62, 0.673655, , 
620600.633, 335564.200, 29.72, 0.684051, , 
617285.867, 335574.200, 29.82, 0.696171, , 
614084.567, 335610.633, 29.92, 0.708116, , 
610658.433, 335756.867, 30.02, 0.721688, , 
606858.700, 335725.100, 30.12, 0.735521, , 
602620.133, 335711.100, 30.22, 0.751201, , 
598742.633, 335647.767, 30.31, 0.765303, , 
594621.633, 335773.200, 30.42, 0.781687, , 
589731.033, 335648.500, 30.51, 0.799437, , 
585155.367, 335831.000, 30.61, 0.818189, , 
579949.933, 335760.933, 30.71, 0.837828, , 
574253.167, 335654.100, 30.81, 0.859327, , 
568467.333, 335705.700, 30.91, 0.882462, , 
561592.767, 335573.833, 31.01, 0.908959, , 
554407.067, 335671.433, 31.11, 0.938594, , 
546262.633, 335684.733, 31.21, 0.971988, , 
536402.867, 335511.800, 31.31, 1.011819, , 
525830.967, 335559.867, 31.41, 1.056937, , 
513842.867, 335553.733, 31.51, 1.108796, , 
500131.200, 335459.767, 31.61, 1.169034, , 
484983.600, 335508.567, 31.71, 1.238574, , 
468935.300, 335591.433, 31.81, 1.314858, , 
450745.500, 335543.967, 31.91, 1.403571, , 
432237.833, 335576.600, 32.01, 1.498144, , 
413424.267, 335512.633, 32.10, 1.597863, , 
394958.233, 335485.400, 32.20, 1.700512, , 
375225.667, 335496.033, 32.31, 1.815924, , 
357456.033, 335510.133, 32.40, 1.925199, , 
340289.533, 335659.433, 32.50, 2.036956, , 
323900.933, 335690.100, 32.60, 2.148241, , 
308788.967, 335554.533, 32.70, 2.254857, , 
294650.700, 335683.133, 32.80, 2.361192, , 
281432.900, 335637.533, 32.90, 2.464173, , 
269326.367, 335586.833, 33.00, 2.562785, , 
258245.933, 335658.733, 33.10, 2.657812, , 
248943.700, 335662.933, 33.20, 2.740398, , 
239696.700, 335588.867, 33.30, 2.825086, , 
231879.000, 335562.933, 33.40, 2.899534, , 
225080.400, 335556.900, 33.50, 2.966462, , 
219325.867, 335568.933, 33.59, 3.024827, , 
214002.767, 335557.500, 33.70, 3.080042, , 
209937.600, 335553.800, 33.80, 3.123178, , 
205718.333, 335502.467, 33.89, 3.168523, , 
202949.233, 335579.833, 33.99, 3.199540, , 
200810.600, 335553.233, 34.10, 3.223202, , 
198947.133, 335553.300, 34.19, 3.244183, , 
197558.800, 335643.433, 34.29, 3.260547, , 
196676.300, 335562.733, 34.39, 3.270081, , 
196467.233, 335588.767, 34.49, 3.272649, , 
196684.000, 335595.033, 34.59, 3.270210, , 
196759.467, 335547.767, 34.69, 3.269029, , 
197440.033, 335581.100, 34.79, 3.261482, , 
198685.767, 335516.467, 34.89, 3.246894, , 
200435.833, 335669.433, 34.99, 3.228185, , 
202375.433, 335568.667, 35.09, 3.205836, , 
204471.067, 335521.533, 35.19, 3.182337, , 
207234.000, 335461.733, 35.29, 3.151730, , 
210620.267, 335507.567, 35.38, 3.115562, , 
214443.733, 335419.567, 35.49, 3.074485, , 
219098.167, 335422.467, 35.59, 3.026182, , 
224593.467, 335516.733, 35.68, 2.971066, , 
231004.067, 335465.633, 35.78, 2.907389, , 
238550.033, 335545.467, 35.89, 2.835587, , 
247222.400, 335591.633, 35.98, 2.755535, , 
257348.033, 335517.567, 36.08, 2.664703, , 
268592.067, 335643.800, 36.18, 2.569311, , 
281015.533, 335571.900, 36.28, 2.467073, , 
293472.733, 335644.433, 36.38, 2.369947, , 
306585.200, 335572.767, 36.48, 2.271098, , 
319340.667, 335490.667, 36.58, 2.178813, , 
331087.033, 335423.333, 36.68, 2.097070, , 
343011.400, 335519.767, 36.78, 2.018091, , 
353576.767, 335565.467, 36.88, 1.950126, , 
363494.000, 335547.267, 36.98, 1.887752, , 
372904.367, 335579.867, 37.08, 1.830451, , 
383881.833, 335512.533, 37.18, 1.764708, , 
393983.933, 335618.500, 37.27, 1.706963, , 
402613.100, 335500.000, 37.38, 1.657411, , 
411282.967, 335591.033, 37.48, 1.610075, , 
419777.967, 335467.833, 37.57, 1.563239, , 
427869.667, 335528.700, 37.68, 1.520681, , 
437546.600, 335709.733, 37.77, 1.471565, , 
445897.533, 335557.500, 37.87, 1.427997, , 
455880.600, 335486.967, 37.97, 1.377696, , 
464086.667, 335440.867, 38.07, 1.337238, , 
471791.700, 335514.000, 38.17, 1.300672, , 
479228.267, 335427.000, 38.27, 1.264893, , 
487375.533, 335575.967, 38.37, 1.227954, , 
494726.933, 335519.600, 38.47, 1.193885, , 
501412.300, 335461.967, 38.57, 1.163291, , 
507637.267, 335338.933, 38.67, 1.134699, , 
514832.300, 335502.633, 38.77, 1.104125, , 
520069.300, 335551.100, 38.87, 1.081673, , 
525279.000, 335427.900, 38.96, 1.058416, , 
531976.567, 335581.233, 39.07, 1.030931, , 
537080.167, 335561.067, 39.17, 1.009309, , 
542486.367, 335550.333, 39.26, 0.986698, , 
548031.000, 335595.500, 39.36, 0.964116, , 
553900.300, 335540.333, 39.46, 0.939773, , 
559021.500, 335553.100, 39.56, 0.919147, , 
563711.567, 335527.700, 39.66, 0.900175, , 
569024.333, 335484.300, 39.76, 0.878774, , 
574167.467, 335475.867, 39.86, 0.858468, , 
579292.167, 335438.567, 39.96, 0.838220, , 
583286.133, 335487.567, 40.06, 0.823087, , 
588153.900, 335517.767, 40.16, 0.804586, , 
592346.067, 335405.067, 40.26, 0.787847, , 
596581.067, 335441.767, 40.36, 0.772061, , 
600433.967, 335477.400, 40.46, 0.757813, , 
603892.333, 335535.967, 40.56, 0.745281, , 
605879.800, 335565.267, 40.65, 0.738083, , 
608417.100, 335605.300, 40.76, 0.728947, , 
611331.800, 335515.867, 40.86, 0.717592, , 
614224.267, 335482.067, 40.96, 0.706742, , 
616516.667, 335560.400, 41.05, 0.698884, , 
618942.633, 335497.867, 41.16, 0.689627, , 
621301.967, 335410.733, 41.25, 0.680480, , 
623694.600, 335381.100, 41.35, 0.671632, , 
625623.533, 335493.167, 41.45, 0.665434, , 
627943.467, 335506.300, 41.55, 0.657193, , 
630201.433, 335437.500, 41.65, 0.648653, , 
632066.467, 335442.033, 41.75, 0.642034, , 
634297.967, 335373.867, 41.85, 0.633645, , 
636424.900, 335382.800, 41.95, 0.626172, , 
638987.267, 335456.133, 42.05, 0.617621, , 
639603.833, 335449.467, 42.15, 0.615406, , 
642257.600, 335385.433, 42.25, 0.605658, , 
643990.767, 335370.500, 42.35, 0.599493, , 
646115.867, 335407.267, 42.45, 0.592326, , 
648051.833, 335399.367, 42.54, 0.585540, , 
649881.167, 335647.400, 42.64, 0.580860, , 
650868.933, 335476.733, 42.75, 0.576298, , 
652729.967, 335491.867, 42.84, 0.569974, , 
653658.333, 335425.667, 42.94, 0.566331, , 
654527.967, 335330.667, 43.04, 0.562702, , 
655301.800, 335444.967, 43.14, 0.560810, , 
656376.567, 335425.400, 43.24, 0.556990, , 
657699.200, 335539.667, 43.34, 0.553227, , 
658293.967, 335474.433, 43.44, 0.550755, , 
658393.000, 335408.867, 43.54, 0.549977, , 
658706.100, 335380.067, 43.64, 0.548713, , 
659161.600, 335443.500, 43.74, 0.547583, , 
658912.167, 335378.200, 43.84, 0.547997, , 
658491.867, 335407.233, 43.94, 0.549628, , 
658125.033, 335479.733, 44.04, 0.551368, , 
657094.633, 335442.067, 44.14, 0.554642, , 
656495.600, 335452.100, 44.24, 0.556761, , 
655695.333, 335613.667, 44.34, 0.560590, , 
654169.733, 335477.367, 44.43, 0.564918, , 
652355.267, 335491.600, 44.53, 0.571264, , 
650304.767, 335467.533, 44.63, 0.578188, , 
648455.333, 335562.433, 44.73, 0.585233, , 
646162.300, 335562.967, 44.83, 0.593209, , 
643565.800, 335459.800, 44.93, 0.601578, , 
640881.967, 335624.000, 45.03, 0.612084, , 
638329.167, 335525.033, 45.13, 0.620402, , 
635360.033, 335375.033, 45.23, 0.629888, , 
632991.733, 335465.167, 45.33, 0.638897, , 
630554.967, 335565.400, 45.43, 0.648249, , 
627615.667, 335492.967, 45.53, 0.658278, , 
625322.233, 335521.567, 45.63, 0.666709, , 
623010.500, 335496.433, 45.73, 0.674875, , 
621295.433, 335444.100, 45.83, 0.680728, , 
619912.300, 335416.867, 45.93, 0.685561, , 
618680.067, 335408.233, 46.03, 0.689980, , 
617781.100, 335408.200, 46.12, 0.693252, , 
617489.700, 335327.200, 46.22, 0.693771, , 
617419.933, 335281.600, 46.33, 0.693719, , 
617697.567, 335322.467, 46.42, 0.692981, , 
618425.867, 335392.333, 46.52, 0.690799, , 
619536.533, 335372.200, 46.62, 0.686625, , 
620702.733, 335379.900, 46.72, 0.682445, , 
621971.333, 335338.467, 46.82, 0.677572, , 
623835.533, 335454.133, 46.92, 0.671613, , 
625550.533, 335473.267, 47.02, 0.665563, , 
627172.467, 335390.733, 47.12, 0.659182, , 
629225.767, 335404.933, 47.22, 0.651922, , 
631061.600, 335306.500, 47.32, 0.644705, , 
632843.800, 335334.900, 47.42, 0.638549, , 
635236.233, 335381.167, 47.52, 0.630368, , 
637364.100, 335391.967, 47.62, 0.622914, , 
639541.533, 335372.500, 47.72, 0.615109, , 
641351.400, 335315.467, 47.81, 0.608366, , 
643411.800, 335256.500, 47.91, 0.600752, , 
645794.133, 335302.733, 48.02, 0.592746, , 
647483.800, 335328.033, 48.12, 0.587035, , 
649745.067, 335392.600, 48.21, 0.579623, , 
651699.467, 335334.767, 48.31, 0.572475, , 
653638.467, 335343.267, 48.41, 0.565847, , 
656176.100, 335421.733, 48.51, 0.557653, , 
658280.100, 335498.733, 48.61, 0.550965, , 
660394.700, 335540.600, 48.71, 0.544029, , 
662412.033, 335462.633, 48.81, 0.536642, , 
664100.167, 335397.233, 48.91, 0.530475, , 
666324.933, 335473.100, 49.01, 0.523458, , 
668476.500, 335472.700, 49.11, 0.516200, , 
669641.933, 335358.000, 49.21, 0.511510, , 
671284.833, 335356.800, 49.30, 0.505988, , 
673032.233, 335369.067, 49.41, 0.500220, , 
674552.967, 335342.200, 49.51, 0.494960, , 
675891.533, 335352.167, 49.61, 0.490566, , 
677517.167, 335380.633, 49.70, 0.485351, , 
678809.933, 335388.467, 49.80, 0.481113, , 
679955.800, 335333.333, 49.90, 0.476948, , 
