FlowCell Text Data File: 38.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:16:15
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
252507.933, 339541.533, 2.58, 2.734261, , 
252334.333, 339624.100, 2.68, 2.736356, , 
240248.967, 339565.933, 2.78, 2.846420, , 
230679.033, 339556.233, 2.88, 2.937833, , 
226252.700, 339615.467, 2.98, 2.981827, , 
216043.033, 339524.500, 3.08, 3.085138, , 
208982.767, 339487.500, 3.18, 3.159665, , 
201702.733, 339498.067, 3.28, 3.239528, , 
195951.467, 339488.433, 3.37, 3.304565, , 
190403.300, 339570.467, 3.47, 3.369747, , 
185842.833, 339535.200, 3.57, 3.424071, , 
181412.667, 339599.067, 3.67, 3.478790, , 
178012.633, 339399.300, 3.77, 3.520044, , 
175373.800, 339413.000, 3.87, 3.553745, , 
173395.233, 339387.900, 3.97, 3.579112, , 
171722.667, 339372.967, 4.07, 3.600826, , 
171792.100, 339380.533, 4.17, 3.599966, , 
172781.533, 339445.600, 4.27, 3.587474, , 
174089.300, 339378.933, 4.37, 3.570062, , 
176959.533, 339588.167, 4.47, 3.534649, , 
180837.800, 339617.900, 4.57, 3.486058, , 
185965.333, 339636.533, 4.67, 3.423259, , 
192023.733, 339600.733, 4.76, 3.350876, , 
198946.733, 339689.200, 4.87, 3.271756, , 
207798.300, 339670.067, 4.97, 3.173666, , 
217496.767, 339574.100, 5.06, 3.070374, , 
227829.433, 339513.567, 5.16, 2.965523, , 
239702.500, 339504.267, 5.26, 2.851136, , 
253753.833, 339532.067, 5.36, 2.723122, , 
267078.667, 339429.367, 5.46, 2.607267, , 
283361.567, 339412.967, 5.56, 2.473976, , 
299615.100, 339419.333, 5.66, 2.348501, , 
317477.000, 339231.700, 5.76, 2.216941, , 
334822.533, 339358.533, 5.86, 2.098070, , 
352780.733, 339381.633, 5.96, 1.980646, , 
371806.400, 339367.100, 6.06, 1.862342, , 
390813.533, 339287.500, 6.16, 1.749614, , 
408567.800, 339244.833, 6.26, 1.649350, , 
426560.267, 339293.200, 6.36, 1.552687, , 
445874.000, 339241.533, 6.46, 1.452689, , 
461618.567, 339337.367, 6.56, 1.375228, , 
476711.567, 339315.633, 6.66, 1.302682, , 
492541.267, 339495.667, 6.75, 1.230361, , 
508926.300, 339376.600, 6.85, 1.155926, , 
521508.400, 339279.000, 6.96, 1.100319, , 
535147.067, 339246.433, 7.05, 1.042005, , 
546897.433, 339222.667, 7.15, 0.992968, , 
554494.800, 339315.133, 7.25, 0.962534, , 
564111.200, 339311.200, 7.35, 0.923814, , 
573362.700, 339308.000, 7.45, 0.887185, , 
580906.300, 339175.567, 7.55, 0.856891, , 
590473.400, 339198.633, 7.65, 0.820283, , 
598223.900, 339244.233, 7.75, 0.791239, , 
602636.567, 339343.467, 7.85, 0.775358, , 
610577.167, 339323.300, 7.95, 0.745765, , 
616053.933, 339233.033, 8.05, 0.725071, , 
620726.767, 339253.033, 8.15, 0.708198, , 
624483.900, 339243.900, 8.25, 0.694557, , 
628180.700, 339310.900, 8.34, 0.681719, , 
632520.733, 339261.100, 8.44, 0.665894, , 
636202.733, 339221.967, 8.55, 0.652572, , 
639713.667, 339197.300, 8.64, 0.640023, , 
642799.233, 339319.367, 8.74, 0.630004, , 
644279.133, 339237.333, 8.84, 0.624285, , 
647407.567, 339242.500, 8.94, 0.613418, , 
649945.933, 339323.067, 9.04, 0.605147, , 
652625.933, 339354.300, 9.14, 0.596093, , 
653410.733, 339251.400, 9.24, 0.592706, , 
656798.667, 339347.367, 9.34, 0.581704, , 
659146.833, 339391.867, 9.44, 0.573968, , 
659738.533, 339254.533, 9.54, 0.571038, , 
661616.967, 339247.667, 9.64, 0.564594, , 
663668.500, 339282.300, 9.74, 0.557856, , 
665076.967, 339209.000, 9.84, 0.552599, , 
666726.133, 339184.533, 9.94, 0.546864, , 
668453.933, 339092.433, 10.04, 0.540428, , 
668497.533, 339238.533, 10.13, 0.541251, , 
668955.800, 339132.667, 10.24, 0.539006, , 
669634.700, 339060.800, 10.34, 0.536246, , 
672192.933, 339154.233, 10.43, 0.528285, , 
673323.133, 339127.367, 10.53, 0.524326, , 
674931.867, 339109.733, 10.63, 0.518839, , 
676223.767, 339126.067, 10.73, 0.514644, , 
677658.200, 339099.333, 10.83, 0.509698, , 
678643.600, 339019.033, 10.93, 0.505895, , 
680134.433, 339037.933, 11.03, 0.501082, , 
681045.100, 339099.200, 11.13, 0.498477, , 
681819.300, 339049.833, 11.23, 0.495593, , 
682600.500, 339162.467, 11.33, 0.493763, , 
683156.500, 339173.467, 11.43, 0.492004, , 
683938.133, 339196.467, 11.53, 0.489583, , 
685409.333, 339393.367, 11.63, 0.486054, , 
685377.467, 339169.667, 11.73, 0.484675, , 
687168.033, 339186.500, 11.83, 0.478915, , 
687673.700, 339152.100, 11.93, 0.477031, , 
688327.067, 339084.367, 12.02, 0.474444, , 
689102.467, 339162.233, 12.13, 0.472427, , 
690083.667, 339059.833, 12.22, 0.468546, , 
690513.133, 339039.667, 12.32, 0.467012, , 
691047.767, 338969.833, 12.42, 0.464806, , 
692039.300, 338999.833, 12.52, 0.461779, , 
692692.967, 339141.800, 12.62, 0.460597, , 
693851.967, 339143.533, 12.72, 0.456846, , 
694216.100, 339057.433, 12.82, 0.455094, , 
695644.933, 339075.933, 12.92, 0.450589, , 
695761.167, 339116.500, 13.02, 0.450483, , 
696432.500, 339044.267, 13.12, 0.447833, , 
697118.867, 339067.767, 13.22, 0.445772, , 
698179.367, 339073.700, 13.32, 0.442390, , 
698520.933, 339024.600, 13.42, 0.440964, , 
699854.833, 339063.367, 13.52, 0.436928, , 
700496.067, 339113.567, 13.61, 0.435200, , 
701280.867, 339119.000, 13.72, 0.432716, , 
701492.600, 339087.533, 13.82, 0.431828, , 
702031.300, 338899.400, 13.91, 0.428852, , 
702083.833, 338991.767, 14.01, 0.429296, , 
703100.267, 339107.767, 14.12, 0.426811, , 
703379.300, 339026.800, 14.21, 0.425380, , 
703583.733, 339012.867, 14.31, 0.424634, , 
703666.833, 339017.600, 14.41, 0.424400, , 
703498.133, 338930.367, 14.51, 0.424360, , 
703423.767, 338977.100, 14.61, 0.424908, , 
703314.300, 339029.000, 14.71, 0.425603, , 
702382.367, 339093.667, 14.81, 0.429016, , 
701209.333, 339110.500, 14.91, 0.432889, , 
699413.833, 338981.667, 15.01, 0.437804, , 
697568.267, 338994.467, 15.11, 0.443835, , 
694865.200, 339016.800, 15.21, 0.452721, , 
690719.667, 338991.167, 15.31, 0.466017, , 
686390.733, 338957.667, 15.40, 0.479943, , 
680931.833, 338910.200, 15.51, 0.497597, , 
674171.433, 338906.600, 15.60, 0.520027, , 
665907.533, 338743.867, 15.70, 0.546703, , 
657787.033, 338821.967, 15.80, 0.574833, , 
647665.267, 338906.333, 15.90, 0.610292, , 
637130.867, 338892.667, 16.00, 0.647106, , 
625927.900, 338917.900, 16.10, 0.687196, , 
612865.633, 338896.333, 16.20, 0.734513, , 
600524.100, 338885.767, 16.30, 0.780223, , 
587176.233, 338813.633, 16.40, 0.830329, , 
574196.033, 338838.033, 16.50, 0.880798, , 
560603.433, 338912.233, 16.60, 0.935204, , 
548129.067, 339116.367, 16.70, 0.987201, , 
536190.700, 338908.633, 16.80, 1.035378, , 
525604.900, 338851.667, 16.90, 1.079874, , 
515644.367, 338880.033, 17.00, 1.123119, , 
506618.400, 338762.767, 17.10, 1.162081, , 
499222.500, 338863.600, 17.19, 1.195846, , 
494146.733, 338868.467, 17.30, 1.218876, , 
490282.900, 338735.700, 17.39, 1.235660, , 
488563.000, 338931.567, 17.49, 1.244869, , 
488137.067, 338796.000, 17.59, 1.245932, , 
490624.367, 338843.900, 17.69, 1.234812, , 
494040.267, 338846.833, 17.79, 1.219218, , 
499239.667, 338779.900, 17.89, 1.195213, , 
505589.533, 338640.633, 17.99, 1.165844, , 
513609.033, 338670.467, 18.09, 1.130627, , 
522138.200, 338751.900, 18.19, 1.094104, , 
531498.667, 338741.867, 18.29, 1.054050, , 
541394.233, 338677.800, 18.39, 1.012111, , 
551968.733, 338704.767, 18.49, 0.968758, , 
562159.467, 338757.767, 18.59, 0.927941, , 
572748.800, 338777.533, 18.69, 0.886075, , 
583015.900, 338858.667, 18.78, 0.846630, , 
592684.200, 338805.200, 18.89, 0.809261, , 
602973.200, 338861.833, 18.99, 0.770905, , 
612519.867, 338824.667, 19.08, 0.735307, , 
621397.533, 338713.267, 19.18, 0.702184, , 
629148.067, 338677.800, 19.29, 0.674053, , 
636492.400, 338621.833, 19.38, 0.647563, , 
642613.333, 338685.400, 19.48, 0.626447, , 
648467.767, 338655.600, 19.58, 0.605839, , 
653485.733, 338735.000, 19.68, 0.589020, , 
657121.500, 338791.533, 19.78, 0.576909, , 
660561.700, 338756.167, 19.88, 0.564924, , 
663683.533, 338778.800, 19.98, 0.554463, , 
665090.100, 338691.000, 20.08, 0.549116, , 
666305.667, 338600.133, 20.18, 0.544402, , 
667559.233, 338580.267, 20.28, 0.540040, , 
667536.467, 338590.267, 20.38, 0.540184, , 
667416.833, 338624.633, 20.48, 0.540815, , 
667493.867, 338746.500, 20.57, 0.541365, , 
666527.133, 338741.367, 20.68, 0.544593, , 
665718.633, 338815.867, 20.78, 0.547819, , 
663928.267, 338663.900, 20.87, 0.552870, , 
662146.567, 338600.933, 20.97, 0.558499, , 
661108.233, 338604.133, 21.07, 0.562052, , 
659800.300, 338559.667, 21.17, 0.566213, , 
658595.333, 338630.300, 21.27, 0.570796, , 
657564.800, 338684.933, 21.37, 0.574683, , 
656336.267, 338641.233, 21.47, 0.578602, , 
655301.833, 338635.233, 21.57, 0.582111, , 
654138.733, 338782.800, 21.67, 0.587090, , 
653182.133, 338760.300, 21.77, 0.590234, , 
651815.500, 338783.733, 21.87, 0.595103, , 
650472.400, 338694.233, 21.97, 0.599150, , 
649110.833, 338798.200, 22.07, 0.604556, , 
647241.033, 338805.600, 22.17, 0.611097, , 
644679.900, 338707.667, 22.27, 0.619369, , 
641798.633, 338736.933, 22.36, 0.629644, , 
638768.400, 338769.600, 22.46, 0.640512, , 
634786.733, 338646.567, 22.57, 0.653766, , 
631110.433, 338819.433, 22.66, 0.667985, , 
626815.500, 338900.667, 22.76, 0.683892, , 
622001.333, 338964.600, 22.86, 0.701668, , 
616515.600, 338749.467, 22.96, 0.720175, , 
611520.567, 338743.133, 23.06, 0.738440, , 
606377.367, 338741.700, 23.16, 0.757438, , 
601071.867, 338753.733, 23.26, 0.777294, , 
595364.833, 338652.467, 23.36, 0.798091, , 
590019.200, 338624.367, 23.46, 0.818202, , 
584707.000, 338658.233, 23.56, 0.838780, , 
579237.033, 338623.867, 23.66, 0.859704, , 
573891.867, 338585.933, 23.76, 0.880315, , 
568636.833, 338659.267, 23.86, 0.901504, , 
563426.867, 338621.667, 23.96, 0.921968, , 
557892.100, 338528.400, 24.06, 0.943565, , 
552671.200, 338521.133, 24.15, 0.964676, , 
547594.933, 338618.267, 24.25, 0.986087, , 
542176.400, 338434.833, 24.36, 1.007247, , 
537187.467, 338403.833, 24.45, 1.027844, , 
532638.200, 338439.433, 24.55, 1.047220, , 
528420.433, 338444.033, 24.65, 1.065142, , 
524770.933, 338552.433, 24.75, 1.081459, , 
521843.833, 338552.533, 24.85, 1.094048, , 
519623.533, 338453.633, 24.95, 1.102986, , 
518515.367, 338481.100, 25.05, 1.107973, , 
517971.767, 338413.600, 25.15, 1.109885, , 
518721.533, 338489.533, 25.25, 1.107134, , 
520421.033, 338523.233, 25.35, 1.099997, , 
522872.900, 338413.400, 25.45, 1.088689, , 
526357.267, 338373.367, 25.55, 1.073476, , 
530573.800, 338358.500, 25.64, 1.055421, , 
535483.167, 338391.933, 25.74, 1.034916, , 
540872.967, 338372.333, 25.84, 1.012248, , 
546951.100, 338338.300, 25.95, 0.986873, , 
552722.833, 338328.633, 26.05, 0.963185, , 
559691.400, 338330.633, 26.14, 0.935003, , 
565337.267, 338248.333, 26.24, 0.911868, , 
571100.400, 338349.733, 26.34, 0.889718, , 
577359.967, 338299.333, 26.44, 0.864851, , 
583111.467, 338418.333, 26.54, 0.843335, , 
588554.733, 338354.833, 26.64, 0.822002, , 
593471.267, 338447.067, 26.74, 0.803895, , 
597950.667, 338381.033, 26.84, 0.786534, , 
602274.233, 338284.167, 26.94, 0.769676, , 
605975.333, 338285.100, 27.04, 0.755895, , 
609285.100, 338211.733, 27.14, 0.743148, , 
612793.067, 338234.400, 27.24, 0.730380, , 
615255.800, 338303.933, 27.33, 0.721816, , 
617144.533, 338168.233, 27.44, 0.714015, , 
619579.467, 338417.800, 27.54, 0.706814, , 
621050.400, 338325.233, 27.63, 0.700862, , 
621775.800, 338189.133, 27.73, 0.697329, , 
622672.633, 338212.567, 27.84, 0.694242, , 
622963.833, 338245.067, 27.94, 0.693406, , 
623130.300, 338300.300, 28.03, 0.693172, , 
622447.433, 338230.800, 28.13, 0.695177, , 
621467.367, 338260.600, 28.23, 0.698922, , 
620384.767, 338263.933, 28.33, 0.702867, , 
619418.733, 338281.033, 28.43, 0.706488, , 
617859.633, 338167.033, 28.53, 0.711401, , 
616255.600, 338183.600, 28.63, 0.717361, , 
613966.267, 338146.733, 28.73, 0.725492, , 
611839.433, 338181.800, 28.83, 0.733534, , 
609192.367, 338104.667, 28.93, 0.742779, , 
606528.900, 338177.967, 29.03, 0.753127, , 
603493.033, 338229.267, 29.13, 0.764761, , 
600229.033, 338215.967, 29.23, 0.776877, , 
596514.500, 338225.933, 29.33, 0.790913, , 
592762.333, 338264.167, 29.42, 0.805368, , 
588325.367, 338198.600, 29.52, 0.821840, , 
583736.667, 338204.367, 29.63, 0.839500, , 
578913.367, 338222.533, 29.72, 0.858293, , 
574092.133, 338307.700, 29.82, 0.877680, , 
568529.933, 338172.900, 29.92, 0.898693, , 
562875.600, 338265.733, 30.02, 0.921805, , 
556883.233, 338241.800, 30.12, 0.945732, , 
550677.167, 338296.833, 30.22, 0.971318, , 
544573.100, 338451.033, 30.32, 0.997428, , 
537386.167, 338384.167, 30.42, 1.026881, , 
529606.467, 338228.400, 30.52, 1.058663, , 
521683.333, 338275.100, 30.62, 1.092895, , 
513317.433, 338249.033, 30.72, 1.129103, , 
503855.933, 338295.000, 30.82, 1.171276, , 
493479.867, 338287.567, 30.92, 1.218054, , 
481762.533, 338123.533, 31.01, 1.271042, , 
468609.833, 338203.333, 31.12, 1.333867, , 
454037.067, 338182.067, 31.22, 1.404821, , 
437414.333, 338089.167, 31.31, 1.488139, , 
419822.100, 338158.367, 31.41, 1.580980, , 
400249.600, 338225.100, 31.51, 1.688866, , 
378883.800, 338179.500, 31.61, 1.812019, , 
356640.900, 338139.500, 31.71, 1.947904, , 
333789.000, 338114.600, 31.81, 2.096763, , 
309399.667, 338086.700, 31.91, 2.267329, , 
284268.700, 338083.867, 32.01, 2.457954, , 
260215.200, 338213.033, 32.11, 2.657777, , 
238059.900, 338055.267, 32.21, 2.856985, , 
217047.800, 338100.633, 32.31, 3.065238, , 
198902.267, 338099.267, 32.41, 3.261701, , 
182332.067, 338105.100, 32.51, 3.457492, , 
167517.667, 338082.100, 32.61, 3.648042, , 
154854.733, 338020.267, 32.71, 3.824518, , 
144564.633, 338173.067, 32.80, 3.980277, , 
135192.467, 338078.600, 32.90, 4.130488, , 
127421.033, 338018.667, 33.01, 4.263321, , 
120804.933, 338147.267, 33.10, 4.384170, , 
115871.500, 338105.500, 33.20, 4.477724, , 
111464.200, 338189.800, 33.30, 4.565553, , 
108480.700, 338107.733, 33.40, 4.626064, , 
105922.467, 338032.700, 33.50, 4.679271, , 
104466.333, 338119.933, 33.60, 4.711004, , 
103578.767, 338016.767, 33.70, 4.729519, , 
103296.600, 338098.900, 33.80, 4.736204, , 
103754.267, 338075.267, 33.90, 4.726098, , 
104703.133, 338105.967, 34.00, 4.705815, , 
106344.100, 338061.233, 34.10, 4.670521, , 
108259.800, 337985.967, 34.20, 4.629841, , 
110715.800, 338156.500, 34.30, 4.580493, , 
113592.600, 338103.500, 34.39, 4.522412, , 
117427.100, 338029.833, 34.50, 4.447209, , 
121446.700, 338060.933, 34.59, 4.371671, , 
126175.833, 337993.067, 34.70, 4.285251, , 
131153.167, 337938.767, 34.80, 4.197821, , 
136977.467, 337925.600, 34.90, 4.099951, , 
143370.033, 338014.500, 34.99, 3.997895, , 
150535.467, 337905.367, 35.09, 3.887415, , 
157888.800, 337941.567, 35.19, 3.780328, , 
166088.433, 338004.467, 35.29, 3.666808, , 
175029.733, 337805.667, 35.39, 3.547482, , 
184685.233, 337804.400, 35.49, 3.426631, , 
194338.933, 337866.133, 35.59, 3.312381, , 
204609.667, 337904.533, 35.69, 3.196739, , 
215035.600, 337978.933, 35.79, 3.085388, , 
224755.000, 337880.100, 35.89, 2.985245, , 
234597.633, 338007.900, 35.99, 2.889640, , 
244084.133, 338074.867, 36.08, 2.800876, , 
253731.067, 338051.533, 36.19, 2.713489, , 
262121.333, 338011.833, 36.29, 2.640013, , 
271325.333, 337977.867, 36.38, 2.562121, , 
280544.900, 338023.567, 36.48, 2.487227, , 
289158.767, 337973.067, 36.59, 2.418833, , 
297255.267, 337976.900, 36.68, 2.356712, , 
305433.433, 337955.033, 36.78, 2.295488, , 
313074.867, 337806.500, 36.88, 2.238889, , 
321010.833, 337923.633, 36.98, 2.183335, , 
329675.467, 337893.933, 37.08, 2.123200, , 
338185.767, 337970.500, 37.18, 2.066354, , 
345874.500, 337979.067, 37.28, 2.015820, , 
352805.000, 337842.467, 37.38, 1.970262, , 
359933.900, 337878.600, 37.48, 1.925483, , 
368115.067, 337880.633, 37.58, 1.874918, , 
376539.867, 337886.533, 37.68, 1.824033, , 
383955.767, 337783.867, 37.78, 1.779458, , 
390597.033, 337874.633, 37.87, 1.741470, , 
399572.700, 337814.033, 37.98, 1.689938, , 
406904.800, 337776.200, 38.08, 1.648765, , 
413827.167, 337724.167, 38.17, 1.610456, , 
421016.333, 337638.433, 38.27, 1.571125, , 
429880.433, 337820.700, 38.38, 1.525450, , 
436632.167, 337771.367, 38.47, 1.490051, , 
442154.200, 337883.467, 38.57, 1.462515, , 
450779.233, 337860.500, 38.67, 1.418886, , 
457953.067, 337924.733, 38.77, 1.383781, , 
465144.267, 337838.567, 38.87, 1.348144, , 
471577.067, 337868.733, 38.97, 1.317435, , 
478458.667, 337843.033, 39.07, 1.284661, , 
485956.300, 338017.733, 39.17, 1.250833, , 
491462.567, 337914.533, 39.27, 1.224790, , 
497424.733, 337925.733, 39.37, 1.197728, , 
503771.100, 338034.700, 39.47, 1.169923, , 
509056.767, 338040.433, 39.57, 1.146472, , 
515519.000, 337973.233, 39.66, 1.117636, , 
520421.500, 337946.167, 39.77, 1.096156, , 
526694.333, 337802.900, 39.86, 1.068238, , 
531971.867, 337795.867, 39.96, 1.045754, , 
536585.800, 337806.533, 40.07, 1.026391, , 
541448.433, 337863.000, 40.16, 1.006465, , 
545973.400, 337832.833, 40.26, 0.987535, , 
551306.467, 337934.433, 40.36, 0.966336, , 
556252.033, 337960.167, 40.46, 0.946409, , 
561086.933, 337875.367, 40.56, 0.926369, , 
564843.200, 337906.633, 40.66, 0.911561, , 
569150.033, 337977.667, 40.76, 0.894940, , 
573477.133, 337931.967, 40.86, 0.877591, , 
577610.167, 337841.233, 40.96, 0.860826, , 
580447.567, 337836.800, 41.06, 0.849769, , 
584998.733, 337833.333, 41.16, 0.832169, , 
588524.000, 337778.200, 41.26, 0.818281, , 
592190.333, 337802.767, 41.36, 0.804469, , 
594859.767, 337781.467, 41.46, 0.794206, , 
598687.900, 337849.767, 41.56, 0.780225, , 
601790.967, 337848.633, 41.65, 0.768583, , 
604608.000, 337766.567, 41.76, 0.757526, , 
607460.700, 337774.033, 41.85, 0.746983, , 
610546.067, 337836.533, 41.95, 0.735998, , 
613798.467, 337798.667, 42.05, 0.723789, , 
615596.267, 337839.633, 42.15, 0.717480, , 
618442.367, 337962.367, 42.25, 0.707917, , 
620291.633, 337791.900, 42.35, 0.700063, , 
622890.400, 337969.533, 42.45, 0.691837, , 
624445.433, 337768.233, 42.55, 0.684885, , 
626067.333, 337787.100, 42.65, 0.679173, , 
627820.100, 337874.733, 42.75, 0.673465, , 
629363.500, 337642.800, 42.85, 0.666395, , 
630497.700, 337695.067, 42.95, 0.662691, , 
631745.567, 337639.200, 43.05, 0.657869, , 
632704.400, 337684.233, 43.15, 0.654756, , 
633519.133, 337781.833, 43.25, 0.652510, , 
633977.167, 337741.200, 43.35, 0.650613, , 
634732.400, 337782.467, 43.44, 0.648209, , 
634799.533, 337789.300, 43.54, 0.648016, , 
634924.433, 337926.300, 43.64, 0.648486, , 
634924.800, 337969.067, 43.74, 0.648770, , 
634528.900, 337891.433, 43.84, 0.649656, , 
633823.633, 337773.600, 43.94, 0.651374, , 
632979.333, 337754.167, 44.04, 0.654244, , 
632050.333, 337737.967, 44.14, 0.657442, , 
631175.367, 337700.533, 44.24, 0.660310, , 
629978.000, 337727.600, 44.34, 0.664763, , 
628516.033, 337694.400, 44.44, 0.669771, , 
627537.300, 337825.300, 44.54, 0.674150, , 
625500.700, 337656.733, 44.64, 0.680342, , 
624193.767, 337642.500, 44.74, 0.684954, , 
622230.300, 337696.333, 44.84, 0.692403, , 
619972.733, 337561.867, 44.94, 0.699687, , 
618493.567, 337648.267, 45.03, 0.705638, , 
616756.267, 337696.900, 45.13, 0.712293, , 
614923.900, 337671.233, 45.23, 0.718818, , 
613405.967, 337696.500, 45.33, 0.724548, , 
611863.533, 337726.300, 45.43, 0.730413, , 
610103.533, 337643.467, 45.53, 0.736343, , 
608816.967, 337632.733, 45.63, 0.741022, , 
608072.233, 337675.067, 45.73, 0.744059, , 
607556.400, 337776.267, 45.83, 0.746643, , 
606935.367, 337686.500, 45.93, 0.748347, , 
607043.867, 337711.467, 46.03, 0.748111, , 
607309.333, 337613.033, 46.13, 0.746471, , 
608294.800, 337566.233, 46.23, 0.742510, , 
609359.500, 337595.167, 46.33, 0.738767, , 
610553.100, 337500.900, 46.43, 0.733735, , 
612460.700, 337570.700, 46.53, 0.727180, , 
614816.867, 337563.200, 46.63, 0.718489, , 
616855.033, 337564.833, 46.73, 0.711052, , 
619518.767, 337668.367, 46.82, 0.702045, , 
621993.567, 337633.567, 46.93, 0.692841, , 
624691.167, 337721.633, 47.03, 0.683689, , 
626713.833, 337485.467, 47.12, 0.674840, , 
629462.833, 337524.933, 47.22, 0.665254, , 
632055.000, 337505.767, 47.32, 0.655877, , 
634022.567, 337555.767, 47.42, 0.649216, , 
636037.967, 337467.800, 47.52, 0.641487, , 
638839.900, 337541.533, 47.62, 0.632087, , 
640859.667, 337555.700, 47.72, 0.625078, , 
643438.100, 337524.267, 47.82, 0.615832, , 
645320.433, 337580.233, 47.92, 0.609631, , 
647483.333, 337504.933, 48.02, 0.601599, , 
649193.967, 337570.733, 48.12, 0.596100, , 
651113.100, 337530.500, 48.22, 0.589189, , 
653343.700, 337549.767, 48.32, 0.581621, , 
655208.433, 337582.900, 48.41, 0.575428, , 
657175.333, 337671.867, 48.51, 0.569275, , 
659069.100, 337643.633, 48.62, 0.562611, , 
660817.633, 337652.100, 48.71, 0.556705, , 
662358.433, 337573.900, 48.81, 0.550943, , 
664118.233, 337694.233, 48.92, 0.545774, , 
665351.267, 337525.433, 49.01, 0.540474, , 
667428.267, 337592.767, 49.11, 0.533909, , 
668502.967, 337598.867, 49.21, 0.530329, , 
669899.833, 337736.267, 49.31, 0.526547, , 
671864.300, 337720.500, 49.41, 0.519852, , 
673089.267, 337696.000, 49.51, 0.515590, , 
673592.900, 337668.633, 49.61, 0.513724, , 
674595.367, 337484.167, 49.71, 0.509148, , 
675915.800, 337551.633, 49.81, 0.505197, , 
677114.833, 337495.533, 49.91, 0.500834, , 
