FlowCell Text Data File: 38.2.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:33:17
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
687150.233, 334746.567, 14.31, 0.449320, , 
687994.633, 334961.233, 14.41, 0.447999, , 
687295.167, 334767.067, 14.51, 0.448983, , 
688240.667, 334732.500, 14.61, 0.445657, , 
688506.400, 334759.533, 14.71, 0.444970, , 
688472.333, 334784.233, 14.81, 0.445248, , 
687939.400, 334536.400, 14.91, 0.445324, , 
687944.367, 334704.267, 15.00, 0.446437, , 
687526.633, 334751.000, 15.10, 0.448118, , 
686447.300, 334747.933, 15.21, 0.451633, , 
685103.233, 334720.433, 15.31, 0.455859, , 
683389.867, 334740.467, 15.40, 0.461628, , 
681083.600, 334709.967, 15.50, 0.469031, , 
678448.433, 334620.100, 15.60, 0.477151, , 
675648.200, 334734.367, 15.70, 0.487227, , 
671764.967, 334759.500, 15.80, 0.500367, , 
666718.700, 334715.467, 15.90, 0.517040, , 
661075.233, 334763.500, 16.00, 0.536493, , 
654546.667, 334721.700, 16.10, 0.558547, , 
647412.400, 334764.000, 16.20, 0.583495, , 
639272.667, 334708.100, 16.30, 0.611592, , 
630041.067, 334645.433, 16.40, 0.643906, , 
620412.033, 334753.467, 16.50, 0.679292, , 
609761.300, 334726.767, 16.60, 0.718081, , 
598713.600, 334713.367, 16.69, 0.759139, , 
587883.033, 334769.933, 16.80, 0.800601, , 
576524.200, 334841.700, 16.90, 0.844991, , 
564495.900, 334810.800, 16.99, 0.892232, , 
553121.100, 334798.033, 17.09, 0.937957, , 
541969.967, 334775.433, 17.19, 0.983638, , 
532260.967, 334888.767, 17.29, 1.025080, , 
523527.833, 334880.433, 17.39, 1.062255, , 
515503.000, 334842.967, 17.49, 1.096766, , 
509268.800, 334937.133, 17.59, 1.124780, , 
504449.033, 334835.467, 17.69, 1.145496, , 
501282.867, 334752.067, 17.79, 1.159105, , 
499873.300, 334827.200, 17.89, 1.165947, , 
500288.767, 334823.167, 17.99, 1.164050, , 
501708.000, 334551.100, 18.09, 1.155846, , 
504892.433, 334710.533, 18.19, 1.142679, , 
509278.367, 334716.533, 18.28, 1.123255, , 
515148.033, 334679.133, 18.39, 1.097214, , 
521246.767, 334569.700, 18.49, 1.069992, , 
528221.167, 334671.833, 18.59, 1.040768, , 
536348.267, 334526.333, 18.68, 1.005428, , 
544540.800, 334684.500, 18.79, 0.972377, , 
552599.400, 334729.300, 18.88, 0.939618, , 
561601.033, 334653.967, 18.98, 0.902748, , 
570581.500, 334587.500, 19.08, 0.866600, , 
579284.467, 334605.000, 19.18, 0.832651, , 
587782.100, 334635.500, 19.28, 0.800084, , 
596300.400, 334591.467, 19.38, 0.767408, , 
603767.433, 334555.567, 19.48, 0.739161, , 
611416.433, 334560.900, 19.58, 0.710866, , 
618468.033, 334628.300, 19.68, 0.685513, , 
624651.400, 334570.433, 19.78, 0.662736, , 
630208.167, 334682.700, 19.88, 0.643560, , 
634677.667, 334586.433, 19.98, 0.627008, , 
639070.367, 334591.267, 20.08, 0.611519, , 
642647.033, 334630.400, 20.18, 0.599222, , 
645758.800, 334604.833, 20.28, 0.588180, , 
648394.800, 334621.367, 20.38, 0.579123, , 
650730.367, 334630.200, 20.48, 0.571091, , 
651963.133, 334605.400, 20.58, 0.566665, , 
653196.400, 334550.533, 20.67, 0.562043, , 
654317.133, 334506.933, 20.77, 0.557892, , 
655423.633, 334784.400, 20.87, 0.555955, , 
655359.067, 334809.833, 20.97, 0.556348, , 
655291.767, 334813.500, 21.07, 0.556604, , 
654665.233, 334641.033, 21.17, 0.557597, , 
654859.167, 334667.100, 21.27, 0.557106, , 
654140.200, 334628.500, 21.37, 0.559318, , 
652889.833, 334582.900, 21.47, 0.563317, , 
652303.067, 334636.633, 21.57, 0.565702, , 
651868.267, 334721.533, 21.67, 0.567773, , 
651451.467, 334649.733, 21.77, 0.568730, , 
651108.767, 334685.667, 21.87, 0.570156, , 
650191.067, 334539.133, 21.97, 0.572344, , 
649269.667, 334531.667, 22.07, 0.575486, , 
648916.533, 334536.533, 22.16, 0.576743, , 
648688.033, 334599.933, 22.27, 0.577962, , 
648190.267, 334750.867, 22.36, 0.580704, , 
647174.533, 334693.867, 22.46, 0.583850, , 
646393.600, 334777.733, 22.56, 0.587131, , 
644831.767, 334657.000, 22.66, 0.591764, , 
643088.300, 334610.933, 22.76, 0.597547, , 
641147.400, 334648.833, 22.86, 0.604604, , 
638921.633, 334668.333, 22.96, 0.612561, , 
635847.533, 334486.700, 23.06, 0.622193, , 
632956.700, 334527.567, 23.16, 0.632723, , 
629433.367, 334624.500, 23.26, 0.645937, , 
625665.500, 334532.100, 23.36, 0.658827, , 
621715.067, 334555.933, 23.45, 0.673242, , 
617659.500, 334577.733, 23.56, 0.688117, , 
613363.467, 334662.800, 23.66, 0.704396, , 
608673.467, 334637.533, 23.75, 0.721500, , 
604135.033, 334822.333, 23.85, 0.739585, , 
599033.100, 334654.500, 23.96, 0.757542, , 
594077.933, 334741.600, 24.05, 0.776821, , 
589051.567, 334768.867, 24.15, 0.796126, , 
583643.733, 334703.333, 24.25, 0.816441, , 
578210.433, 334675.333, 24.35, 0.837300, , 
572468.367, 334551.633, 24.45, 0.858929, , 
566899.133, 334597.233, 24.55, 0.881236, , 
561026.333, 334543.067, 24.65, 0.904307, , 
555174.533, 334604.633, 24.75, 0.928317, , 
549307.000, 334591.667, 24.85, 0.952141, , 
543632.067, 334607.367, 24.95, 0.975617, , 
538007.733, 334645.100, 25.05, 0.999275, , 
532965.400, 334730.233, 25.15, 1.021038, , 
528209.700, 334649.200, 25.25, 1.040664, , 
524147.967, 334633.800, 25.35, 1.057933, , 
521189.333, 334723.300, 25.45, 1.071273, , 
519007.833, 334772.700, 25.55, 1.081045, , 
517447.067, 334650.000, 25.64, 1.086997, , 
517235.567, 334671.867, 25.74, 1.088064, , 
517822.433, 334670.233, 25.84, 1.085502, , 
519231.967, 334560.433, 25.94, 1.078646, , 
521562.833, 334527.633, 26.04, 1.068345, , 
524616.467, 334504.400, 26.14, 1.055052, , 
528339.900, 334559.833, 26.24, 1.039509, , 
532602.100, 334666.267, 26.34, 1.022143, , 
536805.733, 334596.267, 26.44, 1.003980, , 
541996.900, 334644.600, 26.54, 0.982647, , 
547067.100, 334748.433, 26.64, 0.962390, , 
551838.433, 334646.067, 26.74, 0.942160, , 
557168.333, 334633.100, 26.84, 0.920441, , 
562338.600, 334577.033, 26.94, 0.899277, , 
566925.333, 334631.133, 27.04, 0.881360, , 
571239.700, 334503.567, 27.14, 0.863441, , 
575872.800, 334729.233, 27.24, 0.846780, , 
580310.900, 334662.433, 27.34, 0.829053, , 
583752.867, 334676.300, 27.43, 0.815838, , 
587448.000, 334561.567, 27.53, 0.800866, , 
590570.300, 334654.300, 27.64, 0.789560, , 
593647.267, 334634.133, 27.73, 0.777730, , 
595510.933, 334572.367, 27.83, 0.770261, , 
597850.067, 334540.533, 27.93, 0.761224, , 
599651.100, 334626.533, 28.03, 0.755034, , 
601312.267, 334654.133, 28.13, 0.748994, , 
602345.667, 334652.633, 28.23, 0.745119, , 
603180.233, 334629.600, 28.33, 0.741849, , 
604202.533, 334783.667, 28.43, 0.739074, , 
604050.933, 334779.167, 28.53, 0.739608, , 
604119.033, 334805.333, 28.63, 0.739530, , 
603536.833, 334754.933, 28.73, 0.741361, , 
602653.900, 334681.500, 28.83, 0.744162, , 
601248.033, 334597.667, 28.92, 0.748854, , 
600098.100, 334664.333, 29.03, 0.753611, , 
598302.767, 334642.567, 29.13, 0.760207, , 
596167.433, 334594.100, 29.23, 0.767928, , 
593917.867, 334610.233, 29.32, 0.776544, , 
591258.167, 334489.167, 29.42, 0.785830, , 
588525.400, 334478.067, 29.52, 0.796181, , 
585531.400, 334556.700, 29.62, 0.808188, , 
582151.133, 334483.800, 29.72, 0.820727, , 
578472.667, 334374.500, 29.82, 0.834256, , 
575047.867, 334560.133, 29.92, 0.848868, , 
571277.167, 334644.333, 30.02, 0.864240, , 
566698.067, 334537.733, 30.12, 0.881634, , 
562186.633, 334607.633, 30.22, 0.900091, , 
557455.333, 334632.200, 30.32, 0.919276, , 
552495.833, 334679.533, 30.42, 0.939705, , 
546952.200, 334699.533, 30.52, 0.962534, , 
541141.700, 334614.400, 30.62, 0.985997, , 
535139.200, 334649.733, 30.71, 1.011337, , 
528926.267, 334694.033, 30.82, 1.037915, , 
522360.233, 334793.600, 30.91, 1.066696, , 
514755.400, 334752.967, 31.01, 1.099427, , 
507140.867, 334809.600, 31.11, 1.133346, , 
498765.367, 334767.500, 31.21, 1.170539, , 
489613.767, 334870.700, 31.31, 1.212908, , 
479845.667, 334827.800, 31.41, 1.257972, , 
468965.767, 334822.200, 31.51, 1.309547, , 
457383.933, 334894.933, 31.61, 1.366312, , 
443953.500, 334963.733, 31.71, 1.433845, , 
429651.833, 334968.767, 31.81, 1.507568, , 
414548.933, 335024.100, 31.91, 1.588470, , 
397290.400, 334877.933, 32.01, 1.683184, , 
379066.733, 334798.733, 32.11, 1.788321, , 
360388.500, 334764.933, 32.21, 1.901808, , 
339796.067, 334640.100, 32.31, 2.033377, , 
319053.133, 334615.067, 32.40, 2.174960, , 
298757.900, 334672.000, 32.50, 2.323250, , 
278165.967, 334717.533, 32.61, 2.484273, , 
257623.400, 334714.067, 32.70, 2.656901, , 
238276.467, 334610.033, 32.80, 2.831886, , 
221034.733, 334604.367, 32.90, 3.000882, , 
202753.200, 334598.200, 33.00, 3.195122, , 
187452.467, 334604.233, 33.10, 3.371741, , 
173604.667, 334618.100, 33.20, 3.544543, , 
161311.667, 334562.433, 33.30, 3.709446, , 
150187.000, 334630.033, 33.40, 3.870710, , 
141043.333, 334619.533, 33.50, 4.011999, , 
132815.467, 334683.600, 33.60, 4.147695, , 
125474.233, 334627.467, 33.70, 4.275278, , 
119768.367, 334654.200, 33.80, 4.380195, , 
114960.233, 334611.267, 33.90, 4.472114, , 
111252.267, 334554.100, 34.00, 4.545512, , 
108304.933, 334606.867, 34.10, 4.606290, , 
106290.067, 334694.033, 34.20, 4.649137, , 
105017.400, 334677.133, 34.30, 4.676132, , 
104225.467, 334669.000, 34.39, 4.693112, , 
104160.433, 334784.400, 34.49, 4.695292, , 
104713.867, 334788.333, 34.60, 4.683393, , 
105317.100, 334779.967, 34.69, 4.670410, , 
106419.033, 334788.600, 34.79, 4.647044, , 
108126.767, 334820.633, 34.89, 4.611433, , 
110311.033, 334811.833, 34.99, 4.566366, , 
112976.267, 334769.733, 35.09, 4.512356, , 
115903.900, 334747.767, 35.19, 4.454634, , 
119351.433, 334576.633, 35.29, 4.387521, , 
123238.133, 334631.967, 35.39, 4.315775, , 
127848.167, 334608.267, 35.49, 4.232969, , 
132674.833, 334576.400, 35.59, 4.149358, , 
138296.000, 334619.900, 35.68, 4.056269, , 
144256.867, 334683.667, 35.79, 3.961731, , 
150886.167, 334652.167, 35.89, 3.860407, , 
157930.533, 334732.533, 35.98, 3.758261, , 
165813.733, 334617.733, 36.08, 3.647871, , 
173630.167, 334462.200, 36.19, 3.543164, , 
182392.633, 334635.533, 36.28, 3.433532, , 
190801.967, 334647.300, 36.38, 3.332174, , 
199902.933, 334673.400, 36.48, 3.227488, , 
209080.567, 334581.067, 36.58, 3.125850, , 
218177.333, 334724.633, 36.68, 3.030973, , 
227431.067, 334675.200, 36.78, 2.937160, , 
235987.900, 334646.400, 36.88, 2.853850, , 
244544.367, 334692.000, 36.98, 2.774005, , 
252795.000, 334720.667, 37.08, 2.699523, , 
261098.833, 334650.267, 37.18, 2.626315, , 
269456.200, 334580.300, 37.28, 2.554941, , 
277020.233, 334586.000, 37.38, 2.492677, , 
284506.933, 334631.033, 37.47, 2.432967, , 
292226.433, 334609.700, 37.58, 2.372576, , 
300736.600, 334711.800, 37.68, 2.308662, , 
308126.200, 334635.000, 37.77, 2.253517, , 
315382.067, 334524.600, 37.87, 2.200395, , 
323267.667, 334591.833, 37.98, 2.145271, , 
330865.433, 334621.067, 38.07, 2.093187, , 
337675.533, 334676.533, 38.17, 2.047711, , 
344728.167, 334507.500, 38.27, 2.000056, , 
352161.233, 334479.200, 38.37, 1.951857, , 
359831.633, 334563.567, 38.47, 1.903934, , 
366723.567, 334664.900, 38.57, 1.861920, , 
373873.133, 334503.867, 38.67, 1.817385, , 
381433.567, 334573.533, 38.77, 1.772800, , 
388020.200, 334514.967, 38.87, 1.733877, , 
395105.567, 334557.467, 38.97, 1.693440, , 
402108.000, 334502.733, 39.07, 1.653536, , 
408927.167, 334385.933, 39.17, 1.614906, , 
415521.533, 334487.733, 39.27, 1.579590, , 
422802.000, 334542.033, 39.36, 1.540866, , 
429842.967, 334587.167, 39.47, 1.504002, , 
436422.467, 334613.367, 39.57, 1.469992, , 
442441.267, 334667.000, 39.66, 1.439529, , 
448720.100, 334591.767, 39.76, 1.407311, , 
455528.567, 334504.467, 39.86, 1.372834, , 
462208.100, 334517.267, 39.97, 1.340161, , 
468358.233, 334517.000, 40.06, 1.310412, , 
475033.067, 334622.133, 40.16, 1.279274, , 
480374.700, 334526.800, 40.26, 1.253468, , 
486398.167, 334523.400, 40.36, 1.225402, , 
492186.333, 334694.400, 40.46, 1.199930, , 
498270.933, 334593.567, 40.56, 1.171602, , 
503245.033, 334659.567, 40.66, 1.149691, , 
508397.333, 334565.467, 40.76, 1.126135, , 
514093.400, 334553.200, 40.86, 1.100979, , 
519369.133, 334496.400, 40.96, 1.077620, , 
524399.267, 334597.400, 41.06, 1.056609, , 
529071.933, 334558.300, 41.16, 1.036382, , 
533802.733, 334499.633, 41.25, 1.015954, , 
538388.000, 334481.267, 41.36, 0.996583, , 
542828.167, 334427.167, 41.45, 0.977735, , 
547504.067, 334577.367, 41.55, 0.959443, , 
551712.767, 334564.467, 41.65, 0.942123, , 
556165.967, 334627.667, 41.75, 0.924457, , 
560153.400, 334558.567, 41.85, 0.907915, , 
564508.000, 334564.100, 41.95, 0.890525, , 
568833.533, 334673.667, 42.05, 0.874084, , 
571182.567, 334591.767, 42.15, 0.864259, , 
575832.133, 334643.133, 42.25, 0.846359, , 
578988.733, 334498.067, 42.35, 0.833081, , 
582595.533, 334541.267, 42.45, 0.819396, , 
585680.300, 334411.933, 42.55, 0.806642, , 
588675.667, 334515.067, 42.65, 0.795855, , 
591601.533, 334586.567, 42.75, 0.785179, , 
594314.533, 334556.700, 42.84, 0.774681, , 
597268.033, 334618.400, 42.94, 0.763940, , 
599586.133, 334684.633, 43.04, 0.755668, , 
601636.333, 334708.700, 43.15, 0.748148, , 
603444.067, 334617.233, 43.25, 0.740781, , 
605743.533, 334629.100, 43.34, 0.732302, , 
607365.667, 334662.800, 43.44, 0.726510, , 
608906.200, 334628.100, 43.54, 0.720576, , 
610372.667, 334592.100, 43.64, 0.714921, , 
611825.667, 334658.067, 43.74, 0.710013, , 
612859.833, 334522.900, 43.84, 0.705304, , 
613971.133, 334494.733, 43.94, 0.701037, , 
614816.200, 334615.967, 44.04, 0.698757, , 
615545.700, 334637.700, 44.14, 0.696235, , 
616416.600, 334576.300, 44.24, 0.692640, , 
616560.333, 334543.967, 44.34, 0.691898, , 
617112.333, 334587.933, 44.44, 0.690180, , 
616753.433, 334492.100, 44.54, 0.690844, , 
616513.567, 334475.333, 44.63, 0.691607, , 
616540.300, 334541.833, 44.74, 0.691957, , 
616312.467, 334609.667, 44.83, 0.693245, , 
615801.833, 334573.500, 44.93, 0.694867, , 
615065.033, 334529.267, 45.03, 0.697263, , 
614196.633, 334493.500, 45.13, 0.700202, , 
613181.300, 334482.967, 45.23, 0.703855, , 
612416.867, 334520.900, 45.33, 0.706917, , 
611046.733, 334505.533, 45.43, 0.711854, , 
609731.333, 334606.633, 45.53, 0.717384, , 
608587.967, 334572.667, 45.63, 0.721380, , 
607319.633, 334532.300, 45.73, 0.725803, , 
605979.267, 334510.567, 45.83, 0.730629, , 
604743.367, 334534.633, 45.93, 0.735385, , 
603427.367, 334607.267, 46.03, 0.740777, , 
602280.600, 334593.767, 46.13, 0.744967, , 
601094.867, 334459.633, 46.23, 0.748499, , 
600214.633, 334541.267, 46.33, 0.752346, , 
599406.267, 334533.600, 46.42, 0.755328, , 
598989.167, 334598.633, 46.53, 0.757332, , 
598791.467, 334592.667, 46.62, 0.758034, , 
598633.167, 334569.667, 46.72, 0.758475, , 
598567.467, 334533.033, 46.82, 0.758475, , 
599086.000, 334593.533, 46.93, 0.756933, , 
599505.833, 334544.833, 47.02, 0.755029, , 
600248.700, 334530.600, 47.12, 0.752147, , 
601418.700, 334455.700, 47.22, 0.747261, , 
603218.900, 334639.967, 47.32, 0.741774, , 
604555.200, 334533.533, 47.42, 0.736078, , 
606432.400, 334546.167, 47.52, 0.729186, , 
608311.067, 334516.867, 47.62, 0.722028, , 
610459.767, 334526.667, 47.72, 0.714159, , 
612405.367, 334535.533, 47.82, 0.707058, , 
614720.567, 334510.067, 47.92, 0.698395, , 
617004.433, 334583.933, 48.02, 0.690546, , 
618897.433, 334581.733, 48.11, 0.683638, , 
621284.533, 334664.933, 48.21, 0.675534, , 
623199.700, 334532.033, 48.32, 0.667713, , 
625464.233, 334620.200, 48.41, 0.660144, , 
627712.267, 334698.567, 48.51, 0.652597, , 
629439.500, 334598.000, 48.61, 0.645737, , 
631545.833, 334646.500, 48.71, 0.638545, , 
633214.400, 334576.767, 48.81, 0.632138, , 
635135.933, 334629.167, 48.91, 0.625671, , 
637125.833, 334617.300, 49.01, 0.618552, , 
639061.900, 334626.133, 49.11, 0.611783, , 
640240.067, 334393.100, 49.21, 0.606070, , 
642201.000, 334457.267, 49.31, 0.599620, , 
643913.433, 334416.267, 49.41, 0.593351, , 
645764.100, 334458.200, 49.51, 0.587175, , 
647588.700, 334466.300, 49.61, 0.580880, , 
649225.133, 334496.300, 49.71, 0.575402, , 
650372.000, 334395.667, 49.81, 0.570753, , 
651931.900, 334403.167, 49.91, 0.565412, , 
